Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
36.26992,S,36.26992,0.3710563,0.2371013,0.5029398,0.03191572,0,55.62567,1.878917,0.119077,60.99029,94.64114,8.412712,-32.9587688660229,-32.94998,-0.7610934,381.544965569592,283.2003,243.9477,48.16021,49.25851,31687.12,9396.532
36.27992,S,36.27992,0.3708178,0.2376286,0.5029649,0.03198636,0,55.62567,1.876304,0.1191686,60.99029,94.64114,8.412712,-32.9571475055175,-32.94837,-0.7605827,381.295363942379,282.8708,243.9401,48.12841,49.22641,31689.94,9398.972
36.28992,S,36.28992,0.3705795,0.2381573,0.50299,0.03205739,0,55.62567,1.873696,0.1192612,60.99029,94.64114,8.412712,-32.9555361814413,-32.94677,-0.7600734,381.045883893773,282.5413,243.9325,48.09656,49.19426,31692.77,9401.411
36.29992,S,36.29992,0.3703414,0.2386751,0.5030152,0.03212861,0,55.62567,1.87109,0.119354,60.99029,94.64114,8.412712,-32.9539248664377,-32.94517,-0.7595642,380.796599773657,282.2119,243.9249,48.06467,49.16208,31695.59,9403.851
36.30991,S,36.30991,0.3701034,0.2392008,0.5030402,0.03219836,0,55.62567,1.868488,0.1194408,60.99029,94.64114,8.412712,-32.9523135075231,-32.94357,-0.7590528,380.54743763449,281.8825,243.9173,48.03275,49.12986,31698.41,9406.29
36.31991,S,36.31991,0.3698654,0.2397281,0.5030653,0.03226918,0,55.62567,1.86589,0.1195311,60.99029,94.64114,8.412712,-32.9507022014795,-32.94197,-0.7585434,380.298397716029,281.5531,243.9097,48.00078,49.09759,31701.23,9408.729
36.32991,S,36.32991,0.3696277,0.240257,0.5030904,0.0323402,0,55.62567,1.863295,0.1196216,60.99029,94.64114,8.412712,-32.9491009041638,-32.94038,-0.7580342,380.049480258543,281.2237,243.9021,47.96878,49.06528,31704.04,9411.169
36.33991,S,36.33991,0.36939,0.2407875,0.5031155,0.03241145,0,55.62567,1.860704,0.1197125,60.99029,94.64114,8.412712,-32.9474896346606,-32.93878,-0.7575258,379.800685502809,280.8943,243.8945,47.93673,49.03292,31706.85,9413.608
36.34991,S,36.34991,0.3691524,0.2413166,0.5031405,0.03248291,0,55.62567,1.858117,0.1198036,60.99029,94.64114,8.412712,-32.9458883761572,-32.93719,-0.7570177,379.552013690119,280.5649,243.8869,47.90464,49.00052,31709.65,9416.047
36.35991,S,36.35991,0.3689149,0.2418448,0.5031655,0.0325542,0,55.62567,1.855533,0.1198936,60.99029,94.64114,8.412712,-32.9442871221034,-32.9356,-0.7565095,379.303538943893,280.2356,243.8793,47.87252,48.96808,31712.46,9418.485
36.3699,S,36.3699,0.3686776,0.242384,0.5031906,0.03262533,0,55.62567,1.852952,0.1199824,60.99029,94.64114,8.412712,-32.9426858702095,-32.93401,-0.7560011,379.055113704741,279.9062,243.8717,47.84035,48.93559,31715.25,9420.924
36.3799,S,36.3799,0.3684404,0.242923,0.5032157,0.03269798,0,55.62567,1.850375,0.1200764,60.99029,94.64114,8.412712,-32.9410846892892,-32.93242,-0.7554955,378.806947715361,279.5769,243.8642,47.80814,48.90306,31718.05,9423.362
36.3899,S,36.3899,0.3682034,0.2434567,0.5032407,0.03277058,0,55.62567,1.847802,0.1201696,60.99029,94.64114,8.412712,-32.9394935170032,-32.93084,-0.7549901,378.55884382541,279.2476,243.8566,47.77589,48.87049,31720.84,9425.801
36.3999,S,36.3999,0.3679664,0.2440013,0.5032657,0.03284248,0,55.62567,1.845233,0.1202599,60.99029,94.64114,8.412712,-32.9379023261997,-32.92926,-0.7544836,378.310936176523,278.9183,243.8491,47.7436,48.83787,31723.63,9428.239
36.4099,S,36.4099,0.3677296,0.2445494,0.5032908,0.03291585,0,55.62567,1.842667,0.1203549,60.99029,94.64114,8.412712,-32.9363012065367,-32.92767,-0.7539798,378.063142626621,278.589,243.8416,47.71127,48.8052,31726.42,9430.678
36.4199,S,36.4199,0.367493,0.2450982,0.5033158,0.03298967,0,55.62567,1.840104,0.1204511,60.99029,94.64114,8.412712,-32.9347101046122,-32.92609,-0.7534766,377.815484044468,278.2597,243.8341,47.6789,48.77248,31729.2,9433.116
36.42989,S,36.42989,0.3672564,0.2456381,0.5033408,0.0330636,0,55.62567,1.837546,0.1205472,60.99029,94.64114,8.412712,-32.9331190230257,-32.92451,-0.752974,377.568013649164,277.9305,243.8266,47.64649,48.73973,31731.98,9435.555
36.43989,S,36.43989,0.36702,0.246185,0.5033658,0.03313632,0,55.62567,1.834991,0.1206383,60.99029,94.64114,8.412712,-32.9315379043027,-32.92294,-0.7524696,377.320678647643,277.6013,243.8191,47.61403,48.70694,31734.75,9437.993
36.44989,S,36.44989,0.3667837,0.2467294,0.5033908,0.03320999,0,55.62567,1.83244,0.1207324,60.99029,94.64114,8.412712,-32.9299468382365,-32.92136,-0.7519671,377.073458623261,277.2721,243.8116,47.58154,48.67411,31737.53,9440.432
36.45989,S,36.45989,0.3665476,0.2472762,0.5034158,0.03328333,0,55.62567,1.829891,0.1208247,60.99029,94.64114,8.412712,-32.9283657510653,-32.91979,-0.7514635,376.826364150782,276.9429,243.8041,47.549,48.64122,31740.3,9442.87
36.46989,S,36.46989,0.3663115,0.2478271,0.5034408,0.03335698,0,55.62567,1.827346,0.1209177,60.99029,94.64114,8.412712,-32.9267746959436,-32.91821,-0.7509609,376.579405831391,276.6137,243.7966,47.51643,48.6083,31743.06,9445.309
36.47989,S,36.47989,0.3660756,0.2483819,0.5034658,0.03343119,0,55.62567,1.824806,0.1210122,60.99029,94.64114,8.412712,-32.9252036741434,-32.91665,-0.7504597,376.332563211163,276.2845,243.7891,47.48381,48.57533,31745.83,9447.746
36.48988,S,36.48988,0.3658398,0.2489378,0.5034907,0.03350592,0,55.62567,1.822267,0.1211079,60.99029,94.64114,8.412712,-32.92361266867,-32.91507,-0.7499587,376.085857252865,275.9553,243.7816,47.45115,48.54231,31748.59,9450.184
36.49988,S,36.49988,0.3656041,0.2494852,0.5035157,0.03358081,0,55.62567,1.819733,0.1212038,60.99029,94.64114,8.412712,-32.9220416805129,-32.91351,-0.7494584,375.839340813842,275.6262,243.7741,47.41845,48.50926,31751.34,9452.621
36.50988,S,36.50988,0.3653686,0.2500369,0.5035406,0.03365454,0,55.62567,1.817203,0.121295,60.99029,94.64114,8.412712,-32.9204606719266,-32.91194,-0.7489568,375.592961468669,275.2971,243.7666,47.38571,48.47616,31754.1,9455.059
36.51988,S,36.51988,0.3651332,0.2505896,0.5035656,0.03372886,0,55.62567,1.814676,0.1213878,60.99029,94.64114,8.412712,-32.9188896787128,-32.91038,-0.7484557,375.346698713358,274.968,243.7591,47.35293,48.44302,31756.85,9457.496
36.52988,S,36.52988,0.3648979,0.2511434,0.5035905,0.03380331,0,55.62567,1.812153,0.1214805,60.99029,94.64114,8.412712,-32.9173187057149,-32.90882,-0.7479552,375.100573564518,274.6389,243.7516,47.3201,48.40983,31759.59,9459.934
36.53988,S,36.53988,0.3646627,0.2516951,0.5036154,0.0338779,0,55.62567,1.809633,0.1215733,60.99029,94.64114,8.412712,-32.9157477483668,-32.90726,-0.7474551,374.854565493196,274.3098,243.7441,47.28724,48.37659,31762.33,9462.371
36.54987,S,36.54987,0.3644276,0.2522546,0.5036404,0.03395221,0,55.62567,1.807117,0.1216645,60.99029,94.64114,8.412712,-32.9141767884974,-32.9057,-0.7469546,374.608695543096,273.9807,243.7366,47.25433,48.34332,31765.07,9464.809
36.55987,S,36.55987,0.3641927,0.2528059,0.5036653,0.03402759,0,55.62567,1.804603,0.121759,60.99029,94.64114,8.412712,-32.9126158711801,-32.90415,-0.7464558,374.363016258207,273.6517,243.7291,47.22138,48.31,31767.81,9467.246
36.56987,S,36.56987,0.3639579,0.2533618,0.5036902,0.03410183,0,55.62567,1.802094,0.1218489,60.99029,94.64114,8.412712,-32.9110549218587,-32.9026,-0.7459553,374.117475531487,273.3227,243.7216,47.18839,48.27664,31770.54,9469.684
36.57987,S,36.57987,0.3637232,0.2539125,0.5037151,0.03417671,0,55.62567,1.799588,0.1219407,60.99029,94.64114,8.412712,-32.9094940130916,-32.90105,-0.7454563,373.872052783711,272.9937,243.7141,47.15536,48.24323,31773.27,9472.121
36.58987,S,36.58987,0.3634887,0.2544712,0.50374,0.0342509,0,55.62567,1.797086,0.1220293,60.99029,94.64114,8.412712,-32.9079330814309,-32.8995,-0.744956,373.626769112665,272.6647,243.7066,47.12228,48.20979,31776,9474.559
36.59986,S,36.59986,0.3632543,0.2550434,0.5037649,0.03432615,0,55.62567,1.794587,0.1221214,60.99029,94.64114,8.412712,-32.9063722015902,-32.89795,-0.7444577,373.381676985183,272.3357,243.6992,47.08916,48.17627,31778.72,9476.996
36.60986,S,36.60986,0.3630201,0.2556156,0.5037898,0.03440323,0,55.62567,1.792092,0.1222194,60.99029,94.64114,8.412712,-32.9048114051393,-32.8964,-0.7439628,373.13671410155,272.0067,243.6918,47.05601,48.14272,31781.44,9479.433
36.61986,S,36.61986,0.3627859,0.2561813,0.5038146,0.0344803,0,55.62567,1.789601,0.1223169,60.99029,94.64114,8.412712,-32.9032606080392,-32.89486,-0.7434677,372.891953573446,271.6778,243.6844,47.02281,48.10913,31784.16,9481.869
36.62986,S,36.62986,0.362552,0.2567471,0.5038395,0.0345565,0,55.62567,1.787113,0.1224107,60.99029,94.64114,8.412712,-32.9016997950852,-32.89331,-0.7429715,372.647322718271,271.3489,243.677,46.98956,48.0755,31786.87,9484.306
36.63986,S,36.63986,0.3623182,0.2573196,0.5038643,0.03463272,0,55.62567,1.784629,0.1225042,60.99029,94.64114,8.412712,-32.9001489950728,-32.89177,-0.7424757,372.402821791572,271.02,243.6696,46.95628,48.04181,31789.58,9486.742
36.64986,S,36.64986,0.3620844,0.257889,0.5038892,0.03470983,0,55.62567,1.782148,0.1226002,60.99029,94.64114,8.412712,-32.8985982330927,-32.89023,-0.7419813,372.158451049429,270.6911,243.6622,46.92295,48.00808,31792.29,9489.179
36.65985,S,36.65985,0.3618508,0.2584619,0.5039141,0.03478652,0,55.62567,1.77967,0.1226942,60.99029,94.64114,8.412712,-32.8970474595,-32.88869,-0.7414861,371.91421074846,270.3622,243.6548,46.88958,47.97431,31794.99,9491.615
36.66985,S,36.66985,0.3616174,0.2590319,0.5039389,0.03486369,0,55.62567,1.777197,0.1227894,60.99029,94.64114,8.412712,-32.8954967193803,-32.88715,-0.7409921,371.670173799856,270.0334,243.6474,46.85617,47.9405,31797.7,9494.052
36.67985,S,36.67985,0.3613841,0.2596087,0.5039637,0.03494047,0,55.62567,1.774726,0.1228826,60.99029,94.64114,8.412712,-32.8939559628757,-32.88562,-0.7404972,371.426195112415,269.7045,243.64,46.82272,47.90663,31800.39,9496.488
36.68985,S,36.68985,0.3611508,0.2601795,0.5039886,0.03501816,0,55.62567,1.77226,0.1229787,60.99029,94.64114,8.412712,-32.8924152600584,-32.88409,-0.7400044,371.182420211466,269.3757,243.6326,46.78922,47.87273,31803.09,9498.925
36.69985,S,36.69985,0.3609178,0.2607507,0.5040134,0.03509504,0,55.62567,1.769796,0.1230713,60.99029,94.64114,8.412712,-32.8908745276513,-32.88256,-0.73951,370.938776701509,269.0469,243.6252,46.75568,47.83878,31805.78,9501.361
36.70985,S,36.70985,0.3606848,0.2613257,0.5040382,0.03517198,0,55.62567,1.767336,0.1231635,60.99029,94.64114,8.412712,-32.889333808415,-32.88103,-0.7390159,370.695264841619,268.7181,243.6178,46.7221,47.80478,31808.46,9503.798
36.71984,S,36.71984,0.360452,0.2619046,0.504063,0.03524943,0,55.62567,1.76488,0.1232571,60.99029,94.64114,8.412712,-32.8877931247938,-32.8795,-0.7385231,370.45188489141,268.3893,243.6104,46.68848,47.77074,31811.15,9506.234
36.72984,S,36.72984,0.3602193,0.2624873,0.5040877,0.0353274,0,55.62567,1.762426,0.123352,60.99029,94.64114,8.412712,-32.8862524542922,-32.87797,-0.7380306,370.208637111042,268.0605,243.603,46.65482,47.73665,31813.83,9508.671
36.73984,S,36.73984,0.3599868,0.2630709,0.5041125,0.03540589,0,55.62567,1.759977,0.1234481,60.99029,94.64114,8.412712,-32.8847218168111,-32.87645,-0.7375394,369.965521761213,267.7317,243.5956,46.62111,47.70251,31816.51,9511.106
36.74984,S,36.74984,0.3597543,0.263642,0.5041373,0.03548449,0,55.62567,1.75753,0.1235441,60.99029,94.64114,8.412712,-32.8831811881929,-32.87492,-0.7370482,369.722611428464,267.403,243.5882,46.58736,47.66834,31819.18,9513.542
36.75984,S,36.75984,0.359522,0.2642205,0.504162,0.03556141,0,55.62567,1.755088,0.1236338,60.99029,94.64114,8.412712,-32.8816605161011,-32.87341,-0.736555,369.479833966395,267.0743,243.5808,46.55357,47.63412,31821.85,9515.978
36.76984,S,36.76984,0.3592899,0.2647998,0.5041868,0.03563934,0,55.62567,1.752649,0.1237265,60.99029,94.64114,8.412712,-32.8801298865091,-32.87189,-0.7360633,369.237189637098,266.7456,243.5734,46.51973,47.59986,31824.52,9518.413
36.77983,S,36.77983,0.3590578,0.26538,0.5042115,0.03571737,0,55.62567,1.750214,0.1238189,60.99029,94.64114,8.412712,-32.8785992655213,-32.87037,-0.7355717,368.994678703209,266.4169,243.566,46.48585,47.56555,31827.18,9520.849
36.78983,S,36.78983,0.3588259,0.2659646,0.5042363,0.03579551,0,55.62567,1.747782,0.1239113,60.99029,94.64114,8.412712,-32.8770686665498,-32.86885,-0.7350808,368.752301427912,266.0882,243.5586,46.45193,47.53119,31829.84,9523.284
36.79983,S,36.79983,0.3585941,0.2665621,0.504261,0.03587425,0,55.62567,1.745353,0.1240052,60.99029,94.64114,8.412712,-32.8755480870693,-32.86734,-0.7345906,368.510132069165,265.7595,243.5513,46.41796,47.49677,31832.5,9525.72
36.80983,S,36.80983,0.3583625,0.267164,0.5042858,0.03595473,0,55.62567,1.742928,0.1241046,60.99029,94.64114,8.412712,-32.8740275853816,-32.86583,-0.7341036,368.268096990035,265.4308,243.544,46.38395,47.4623,31835.15,9528.155
36.81983,S,36.81983,0.3581311,0.267762,0.5043105,0.0360358,0,55.62567,1.740507,0.1242056,60.99029,94.64114,8.412712,-32.8725071100259,-32.86432,-0.7336175,368.026185871551,265.1021,243.5367,46.3499,47.42779,31837.8,9530.591
36.82983,S,36.82983,0.3578997,0.2683564,0.5043352,0.03611635,0,55.62567,1.738088,0.1243042,60.99029,94.64114,8.412712,-32.8709766277682,-32.8628,-0.7331307,367.784492131811,264.7735,243.5294,46.3158,47.39324,31840.45,9533.026
36.83982,S,36.83982,0.3576685,0.2689537,0.5043599,0.0361964,0,55.62567,1.735674,0.1244005,60.99029,94.64114,8.412712,-32.8694661311757,-32.8613,-0.7326432,367.542922786719,264.4449,243.5221,46.28167,47.35864,31843.1,9535.462
36.84982,S,36.84982,0.3574374,0.2695506,0.5043846,0.03627685,0,55.62567,1.733263,0.1244978,60.99029,94.64114,8.412712,-32.8679456611543,-32.85979,-0.7321565,367.301499290368,264.1163,243.5148,46.24748,47.32399,31845.74,9537.897
36.85982,S,36.85982,0.3572066,0.2701522,0.5044093,0.03635725,0,55.62567,1.730855,0.1245942,60.99029,94.64114,8.412712,-32.8664252040534,-32.85828,-0.7316701,367.060211319092,263.7877,243.5075,46.21326,47.2893,31848.38,9540.333
36.86982,S,36.86982,0.3569757,0.2707536,0.504434,0.03643828,0,55.62567,1.728451,0.1246924,60.99029,94.64114,8.412712,-32.8649147685102,-32.85678,-0.7311845,366.819048523118,263.4591,243.5002,46.17899,47.25456,31851.01,9542.768
36.87982,S,36.87982,0.3567451,0.2713482,0.5044587,0.03651928,0,55.62567,1.726051,0.1247899,60.99029,94.64114,8.412712,-32.8634043458568,-32.85528,-0.7306992,366.578104178406,263.1306,243.4929,46.14468,47.21978,31853.64,9545.202
36.88982,S,36.88982,0.3565145,0.2719459,0.5044833,0.03659937,0,55.62567,1.723653,0.1248838,60.99029,94.64114,8.412712,-32.8618938983065,-32.85378,-0.7302125,366.337285447188,262.8021,243.4856,46.11032,47.18496,31856.27,9547.637
36.89981,S,36.89981,0.3562842,0.2725436,0.504508,0.03667987,0,55.62567,1.72126,0.1249785,60.99029,94.64114,8.412712,-32.8603934723072,-32.85229,-0.7297266,366.096613852762,262.4736,243.4783,46.07592,47.15008,31858.9,9550.071
36.90981,S,36.90981,0.3560539,0.2731446,0.5045326,0.03676037,0,55.62567,1.71887,0.1250727,60.99029,94.64114,8.412712,-32.8588830572265,-32.85079,-0.7292408,365.856068396711,262.1451,243.471,46.04148,47.11517,31861.52,9552.506
36.91981,S,36.91981,0.3558238,0.2737524,0.5045573,0.03684133,0,55.62567,1.716483,0.125168,60.99029,94.64114,8.412712,-32.8573826636577,-32.8493,-0.7287558,365.615670630182,261.8166,243.4637,46.007,47.0802,31864.14,9554.94
36.92981,S,36.92981,0.3555938,0.2743586,0.5045819,0.03692318,0,55.62567,1.714099,0.1252657,60.99029,94.64114,8.412712,-32.8558823051176,-32.84781,-0.7282721,365.375410186444,261.4881,243.4564,45.97247,47.04518,31866.75,9557.375
36.93981,S,36.93981,0.3553639,0.2749649,0.5046065,0.03700484,0,55.62567,1.711719,0.1253624,60.99029,94.64114,8.412712,-32.8543719596402,-32.84631,-0.7277886,365.13527667254,261.1596,243.4491,45.93789,47.01011,31869.36,9559.81
36.94981,S,36.94981,0.3551342,0.2755782,0.5046311,0.03708649,0,55.62567,1.709342,0.1254584,60.99029,94.64114,8.412712,-32.8528816110012,-32.84483,-0.7273049,364.895291681465,260.8311,243.4418,45.90327,46.975,31871.97,9562.244
36.9598,S,36.9598,0.3549046,0.2761783,0.5046558,0.0371691,0,55.62567,1.706969,0.1255572,60.99029,94.64114,8.412712,-32.8513813063956,-32.84334,-0.7268228,364.655505588647,260.5027,243.4345,45.86861,46.93985,31874.58,9564.679
36.9698,S,36.9698,0.3546752,0.2767855,0.5046803,0.03724992,0,55.62567,1.704599,0.1256493,60.99029,94.64114,8.412712,-32.8498809482279,-32.84185,-0.726338,364.415868490721,260.1743,243.4272,45.8339,46.90465,31877.18,9567.113
36.9798,S,36.9798,0.3544458,0.2773948,0.504705,0.03733171,0,55.62567,1.702233,0.1257443,60.99029,94.64114,8.412712,-32.8483906336052,-32.84037,-0.725855,364.176369990006,259.8459,243.4199,45.79916,46.8694,31879.78,9569.548
36.9898,S,36.9898,0.3542167,0.2780165,0.5047295,0.03741377,0,55.62567,1.69987,0.1258396,60.99029,94.64114,8.412712,-32.8469003317772,-32.83889,-0.7253723,363.937074545833,259.5175,243.4127,45.76437,46.8341,31882.37,9571.982
36.9998,S,36.9998,0.3539877,0.2786404,0.5047541,0.03749751,0,55.62567,1.697511,0.1259401,60.99029,94.64114,8.412712,-32.8454101089417,-32.83741,-0.7248929,363.697918327453,259.1891,243.4055,45.72953,46.79874,31884.96,9574.417
37.0098,S,37.0098,0.3537588,0.2792666,0.5047787,0.03758153,0,55.62567,1.695156,0.1260411,60.99029,94.64114,8.412712,-32.843919898796,-32.83593,-0.7244138,363.458901609698,258.8607,243.3983,45.69464,46.76333,31887.55,9576.851
37.01979,S,37.01979,0.35353,0.279895,0.5048032,0.03766587,0,55.62567,1.692803,0.1261424,60.99029,94.64114,8.412712,-32.8424297035331,-32.83445,-0.7239351,363.220024667963,258.5323,243.3911,45.65972,46.72788,31890.14,9579.284
37.02979,S,37.02979,0.3533015,0.2805259,0.5048278,0.03775051,0,55.62567,1.690454,0.1262443,60.99029,94.64114,8.412712,-32.8409395253403,-32.83297,-0.7234569,362.981287778206,258.2039,243.3839,45.62475,46.69238,31892.72,9581.718
37.03979,S,37.03979,0.353073,0.2811457,0.5048524,0.03783549,0,55.62567,1.688108,0.1263468,60.99029,94.64114,8.412712,-32.8394493708028,-32.83149,-0.7229795,362.742762307432,257.8756,243.3767,45.58973,46.65684,31895.3,9584.151
37.04979,S,37.04979,0.3528447,0.281773,0.5048769,0.03791895,0,55.62567,1.685766,0.1264437,60.99029,94.64114,8.412712,-32.8379691736624,-32.83002,-0.7225,362.504388092684,257.5473,243.3695,45.55467,46.62125,31897.87,9586.585
37.05979,S,37.05979,0.3526165,0.2824012,0.5049014,0.03800345,0,55.62567,1.683429,0.1265436,60.99029,94.64114,8.412712,-32.8364890265845,-32.82855,-0.7220225,362.26614394196,257.219,243.3623,45.51957,46.58561,31900.45,9589.019
37.06979,S,37.06979,0.3523885,0.283032,0.504926,0.03808805,0,55.62567,1.681093,0.1266431,60.99029,94.64114,8.412712,-32.8350088767491,-32.82708,-0.7215446,362.028040864549,256.8907,243.3551,45.48442,46.54993,31903.01,9591.452
37.07978,S,37.07978,0.3521606,0.2836621,0.5049505,0.03817301,0,55.62567,1.678762,0.1267435,60.99029,94.64114,8.412712,-32.8335287593111,-32.82561,-0.7210679,361.790079138984,256.5624,243.3479,45.44923,46.51419,31905.58,9593.886
37.08978,S,37.08978,0.3519328,0.284288,0.504975,0.03825787,0,55.62567,1.676433,0.1268429,60.99029,94.64114,8.412712,-32.8320586345028,-32.82415,-0.7205907,361.552329914928,256.2342,243.3407,45.41399,46.47842,31908.14,9596.319
37.09978,S,37.09978,0.3517052,0.28491,0.5049995,0.03834218,0,55.62567,1.674108,0.12694,60.99029,94.64114,8.412712,-32.8305785115525,-32.82268,-0.7201132,361.314722513014,255.906,243.3335,45.37871,46.44259,31910.7,9598.753
37.10978,S,37.10978,0.3514778,0.2855365,0.505024,0.03842594,0,55.62567,1.671787,0.1270347,60.99029,94.64114,8.412712,-32.8291083768905,-32.82122,-0.719635,361.077257213218,255.5778,243.3263,45.34338,46.40672,31913.26,9601.187
37.11978,S,37.11978,0.3512504,0.2861677,0.5050485,0.03851032,0,55.62567,1.669469,0.1271309,60.99029,94.64114,8.412712,-32.8276382658156,-32.81976,-0.7191576,360.839945081571,255.2496,243.3191,45.30801,46.3708,31915.81,9603.62
37.12978,S,37.12978,0.3510232,0.2868001,0.5050729,0.03859532,0,55.62567,1.667154,0.1272287,60.99029,94.64114,8.412712,-32.8261681848639,-32.8183,-0.7186813,360.602764835018,254.9214,243.3119,45.27259,46.33482,31918.36,9606.054
37.13977,S,37.13977,0.3507962,0.2874355,0.5050973,0.0386805,0,55.62567,1.664842,0.1273265,60.99029,94.64114,8.412712,-32.8246981164876,-32.81684,-0.7182053,360.365727533946,254.5932,243.3047,45.23713,46.29881,31920.91,9608.486
37.14977,S,37.14977,0.3505692,0.288074,0.5051218,0.03876607,0,55.62567,1.662534,0.1274251,60.99029,94.64114,8.412712,-32.8232380648445,-32.81539,-0.7177299,360.128833460613,254.265,243.2975,45.20162,46.26274,31923.45,9610.919
37.15977,S,37.15977,0.3503425,0.2887003,0.5051463,0.03885208,0,55.62567,1.660229,0.1275246,60.99029,94.64114,8.412712,-32.8217680412517,-32.81393,-0.7172554,359.892153457013,253.9369,243.2903,45.16607,46.22663,31925.99,9613.352
37.16977,S,37.16977,0.3501158,0.2893315,0.5051707,0.03893642,0,55.62567,1.657928,0.1276182,60.99029,94.64114,8.412712,-32.820307973192,-32.81248,-0.7167787,359.655617157737,253.6088,243.2831,45.13047,46.19047,31928.52,9615.784
37.17977,S,37.17977,0.3498894,0.2899643,0.5051951,0.03902143,0,55.62567,1.655631,0.1277134,60.99029,94.64114,8.412712,-32.8188479395376,-32.81103,-0.7163033,359.419224846502,253.2807,243.2759,45.09482,46.15426,31931.06,9618.217
37.18977,S,37.18977,0.349663,0.2906021,0.5052195,0.03910664,0,55.62567,1.653336,0.1278087,60.99029,94.64114,8.412712,-32.8173979051385,-32.80959,-0.7158277,359.182987640696,252.9526,243.2687,45.05914,46.118,31933.59,9620.649
37.19976,S,37.19976,0.3494368,0.2912501,0.5052439,0.03919254,0,55.62567,1.651045,0.1279058,60.99029,94.64114,8.412712,-32.8159379096433,-32.80814,-0.7153535,358.946949205303,252.6245,243.2616,45.0234,46.08168,31936.11,9623.082
37.20976,S,37.20976,0.3492108,0.2918897,0.5052683,0.03927982,0,55.62567,1.648758,0.1280069,60.99029,94.64114,8.412712,-32.8144779789352,-32.80669,-0.714882,358.710990614017,252.2964,243.2544,44.98762,46.04532,31938.63,9625.515
37.21976,S,37.21976,0.3489848,0.2925344,0.5052927,0.03936595,0,55.62567,1.646474,0.1281037,60.99029,94.64114,8.412712,-32.8130280082069,-32.80525,-0.7144085,358.475323415314,251.9684,243.2473,44.95179,46.00891,31941.15,9627.947
37.22976,S,37.22976,0.3487591,0.2931792,0.5053171,0.03945278,0,55.62567,1.644194,0.1282023,60.99029,94.64114,8.412712,-32.8115680740872,-32.8038,-0.7139363,358.239801636874,251.6404,243.2402,44.91592,45.97246,31943.67,9630.38
37.23976,S,37.23976,0.3485336,0.2938259,0.5053415,0.03953961,0,55.62567,1.641917,0.1283004,60.99029,94.64114,8.412712,-32.8101181478667,-32.80236,-0.7134643,358.00441469846,251.3124,243.2331,44.88,45.93595,31946.18,9632.812
37.24976,S,37.24976,0.3483082,0.2944764,0.5053658,0.03962672,0,55.62567,1.639644,0.1283988,60.99029,94.64114,8.412712,-32.8086782360666,-32.80093,-0.7129928,357.769184615293,250.9844,243.226,44.84404,45.89939,31948.69,9635.245
37.25975,S,37.25975,0.3480829,0.2951289,0.5053902,0.03971431,0,55.62567,1.637374,0.1284982,60.99029,94.64114,8.412712,-32.8072283477374,-32.79949,-0.712522,357.53410081513,250.6564,243.2189,44.80804,45.86278,31951.2,9637.678
37.26975,S,37.26975,0.3478578,0.2957852,0.5054145,0.03980219,0,55.62567,1.635106,0.1285981,60.99029,94.64114,8.412712,-32.8057784718051,-32.79805,-0.7120515,357.29916358671,250.3284,243.2118,44.77198,45.82612,31953.7,9640.11
37.27975,S,37.27975,0.3476327,0.2964403,0.5054389,0.03989058,0,55.62567,1.632843,0.128699,60.99029,94.64114,8.412712,-32.8043386297665,-32.79662,-0.7115824,357.064362324717,250.0004,243.2047,44.73588,45.78941,31956.2,9642.542
37.28975,S,37.28975,0.3474078,0.2971011,0.5054632,0.03997881,0,55.62567,1.630583,0.1287989,60.99029,94.64114,8.412712,-32.8028887829182,-32.79518,-0.7111127,356.829719101462,249.6724,243.1976,44.69974,45.75265,31958.7,9644.974
37.29975,S,37.29975,0.3471831,0.2977536,0.5054876,0.0400678,0,55.62567,1.628326,0.1289008,60.99029,94.64114,8.412712,-32.8014489634127,-32.79375,-0.7106441,356.595293243302,249.3445,243.1905,44.66355,45.71585,31961.19,9647.405
37.30975,S,37.30975,0.3469586,0.2984051,0.5055118,0.04015568,0,55.62567,1.626073,0.1289985,60.99029,94.64114,8.412712,-32.8000091324213,-32.79232,-0.7101747,356.361004110313,249.0166,243.1834,44.62731,45.679,31963.68,9649.837
37.31974,S,37.31974,0.3467341,0.2990624,0.5055361,0.04024342,0,55.62567,1.623823,0.1290953,60.99029,94.64114,8.412712,-32.7985692964684,-32.79089,-0.7097048,356.126873817452,248.6887,243.1763,44.59103,45.64209,31966.17,9652.269
37.32974,S,37.32974,0.3465099,0.2997223,0.5055604,0.04033194,0,55.62567,1.621576,0.129194,60.99029,94.64114,8.412712,-32.7971394878364,-32.78947,-0.709236,355.892891748317,248.3608,243.1692,44.5547,45.60514,31968.65,9654.7
37.33974,S,37.33974,0.3462857,0.3003795,0.5055847,0.0404208,0,55.62567,1.619333,0.1292934,60.99029,94.64114,8.412712,-32.7956997068393,-32.78804,-0.7087681,355.659047259594,248.0329,243.1621,44.51832,45.56814,31971.13,9657.132
