Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
40.90914,40.90914,0.4129852,0,0.5929118,0,0,5.271142,3.678762,0,-9.702697116,-9.702697116,-2.74354E-05,461.8577265,-461.8577265,0.000563994,-89.99992,-89.99992,3948.395,0.04281424
40.91914,40.91914,0.4130652,0,0.5929137,0,0,5.271142,3.680807,0,-9.69023453,-9.69023453,-2.74315E-05,461.9546289,-461.9546289,0.00056372,-89.99992,-89.99992,3943.775,0.04281988
40.92914,40.92914,0.4131452,0,0.5929155,0,0,5.271142,3.682852,0,-9.677774924,-9.677774924,-2.74276E-05,462.0514066,-462.0514066,0.000563445,-89.99992,-89.99992,3939.154,0.04282552
40.93914,40.93914,0.4132251,0,0.5929173,0,0,5.271142,3.684894,0,-9.665324382,-9.665324382,-2.74237E-05,462.1480599,-462.1480599,0.000563171,-89.99992,-89.99992,3934.533,0.04283115
40.94913,40.94913,0.4133047,0,0.5929192,0,0,5.271142,3.686936,0,-9.652877442,-9.652877442,-2.74198E-05,462.2445886,-462.2445886,0.000562897,-89.99992,-89.99992,3929.91,0.04283678
40.95913,40.95913,0.4133843,0,0.592921,0,0,5.271142,3.688977,0,-9.64044056,-9.64044056,-2.74159E-05,462.340993,-462.340993,0.000562623,-89.99992,-89.99992,3925.287,0.04284241
40.96913,40.96913,0.4134638,0,0.5929227,0,0,5.271142,3.691016,0,-9.628012867,-9.628012867,-2.7412E-05,462.4372732,-462.4372732,0.000562349,-89.99992,-89.99992,3920.663,0.04284804
40.97913,40.97913,0.4135431,0,0.5929244,0,0,5.271142,3.693055,0,-9.615585795,-9.615585795,-2.74081E-05,462.533429,-462.533429,0.000562075,-89.99992,-89.99992,3916.037,0.04285366
40.98913,40.98913,0.4136223,0,0.5929264,0,0,5.271142,3.695093,0,-9.603165926,-9.603165926,-2.74041E-05,462.6294607,-462.6294607,0.000561801,-89.99992,-89.99992,3911.411,0.04285927
40.99913,40.99913,0.4137015,0,0.5929281,0,0,5.271142,3.697129,0,-9.590760957,-9.590760957,-2.74001E-05,462.7253683,-462.7253683,0.000561527,-89.99992,-89.99992,3906.784,0.04286489
41.00912,41.00912,0.4137805,0,0.5929298,0,0,5.271142,3.699163,0,-9.578360335,-9.578360335,-2.73962E-05,462.8211519,-462.8211519,0.000561253,-89.99992,-89.99992,3902.156,0.04287051
41.01912,41.01912,0.4138594,0,0.5929316,0,0,5.271142,3.701197,0,-9.565962568,-9.565962568,-2.73922E-05,462.9168115,-462.9168115,0.000560979,-89.99992,-89.99992,3897.527,0.04287612
41.02912,41.02912,0.4139382,0,0.5929335,0,0,5.271142,3.70323,0,-9.553574984,-9.553574984,-2.73882E-05,463.0123473,-463.0123473,0.000560705,-89.99992,-89.99992,3892.896,0.04288172
41.03912,41.03912,0.4140168,0,0.5929353,0,0,5.271142,3.705263,0,-9.541185289,-9.541185289,-2.73842E-05,463.1077591,-463.1077591,0.000560431,-89.99992,-89.99992,3888.265,0.04288733
41.04912,41.04912,0.4140954,0,0.5929371,0,0,5.271142,3.707292,0,-9.528820181,-9.528820181,-2.73801E-05,463.2030473,-463.2030473,0.000560157,-89.99992,-89.99992,3883.633,0.04289293
41.05912,41.05912,0.4141738,0,0.5929388,0,0,5.271142,3.70932,0,-9.516455694,-9.516455694,-2.73761E-05,463.2982119,-463.2982119,0.000559883,-89.99992,-89.99992,3879,0.04289853
41.06911,41.06911,0.4142522,0,0.5929406,0,0,5.271142,3.711349,0,-9.504087978,-9.504087978,-2.73721E-05,463.3932527,-463.3932527,0.00055961,-89.99993,-89.99993,3874.366,0.04290413
41.07911,41.07911,0.4143304,0,0.5929425,0,0,5.271142,3.713376,0,-9.491737896,-9.491737896,-2.7368E-05,463.4881701,-463.4881701,0.000559336,-89.99993,-89.99993,3869.731,0.04290973
41.08911,41.08911,0.4144085,0,0.5929442,0,0,5.271142,3.715402,0,-9.479386323,-9.479386323,-2.73639E-05,463.582964,-463.582964,0.000559062,-89.99993,-89.99993,3865.096,0.04291532
41.09911,41.09911,0.4144865,0,0.592946,0,0,5.271142,3.717426,0,-9.467053625,-9.467053625,-2.73598E-05,463.6776345,-463.6776345,0.000558789,-89.99993,-89.99993,3860.459,0.04292091
41.10911,41.10911,0.4145643,0,0.5929477,0,0,5.271142,3.71945,0,-9.454720803,-9.454720803,-2.73557E-05,463.7721817,-463.7721817,0.000558515,-89.99993,-89.99993,3855.821,0.04292649
41.11911,41.11911,0.4146421,0,0.5929495,0,0,5.271142,3.721473,0,-9.442396425,-9.442396425,-2.73516E-05,463.8666057,-463.8666057,0.000558242,-89.99993,-89.99993,3851.183,0.04293208
41.1291,41.1291,0.4147197,0,0.5929512,0,0,5.271142,3.723492,0,-9.430082229,-9.430082229,-2.73475E-05,463.9609065,-463.9609065,0.000557968,-89.99993,-89.99993,3846.543,0.04293766
41.1391,41.1391,0.4147972,0,0.592953,0,0,5.271142,3.725512,0,-9.417772628,-9.417772628,-2.73434E-05,464.0550842,-464.0550842,0.000557695,-89.99993,-89.99993,3841.902,0.04294324
41.1491,41.1491,0.4148747,0,0.5929548,0,0,5.271142,3.727531,0,-9.405467994,-9.405467994,-2.73392E-05,464.1491389,-464.1491389,0.000557421,-89.99993,-89.99993,3837.261,0.04294881
41.1591,41.1591,0.414952,0,0.5929565,0,0,5.271142,3.729549,0,-9.393174039,-9.393174039,-2.73351E-05,464.2430706,-464.2430706,0.000557148,-89.99993,-89.99993,3832.618,0.04295439
41.1691,41.1691,0.4150292,0,0.5929582,0,0,5.271142,3.731565,0,-9.38088294,-9.38088294,-2.73309E-05,464.3368795,-464.3368795,0.000556875,-89.99993,-89.99993,3827.975,0.04295995
41.1791,41.1791,0.4151062,0,0.59296,0,0,5.271142,3.73358,0,-9.368601775,-9.368601775,-2.73267E-05,464.4305655,-464.4305655,0.000556601,-89.99993,-89.99993,3823.331,0.04296552
41.18909,41.18909,0.4151832,0,0.5929617,0,0,5.271142,3.735594,0,-9.356329923,-9.356329923,-2.73225E-05,464.5241288,-464.5241288,0.000556328,-89.99993,-89.99993,3818.686,0.04297109
41.19909,41.19909,0.4152601,0,0.5929635,0,0,5.271142,3.737607,0,-9.344066143,-9.344066143,-2.73183E-05,464.6175694,-464.6175694,0.000556055,-89.99993,-89.99993,3814.039,0.04297665
41.20909,41.20909,0.4153368,0,0.5929652,0,0,5.271142,3.73962,0,-9.331791808,-9.331791808,-2.73141E-05,464.7108874,-464.7108874,0.000555782,-89.99993,-89.99993,3809.392,0.04298221
41.21909,41.21909,0.4154134,0,0.592967,0,0,5.271142,3.74163,0,-9.319545909,-9.319545909,-2.73099E-05,464.8040828,-464.8040828,0.000555509,-89.99993,-89.99993,3804.744,0.04298776
41.22909,41.22909,0.4154899,0,0.5929688,0,0,5.271142,3.743638,0,-9.307302494,-9.307302494,-2.73056E-05,464.8971558,-464.8971558,0.000555236,-89.99993,-89.99993,3800.095,0.04299332
41.23909,41.23909,0.4155663,0,0.5929705,0,0,5.271142,3.745648,0,-9.295060073,-9.295060072,-2.73014E-05,464.9901064,-464.9901064,0.000554963,-89.99993,-89.99993,3795.445,0.04299887
41.24908,41.24908,0.4156426,0,0.5929722,0,0,5.271142,3.747654,0,-9.282827957,-9.282827957,-2.72971E-05,465.0829347,-465.0829347,0.00055469,-89.99993,-89.99993,3790.794,0.04300442
41.25908,41.25908,0.4157187,0,0.5929738,0,0,5.271142,3.74966,0,-9.270605404,-9.270605404,-2.72928E-05,465.1756408,-465.1756408,0.000554417,-89.99993,-89.99993,3786.143,0.04300996
41.26908,41.26908,0.4157948,0,0.5929756,0,0,5.271142,3.751663,0,-9.258398248,-9.258398248,-2.72885E-05,465.2682248,-465.2682248,0.000554144,-89.99993,-89.99993,3781.49,0.04301551
41.27908,41.27908,0.4158708,0,0.5929773,0,0,5.271142,3.753668,0,-9.246182897,-9.246182897,-2.72842E-05,465.3606866,-465.3606866,0.000553871,-89.99993,-89.99993,3776.836,0.04302105
41.28908,41.28908,0.4159466,0,0.5929791,0,0,5.271142,3.755669,0,-9.233982695,-9.233982695,-2.72799E-05,465.4530264,-465.4530264,0.000553598,-89.99993,-89.99993,3772.182,0.04302658
41.29908,41.29908,0.4160223,0,0.5929808,0,0,5.271142,3.757671,0,-9.221783611,-9.221783611,-2.72756E-05,465.5452442,-465.5452442,0.000553326,-89.99993,-89.99993,3767.526,0.04303212
41.30907,41.30907,0.4160979,0,0.5929824,0,0,5.271142,3.75967,0,-9.209597813,-9.209597813,-2.72712E-05,465.6373402,-465.6373402,0.000553053,-89.99993,-89.99993,3762.87,0.04303765
41.31907,41.31907,0.4161734,0,0.5929841,0,0,5.271142,3.761669,0,-9.197417107,-9.197417107,-2.72669E-05,465.7293144,-465.7293144,0.00055278,-89.99993,-89.99993,3758.213,0.04304318
41.32907,41.32907,0.4162487,0,0.5929859,0,0,5.271142,3.763667,0,-9.185239878,-9.185239878,-2.72625E-05,465.8211668,-465.8211668,0.000552508,-89.99993,-89.99993,3753.554,0.0430487
41.33907,41.33907,0.416324,0,0.5929877,0,0,5.271142,3.765662,0,-9.173081648,-9.173081648,-2.72581E-05,465.9128976,-465.9128976,0.000552235,-89.99993,-89.99993,3748.895,0.04305423
41.34907,41.34907,0.4163992,0,0.5929894,0,0,5.271142,3.767659,0,-9.160909758,-9.160909758,-2.72538E-05,466.0045067,-466.0045067,0.000551962,-89.99993,-89.99993,3744.235,0.04305975
41.35907,41.35907,0.4164743,0,0.592991,0,0,5.271142,3.769652,0,-9.14876258,-9.14876258,-2.72494E-05,466.0959943,-466.0959943,0.00055169,-89.99993,-89.99993,3739.574,0.04306526
41.36906,41.36906,0.4165491,0,0.5929927,0,0,5.271142,3.771645,0,-9.136616519,-9.136616519,-2.7245E-05,466.1873605,-466.1873605,0.000551417,-89.99993,-89.99993,3734.912,0.04307078
41.37906,41.37906,0.416624,0,0.5929945,0,0,5.271142,3.773637,0,-9.124483124,-9.124483124,-2.72405E-05,466.2786053,-466.2786053,0.000551145,-89.99993,-89.99993,3730.25,0.0430763
41.38906,41.38906,0.4166987,0,0.5929961,0,0,5.271142,3.775626,0,-9.112358918,-9.112358918,-2.72361E-05,466.3697289,-466.3697289,0.000550873,-89.99993,-89.99993,3725.586,0.04308181
41.39906,41.39906,0.4167733,0,0.5929978,0,0,5.271142,3.777615,0,-9.100238686,-9.100238686,-2.72316E-05,466.4607313,-466.4607313,0.0005506,-89.99993,-89.99993,3720.921,0.04308731
41.40906,41.40906,0.4168478,0,0.5929996,0,0,5.271142,3.779605,0,-9.088109637,-9.088109637,-2.72272E-05,466.5516124,-466.5516124,0.000550328,-89.99993,-89.99993,3716.256,0.04309282
41.41906,41.41906,0.4169221,0,0.5930011,0,0,5.271142,3.78159,0,-9.076011756,-9.076011756,-2.72227E-05,466.6423725,-466.6423725,0.000550056,-89.99993,-89.99993,3711.589,0.04309832
41.42905,41.42905,0.4169964,0,0.5930029,0,0,5.271142,3.783575,0,-9.063914373,-9.063914372,-2.72182E-05,466.7330116,-466.7330116,0.000549784,-89.99993,-89.99993,3706.922,0.04310382
41.43905,41.43905,0.4170705,0,0.5930045,0,0,5.271142,3.78556,0,-9.051820466,-9.051820466,-2.72137E-05,466.8235298,-466.8235298,0.000549512,-89.99993,-89.99993,3702.254,0.04310931
41.44905,41.44905,0.4171446,0,0.5930062,0,0,5.271142,3.787542,0,-9.039735003,-9.039735003,-2.72092E-05,466.9139272,-466.9139272,0.000549239,-89.99993,-89.99993,3697.584,0.04311481
41.45905,41.45905,0.4172185,0,0.593008,0,0,5.271142,3.789526,0,-9.0276442,-9.0276442,-2.72047E-05,467.0042036,-467.0042036,0.000548967,-89.99993,-89.99993,3692.915,0.0431203
41.46905,41.46905,0.4172923,0,0.5930095,0,0,5.271142,3.791507,0,-9.015576495,-9.015576495,-2.72002E-05,467.0943594,-467.0943594,0.000548695,-89.99993,-89.99993,3688.244,0.04312579
41.47905,41.47905,0.417366,0,0.5930113,0,0,5.271142,3.793485,0,-9.003518847,-9.003518847,-2.71957E-05,467.1843946,-467.1843946,0.000548423,-89.99993,-89.99993,3683.572,0.04313127
41.48904,41.48904,0.4174396,0,0.5930129,0,0,5.271142,3.795464,0,-8.99145822,-8.99145822,-2.71911E-05,467.2743092,-467.2743092,0.000548152,-89.99993,-89.99993,3678.899,0.04313676
41.49904,41.49904,0.4175131,0,0.5930146,0,0,5.271142,3.797442,0,-8.979403552,-8.979403552,-2.71866E-05,467.3641032,-467.3641032,0.00054788,-89.99993,-89.99993,3674.225,0.04314224
41.50904,41.50904,0.4175864,0,0.5930162,0,0,5.271142,3.799418,0,-8.967362296,-8.967362296,-2.7182E-05,467.4537768,-467.4537768,0.000547608,-89.99993,-89.99993,3669.551,0.04314771
41.51904,41.51904,0.4176597,0,0.5930179,0,0,5.271142,3.801391,0,-8.955336438,-8.955336438,-2.71774E-05,467.5433302,-467.5433302,0.000547336,-89.99993,-89.99993,3664.875,0.04315319
41.52904,41.52904,0.4177328,0,0.5930195,0,0,5.271142,3.803365,0,-8.943309214,-8.943309214,-2.71728E-05,467.6327633,-467.6327633,0.000547064,-89.99993,-89.99993,3660.199,0.04315866
41.53904,41.53904,0.4178059,0,0.5930213,0,0,5.271142,3.805337,0,-8.931285343,-8.931285343,-2.71682E-05,467.7220761,-467.7220761,0.000546793,-89.99993,-89.99993,3655.522,0.04316413
41.54903,41.54903,0.4178788,0,0.5930228,0,0,5.271142,3.807308,0,-8.919278607,-8.919278607,-2.71636E-05,467.8112689,-467.8112689,0.000546521,-89.99993,-89.99993,3650.844,0.0431696
41.55903,41.55903,0.4179516,0,0.5930246,0,0,5.271142,3.809281,0,-8.907257468,-8.907257468,-2.71589E-05,467.9003415,-467.9003415,0.000546249,-89.99993,-89.99993,3646.165,0.04317506
41.56903,41.56903,0.4180244,0,0.5930262,0,0,5.271142,3.811249,0,-8.895266876,-8.895266876,-2.71543E-05,467.9892941,-467.9892941,0.000545978,-89.99993,-89.99993,3641.485,0.04318052
41.57903,41.57903,0.4180969,0,0.5930277,0,0,5.271142,3.813215,0,-8.883280257,-8.883280257,-2.71496E-05,468.0781269,-468.0781269,0.000545706,-89.99993,-89.99993,3636.804,0.04318598
41.58903,41.58903,0.4181694,0,0.5930295,0,0,5.271142,3.815182,0,-8.871293018,-8.871293018,-2.7145E-05,468.1668399,-468.1668399,0.000545435,-89.99993,-89.99993,3632.122,0.04319144
41.59903,41.59903,0.4182418,0,0.593031,0,0,5.271142,3.817148,0,-8.859313105,-8.859313105,-2.71403E-05,468.255433,-468.255433,0.000545164,-89.99993,-89.99993,3627.44,0.04319689
41.60902,41.60902,0.4183141,0,0.5930328,0,0,5.271142,3.819112,0,-8.847342381,-8.847342381,-2.71356E-05,468.3439064,-468.3439064,0.000544892,-89.99993,-89.99993,3622.756,0.04320234
41.61902,41.61902,0.4183862,0,0.5930344,0,0,5.271142,3.821076,0,-8.83537501,-8.83537501,-2.71309E-05,468.4322602,-468.4322602,0.000544621,-89.99993,-89.99993,3618.072,0.04320779
41.62902,41.62902,0.4184583,0,0.593036,0,0,5.271142,3.823036,0,-8.823428624,-8.823428624,-2.71262E-05,468.5204944,-468.5204944,0.00054435,-89.99993,-89.99993,3613.387,0.04321323
41.63902,41.63902,0.4185302,0,0.5930377,0,0,5.271142,3.824996,0,-8.811483978,-8.811483977,-2.71215E-05,468.6086093,-468.6086093,0.000544078,-89.99993,-89.99993,3608.701,0.04321868
41.64902,41.64902,0.418602,0,0.5930393,0,0,5.271142,3.826956,0,-8.79954467,-8.79954467,-2.71167E-05,468.6966047,-468.6966047,0.000543807,-89.99993,-89.99993,3604.014,0.04322411
41.65902,41.65902,0.4186737,0,0.5930409,0,0,5.271142,3.828914,0,-8.787609088,-8.787609088,-2.7112E-05,468.7844808,-468.7844808,0.000543536,-89.99993,-89.99993,3599.326,0.04322955
41.66901,41.66901,0.4187453,0,0.5930424,0,0,5.271142,3.830869,0,-8.775691263,-8.775691263,-2.71072E-05,468.8722377,-468.8722377,0.000543265,-89.99993,-89.99993,3594.637,0.04323499
41.67901,41.67901,0.4188168,0,0.5930442,0,0,5.271142,3.832826,0,-8.763767478,-8.763767478,-2.71025E-05,468.9598754,-468.9598754,0.000542994,-89.99993,-89.99993,3589.948,0.04324042
41.68901,41.68901,0.4188882,0,0.5930458,0,0,5.271142,3.834781,0,-8.75185611,-8.75185611,-2.70977E-05,469.047394,-469.047394,0.000542723,-89.99993,-89.99993,3585.257,0.04324584
41.69901,41.69901,0.4189594,0,0.5930473,0,0,5.271142,3.836734,0,-8.73995567,-8.73995567,-2.70929E-05,469.1347935,-469.1347935,0.000542452,-89.99993,-89.99993,3580.566,0.04325127
41.70901,41.70901,0.4190306,0,0.5930489,0,0,5.271142,3.838686,0,-8.728057093,-8.728057093,-2.70881E-05,469.2220741,-469.2220741,0.000542181,-89.99993,-89.99993,3575.874,0.04325669
41.71901,41.71901,0.4191017,0,0.5930507,0,0,5.271142,3.840636,0,-8.716174907,-8.716174907,-2.70833E-05,469.3092358,-469.3092358,0.00054191,-89.99993,-89.99993,3571.18,0.04326211
41.729,41.729,0.4191726,0,0.5930523,0,0,5.271142,3.842587,0,-8.704284152,-8.704284152,-2.70785E-05,469.3962787,-469.3962787,0.00054164,-89.99993,-89.99993,3566.487,0.04326753
41.739,41.739,0.4192435,0,0.5930538,0,0,5.271142,3.844535,0,-8.692416495,-8.692416495,-2.70736E-05,469.4832028,-469.4832028,0.000541369,-89.99993,-89.99993,3561.792,0.04327295
41.749,41.749,0.4193141,0,0.5930554,0,0,5.271142,3.846482,0,-8.680550948,-8.680550948,-2.70688E-05,469.5700083,-469.5700083,0.000541098,-89.99993,-89.99993,3557.096,0.04327836
41.759,41.759,0.4193848,0,0.593057,0,0,5.271142,3.848427,0,-8.668692852,-8.668692852,-2.70639E-05,469.6566953,-469.6566953,0.000540828,-89.99993,-89.99993,3552.399,0.04328377
41.769,41.769,0.4194553,0,0.5930585,0,0,5.271142,3.850371,0,-8.656846677,-8.656846677,-2.70591E-05,469.7432637,-469.7432637,0.000540557,-89.99993,-89.99993,3547.702,0.04328917
41.779,41.779,0.4195257,0,0.5930603,0,0,5.271142,3.852315,0,-8.645001992,-8.645001992,-2.70542E-05,469.8297137,-469.8297137,0.000540286,-89.99993,-89.99993,3543.004,0.04329458
41.78899,41.78899,0.4195959,0,0.5930619,0,0,5.271142,3.854258,0,-8.633160039,-8.633160039,-2.70493E-05,469.9160453,-469.9160453,0.000540016,-89.99993,-89.99993,3538.304,0.04329998
41.79899,41.79899,0.4196661,0,0.5930635,0,0,5.271142,3.856199,0,-8.62133187,-8.62133187,-2.70444E-05,470.0022587,-470.0022587,0.000539746,-89.99993,-89.99993,3533.604,0.04330538
41.80899,41.80899,0.4197361,0,0.593065,0,0,5.271142,3.858138,0,-8.609515373,-8.609515373,-2.70395E-05,470.0883538,-470.0883538,0.000539475,-89.99993,-89.99993,3528.904,0.04331078
41.81899,41.81899,0.4198062,0,0.5930666,0,0,5.271142,3.860077,0,-8.597696641,-8.597696641,-2.70346E-05,470.1743308,-470.1743308,0.000539205,-89.99993,-89.99993,3524.202,0.04331617
41.82899,41.82899,0.419876,0,0.5930682,0,0,5.271142,3.862013,0,-8.585899888,-8.585899888,-2.70296E-05,470.2601898,-470.2601898,0.000538934,-89.99993,-89.99993,3519.499,0.04332156
41.83899,41.83899,0.4199457,0,0.5930697,0,0,5.271142,3.86395,0,-8.574096553,-8.574096553,-2.70247E-05,470.3459307,-470.3459307,0.000538664,-89.99993,-89.99993,3514.796,0.04332695
41.84898,41.84898,0.4200154,0,0.5930713,0,0,5.271142,3.865886,0,-8.562297069,-8.562297069,-2.70197E-05,470.4315537,-470.4315537,0.000538394,-89.99993,-89.99993,3510.092,0.04333233
41.85898,41.85898,0.4200849,0,0.5930729,0,0,5.271142,3.867819,0,-8.550522047,-8.550522047,-2.70147E-05,470.5170589,-470.5170589,0.000538124,-89.99993,-89.99993,3505.386,0.04333772
41.86898,41.86898,0.4201543,0,0.5930745,0,0,5.271142,3.869752,0,-8.538741809,-8.538741809,-2.70098E-05,470.6024463,-470.6024463,0.000537854,-89.99993,-89.99993,3500.68,0.0433431
41.87898,41.87898,0.4202236,0,0.5930761,0,0,5.271142,3.871683,0,-8.52697163,-8.52697163,-2.70048E-05,470.6877161,-470.6877161,0.000537584,-89.99993,-89.99993,3495.974,0.04334847
41.88898,41.88898,0.4202928,0,0.5930777,0,0,5.271142,3.873614,0,-8.515207411,-8.515207411,-2.69998E-05,470.7728681,-470.7728681,0.000537314,-89.99993,-89.99993,3491.266,0.04335385
41.89898,41.89898,0.4203619,0,0.5930792,0,0,5.271142,3.875543,0,-8.503450147,-8.503450147,-2.69948E-05,470.8579026,-470.8579026,0.000537044,-89.99993,-89.99993,3486.557,0.04335922
41.90897,41.90897,0.4204309,0,0.5930808,0,0,5.271142,3.877469,0,-8.491712129,-8.491712129,-2.69897E-05,470.9428198,-470.9428197,0.000536774,-89.99993,-89.99993,3481.848,0.04336459
41.91897,41.91897,0.4204997,0,0.5930824,0,0,5.271142,3.879397,0,-8.479962812,-8.479962812,-2.69847E-05,471.0276194,-471.0276194,0.000536504,-89.99993,-89.99993,3477.138,0.04336996
41.92897,41.92897,0.4205685,0,0.5930839,0,0,5.271142,3.881321,0,-8.468241806,-8.468241806,-2.69796E-05,471.1123018,-471.1123018,0.000536234,-89.99993,-89.99993,3472.427,0.04337532
41.93897,41.93897,0.4206372,0,0.5930853,0,0,5.271142,3.883244,0,-8.456522415,-8.456522415,-2.69746E-05,471.196867,-471.196867,0.000535965,-89.99993,-89.99993,3467.715,0.04338068
41.94897,41.94897,0.4207057,0,0.5930869,0,0,5.271142,3.885169,0,-8.444795077,-8.444795077,-2.69695E-05,471.281315,-471.281315,0.000535695,-89.99993,-89.99993,3463.002,0.04338604
41.95897,41.95897,0.4207742,0,0.5930885,0,0,5.271142,3.887089,0,-8.43308711,-8.43308711,-2.69645E-05,471.3656458,-471.3656458,0.000535425,-89.99993,-89.99993,3458.288,0.0433914
41.96896,41.96896,0.4208425,0,0.5930901,0,0,5.271142,3.88901,0,-8.421386718,-8.421386718,-2.69594E-05,471.4498597,-471.4498597,0.000535156,-89.99993,-89.99993,3453.573,0.04339675
41.97896,41.97896,0.4209108,0,0.5930917,0,0,5.271142,3.890929,0,-8.409690797,-8.409690797,-2.69543E-05,471.5339566,-471.5339566,0.000534886,-89.99993,-89.99993,3448.858,0.0434021
41.98896,41.98896,0.4209788,0,0.5930932,0,0,5.271142,3.892848,0,-8.397997855,-8.397997855,-2.69492E-05,471.6179366,-471.6179366,0.000534617,-89.99993,-89.99993,3444.142,0.04340744
41.99896,41.99896,0.4210469,0,0.5930946,0,0,5.271142,3.894763,0,-8.386324037,-8.386324037,-2.6944E-05,471.7017998,-471.7017998,0.000534347,-89.99993,-89.99993,3439.425,0.04341279
42.00896,42.00896,0.4211148,0,0.5930962,0,0,5.271142,3.89668,0,-8.374645376,-8.374645376,-2.69389E-05,471.7855463,-471.7855463,0.000534078,-89.99993,-89.99993,3434.707,0.04341813
42.01896,42.01896,0.4211825,0,0.5930977,0,0,5.271142,3.898593,0,-8.362987328,-8.362987328,-2.69338E-05,471.8691761,-471.8691761,0.000533808,-89.99993,-89.99993,3429.989,0.04342347
42.02895,42.02895,0.4212503,0,0.5930994,0,0,5.271142,3.900505,0,-8.351334868,-8.351334868,-2.69286E-05,471.9526895,-471.9526895,0.000533539,-89.99993,-89.99993,3425.269,0.04342881
42.03895,42.03895,0.4213178,0,0.5931009,0,0,5.271142,3.902418,0,-8.33967831,-8.33967831,-2.69234E-05,472.0360863,-472.0360863,0.00053327,-89.99993,-89.99993,3420.549,0.04343414
42.04895,42.04895,0.4213853,0,0.5931023,0,0,5.271142,3.904328,0,-8.328034915,-8.328034915,-2.69183E-05,472.1193666,-472.1193666,0.000533001,-89.99993,-89.99993,3415.827,0.04343947
42.05895,42.05895,0.4214527,0,0.5931039,0,0,5.271142,3.906237,0,-8.316406794,-8.316406794,-2.69131E-05,472.2025307,-472.2025307,0.000532732,-89.99993,-89.99993,3411.105,0.0434448
42.06895,42.06895,0.42152,0,0.5931055,0,0,5.271142,3.908146,0,-8.304773581,-8.304773581,-2.69079E-05,472.2855784,-472.2855784,0.000532462,-89.99993,-89.99993,3406.383,0.04345013
42.07895,42.07895,0.4215871,0,0.5931069,0,0,5.271142,3.910052,0,-8.293158498,-8.293158498,-2.69027E-05,472.36851,-472.36851,0.000532193,-89.99993,-89.99993,3401.659,0.04345545
42.08894,42.08894,0.4216541,0,0.5931085,0,0,5.271142,3.911958,0,-8.281541304,-8.281541304,-2.68975E-05,472.4513254,-472.4513254,0.000531924,-89.99993,-89.99993,3396.934,0.04346077
42.09894,42.09894,0.4217211,0,0.59311,0,0,5.271142,3.913863,0,-8.26992945,-8.26992945,-2.68922E-05,472.5340247,-472.5340247,0.000531656,-89.99993,-89.99993,3392.209,0.04346609
42.10894,42.10894,0.4217879,0,0.5931115,0,0,5.271142,3.915766,0,-8.258337712,-8.258337712,-2.6887E-05,472.6166081,-472.6166081,0.000531387,-89.99993,-89.99993,3387.483,0.04347141
42.11894,42.11894,0.4218547,0,0.593113,0,0,5.271142,3.917666,0,-8.246756778,-8.246756778,-2.68817E-05,472.6990756,-472.6990756,0.000531118,-89.99993,-89.99993,3382.756,0.04347672
42.12894,42.12894,0.4219213,0,0.5931146,0,0,5.271142,3.919567,0,-8.235176713,-8.235176713,-2.68765E-05,472.7814274,-472.7814274,0.000530849,-89.99993,-89.99993,3378.028,0.04348203
42.13894,42.13894,0.4219878,0,0.593116,0,0,5.271142,3.921468,0,-8.223592425,-8.223592425,-2.68712E-05,472.8636633,-472.8636633,0.00053058,-89.99993,-89.99993,3373.3,0.04348734
42.14893,42.14893,0.4220542,0,0.5931175,0,0,5.271142,3.923367,0,-8.212023412,-8.212023412,-2.68659E-05,472.9457836,-472.9457836,0.000530312,-89.99993,-89.99993,3368.57,0.04349264
42.15893,42.15893,0.4221205,0,0.593119,0,0,5.271142,3.925262,0,-8.200471411,-8.200471411,-2.68606E-05,473.0277883,-473.0277883,0.000530043,-89.99993,-89.99993,3363.84,0.04349794
42.16893,42.16893,0.4221867,0,0.5931205,0,0,5.271142,3.927158,0,-8.188917298,-8.188917298,-2.68553E-05,473.1096774,-473.1096774,0.000529775,-89.99993,-89.99993,3359.109,0.04350324
42.17893,42.17893,0.4222528,0,0.5931221,0,0,5.271142,3.929052,0,-8.177372251,-8.177372251,-2.685E-05,473.1914512,-473.1914512,0.000529506,-89.99993,-89.99993,3354.377,0.04350854
42.18893,42.18893,0.4223187,0,0.5931235,0,0,5.271142,3.930944,0,-8.165845582,-8.165845582,-2.68447E-05,473.2731096,-473.2731096,0.000529238,-89.99993,-89.99993,3349.644,0.04351383
42.19893,42.19893,0.4223846,0,0.5931251,0,0,5.271142,3.932838,0,-8.154301776,-8.154301776,-2.68394E-05,473.3546526,-473.3546526,0.000528969,-89.99993,-89.99993,3344.91,0.04351912
42.20892,42.20892,0.4224504,0,0.5931265,0,0,5.271142,3.934727,0,-8.142789884,-8.142789884,-2.6834E-05,473.4360805,-473.4360805,0.000528701,-89.99993,-89.99993,3340.176,0.04352441
42.21892,42.21892,0.4225161,0,0.5931281,0,0,5.271142,3.936619,0,-8.131267933,-8.131267933,-2.68287E-05,473.5173932,-473.5173932,0.000528433,-89.99993,-89.99993,3335.441,0.0435297
