1268488240,9.974039375192803e+30,4.862505671207115e-43,-117.80812072753906,5437459661
1269488270,9.97464383810261e+30,4.862505671207115e-43,-117.80811309814453,5437459661
1270490050,9.975248301012417e+30,4.862505671207115e-43,-117.80811309814453,5437456384
1271488300,9.975852763922225e+30,4.862505671207115e-43,-117.80811309814453,5437456384
1272488280,9.976457226832032e+30,4.862505671207115e-43,-117.80811309814453,5437454746
1273488290,9.977061689741839e+30,4.862505671207115e-43,-117.80811309814453,5437458022
1274488240,9.977666152651647e+30,4.862505671207115e-43,-117.80811309814453,5437454746
1275490080,9.978270615561454e+30,4.862505671207115e-43,-117.80811309814453,5437454746
1276488290,9.978875078471261e+30,4.862505671207115e-43,-117.80811309814453,5437456384
1277488240,9.979479541381069e+30,4.862505671207115e-43,-117.80811309814453,5437453107
1278488240,9.980084004290876e+30,4.862505671207115e-43,-117.80810546875,5437449830
1279488270,9.980688467200683e+30,4.862505671207115e-43,-117.80810546875,5437449830
1280488270,9.98129293011049e+30,4.862505671207115e-43,-117.80810546875,5437443277
1281488280,9.981897393020298e+30,4.862505671207115e-43,-117.80810546875,5437440000
1282488270,9.982501855930105e+30,4.862505671207115e-43,-117.80810546875,5437444915
1283490070,9.983106318839912e+30,4.862505671207115e-43,-117.80810546875,5437443277
1284488240,9.98371078174972e+30,4.862505671207115e-43,-117.80810546875,5437444915
1285488240,9.984315244659527e+30,4.862505671207115e-43,-117.80810546875,5437446554
1286488290,9.984919707569334e+30,4.862505671207115e-43,-117.80810546875,5437446554
1287488240,9.985524170479142e+30,4.862505671207115e-43,-117.80810546875,5437446554
1288488290,9.986128633388949e+30,4.862505671207115e-43,-117.80810546875,5437444915
1289488240,9.986733096298756e+30,4.862505671207115e-43,-117.80810546875,5437441638
1290488280,9.987337559208564e+30,4.862505671207115e-43,-117.80810546875,5437441638
1291488240,9.987942022118371e+30,4.862505671207115e-43,-117.80810546875,5437440000
1292488240,9.988546485028178e+30,4.862505671207115e-43,-117.80810546875,5437441638
1293488240,9.989150947937986e+30,4.862505671207115e-43,-117.80810546875,5437441638
1294488240,9.989755410847793e+30,4.862505671207115e-43,-117.80810546875,5437443277
1295488290,9.9903598737576e+30,4.862505671207115e-43,-117.80810546875,5437443277
1296490120,9.990964336667408e+30,4.862505671207115e-43,-117.80810546875,5437443277
1297488300,9.991568799577215e+30,4.862505671207115e-43,-117.80810546875,5437440000
1298488240,9.992173262487022e+30,4.862505671207115e-43,-117.80810546875,5437438362
1299488290,9.99277772539683e+30,4.862505671207115e-43,-117.80810546875,5437438362
1300488280,9.993382188306637e+30,4.862505671207115e-43,-117.80810546875,5437436723
1301490160,9.993986651216444e+30,4.862505671207115e-43,-117.80810546875,5437440000
1302488240,9.994591114126251e+30,4.862505671207115e-43,-117.80810546875,5437435085
1303488300,9.995195577036059e+30,4.862505671207115e-43,-117.80810546875,5437431808
1304488290,9.995800039945866e+30,4.862505671207115e-43,-117.80810546875,5437430170
1305488240,9.996404502855673e+30,4.862505671207115e-43,-117.80810546875,5437426893
1306488290,9.997008965765481e+30,4.862505671207115e-43,-117.80811309814453,5437425254
1307488300,9.997613428675288e+30,4.862505671207115e-43,-117.80811309814453,5437418701
1308488300,9.998217891585095e+30,4.862505671207115e-43,-117.80811309814453,5437417062
1309488240,9.998822354494903e+30,4.862505671207115e-43,-117.80811309814453,5437407232
1310488240,9.99942681740471e+30,4.862505671207115e-43,-117.80812072753906,5437403955
1311488240,1.0000031280314517e+31,4.862505671207115e-43,-117.80812072753906,5437400678
1312488240,1.0000635743224325e+31,4.862505671207115e-43,-117.80812072753906,5437400678
1313488300,1.0001240206134132e+31,4.862505671207115e-43,-117.80812072753906,5437405594
1314488240,1.0001844669043939e+31,4.862505671207115e-43,-117.80812072753906,5437408870
1315488300,1.0002449131953747e+31,4.862505671207115e-43,-117.80812072753906,5437408870
1316488290,1.0003053594863554e+31,4.862505671207115e-43,-117.80812072753906,5437408870
1317488290,1.0003658057773361e+31,4.862505671207115e-43,-117.80811309814453,5437413786
1318488240,1.0004262520683168e+31,4.862505671207115e-43,-117.80811309814453,5437415424
1319488280,1.0004866983592976e+31,4.862505671207115e-43,-117.80811309814453,5437415424
1320488240,1.0005471446502783e+31,4.862505671207115e-43,-117.80811309814453,5437420339
1321488270,1.000607590941259e+31,4.862505671207115e-43,-117.80811309814453,5437423616
1322490160,1.0006680372322398e+31,4.862505671207115e-43,-117.80811309814453,5437428531
1323488240,1.0007284835232205e+31,4.862505671207115e-43,-117.80812072753906,5437435085
1324488240,1.0007889298142012e+31,4.862505671207115e-43,-117.80812072753906,5437435085
1325488240,1.000849376105182e+31,4.862505671207115e-43,-117.80812072753906,5437438362
1326488240,1.0009098223961627e+31,4.862505671207115e-43,-117.80812072753906,5437441638
1327488240,1.0009702686871434e+31,4.862505671207115e-43,-117.80812072753906,5437444915
1328488290,1.0010307149781242e+31,4.862505671207115e-43,-117.8081283569336,5437449830
1329488270,1.0010911612691049e+31,4.862505671207115e-43,-117.80812072753906,5437449830
1330488260,1.0011516075600856e+31,4.862505671207115e-43,-117.8081283569336,5437451469
1331488290,1.0012120538510664e+31,4.862505671207115e-43,-117.8081283569336,5437453107
1332488240,1.0012725001420471e+31,4.862505671207115e-43,-117.8081283569336,5437456384
1333488290,1.0013329464330278e+31,4.862505671207115e-43,-117.8081283569336,5437461299
1334488290,1.0013933927240086e+31,4.862505671207115e-43,-117.8081283569336,5437462938
1335488240,1.0014538390149893e+31,4.862505671207115e-43,-117.8081283569336,5437462938
1336488270,1.00151428530597e+31,4.862505671207115e-43,-117.8081283569336,5437467853
1337488240,1.0015747315969507e+31,4.862505671207115e-43,-117.8081283569336,5437474406
1338488240,1.0016351778879315e+31,4.862505671207115e-43,-117.8081283569336,5437477683
1339488240,1.0016956241789122e+31,4.862505671207115e-43,-117.8081283569336,5437479322
1340490200,1.0017560704698929e+31,4.862505671207115e-43,-117.8081283569336,5437479322
1341488240,1.0018165167608737e+31,4.862505671207115e-43,-117.8081283569336,5437477683
1342488270,1.0018769630518544e+31,4.862505671207115e-43,-117.8081283569336,5437480960
1343488290,1.0019374093428351e+31,4.862505671207115e-43,-117.8081283569336,5437482598
1344488290,1.0019978556338159e+31,4.862505671207115e-43,-117.8081283569336,5437485875
1345488290,1.0020583019247966e+31,4.862505671207115e-43,-117.8081283569336,5437487514
1346488280,1.0021187482157773e+31,4.862505671207115e-43,-117.8081283569336,5437484237
1347488290,1.0021791945067581e+31,4.862505671207115e-43,-117.80813598632812,5437482598
1348488240,1.0022396407977388e+31,4.862505671207115e-43,-117.80813598632812,5437479322
1349488240,1.0023000870887195e+31,4.862505671207115e-43,-117.80813598632812,5437479322
1350488240,1.0023605333797003e+31,4.862505671207115e-43,-117.80813598632812,5437476045
1351488260,1.002420979670681e+31,4.862505671207115e-43,-117.80813598632812,5437467853
1352488290,1.0024814259616617e+31,4.862505671207115e-43,-117.80813598632812,5437464576
1353490070,1.0025418722526424e+31,4.862505671207115e-43,-117.8081283569336,5437462938
1354488240,1.0026023185436232e+31,4.862505671207115e-43,-117.8081283569336,5437466214
1355488290,1.0026627648346039e+31,4.862505671207115e-43,-117.8081283569336,5437464576
1356488240,1.0027232111255846e+31,4.862505671207115e-43,-117.8081283569336,5437467853
1357488290,1.0027836574165654e+31,4.862505671207115e-43,-117.8081283569336,5437467853
1358488270,1.0028441037075461e+31,4.862505671207115e-43,-117.8081283569336,5437466214
1359488270,1.0029045499985268e+31,4.862505671207115e-43,-117.8081283569336,5437466214
1360488260,1.0029649962895076e+31,4.862505671207115e-43,-117.8081283569336,5437464576
1361488240,1.0030254425804883e+31,4.862505671207115e-43,-117.8081283569336,5437461299
1362488260,1.003085888871469e+31,4.862505671207115e-43,-117.8081283569336,5437458022
1363488280,1.0031463351624498e+31,4.862505671207115e-43,-117.8081283569336,5437454746
1364488270,1.0032067814534305e+31,4.862505671207115e-43,-117.8081283569336,5437453107
1365488290,1.0032672277444112e+31,4.862505671207115e-43,-117.8081283569336,5437449830
1366488240,1.003327674035392e+31,4.862505671207115e-43,-117.80812072753906,5437446554
1367488300,1.0033881203263727e+31,4.862505671207115e-43,-117.80812072753906,5437444915
1368488280,1.0034485666173534e+31,4.862505671207115e-43,-117.80812072753906,5437443277
1369488290,1.0035090129083342e+31,4.862505671207115e-43,-117.80812072753906,5437444915
1370488290,1.0035694591993149e+31,4.862505671207115e-43,-117.8081283569336,5437443277
1371488290,1.0036299054902956e+31,4.862505671207115e-43,-117.8081283569336,5437443277
1372488270,1.0036903517812763e+31,4.862505671207115e-43,-117.8081283569336,5437441638
1373488290,1.0037507980722571e+31,4.862505671207115e-43,-117.8081283569336,5437441638
1374490080,1.0038112443632378e+31,4.862505671207115e-43,-117.8081283569336,5437443277
1375488300,1.0038716906542185e+31,4.862505671207115e-43,-117.8081283569336,5437453107
1376488300,1.0039321369451993e+31,4.862505671207115e-43,-117.8081283569336,5437458022
1377488300,1.00399258323618e+31,4.862505671207115e-43,-117.80812072753906,5437453107
1378488290,1.0040530295271607e+31,4.862505671207115e-43,-117.80812072753906,5437453107
1379488240,1.0041134758181415e+31,4.862505671207115e-43,-117.80812072753906,5437449830
1380488310,1.0041739221091222e+31,4.862505671207115e-43,-117.80812072753906,5437454746
1381488240,1.0042343684001029e+31,4.862505671207115e-43,-117.80812072753906,5437456384
1382488310,1.0042948146910837e+31,4.862505671207115e-43,-117.80812072753906,5437461299
1383488240,1.0043552609820644e+31,4.862505671207115e-43,-117.80812072753906,5437466214
1384488300,1.0044157072730451e+31,4.862505671207115e-43,-117.80812072753906,5437467853
1385488300,1.0044761535640259e+31,4.862505671207115e-43,-117.8081283569336,5437469491
1386488310,1.0045365998550066e+31,4.862505671207115e-43,-117.8081283569336,5437464576
1387488240,1.0045970461459873e+31,4.862505671207115e-43,-117.8081283569336,5437464576
1388488300,1.004657492436968e+31,4.862505671207115e-43,-117.8081283569336,5437466214
1389488240,1.0047179387279488e+31,4.862505671207115e-43,-117.8081283569336,5437466214
1390488290,1.0047783850189295e+31,4.862505671207115e-43,-117.8081283569336,5437462938
1391488310,1.0048388313099102e+31,4.862505671207115e-43,-117.8081283569336,5437459661
1392490140,1.004899277600891e+31,4.862505671207115e-43,-117.8081283569336,5437461299
1393488320,1.0049597238918717e+31,4.862505671207115e-43,-117.8081283569336,5437464576
1394488310,1.0050201701828524e+31,4.862505671207115e-43,-117.8081283569336,5437471130
1395488320,1.0050806164738332e+31,4.862505671207115e-43,-117.8081283569336,5437479322
1396488300,1.0051410627648139e+31,4.862505671207115e-43,-117.8081283569336,5437479322
1397488310,1.0052015090557946e+31,4.862505671207115e-43,-117.8081283569336,5437479322
1398488240,1.0052619553467754e+31,4.862505671207115e-43,-117.8081283569336,5437482598
1399488240,1.0053224016377561e+31,4.862505671207115e-43,-117.8081283569336,5437490790
1400490160,1.0053828479287368e+31,4.862505671207115e-43,-117.8081283569336,5437498982
1401488240,1.0054432942197176e+31,4.862505671207115e-43,-117.8081283569336,5437508813
1402488310,1.0055037405106983e+31,4.862505671207115e-43,-117.80812072753906,5437521920
1403488310,1.005564186801679e+31,4.862505671207115e-43,-117.8081283569336,5437521920
1404488240,1.0056246330926598e+31,4.862505671207115e-43,-117.80812072753906,5437525197
1405488240,1.0056850793836405e+31,4.862505671207115e-43,-117.80812072753906,5437525197
1406488310,1.0057455256746212e+31,4.862505671207115e-43,-117.80812072753906,5437526835
1407488310,1.005805971965602e+31,4.862505671207115e-43,-117.80812072753906,5437526835
1408488300,1.0058664182565827e+31,4.862505671207115e-43,-117.80812072753906,5437528474
1409488300,1.0059268645475634e+31,4.862505671207115e-43,-117.80812072753906,5437528474
1410488240,1.0059873108385441e+31,4.862505671207115e-43,-117.80812072753906,5437528474
1411488240,1.0060477571295249e+31,4.862505671207115e-43,-117.80812072753906,5437530112
1412488300,1.0061082034205056e+31,4.862505671207115e-43,-117.80812072753906,5437530112
1413490140,1.0061686497114863e+31,4.862505671207115e-43,-117.80812072753906,5437525197
1414488290,1.0062290960024671e+31,4.862505671207115e-43,-117.80812072753906,5437523558
1415488300,1.0062895422934478e+31,4.862505671207115e-43,-117.80812072753906,5437521920
1416488240,1.0063499885844285e+31,4.862505671207115e-43,-117.80812072753906,5437510451
1417488290,1.0064104348754093e+31,4.862505671207115e-43,-117.80812072753906,5437502259
1418488290,1.00647088116639e+31,4.862505671207115e-43,-117.80812072753906,5437498982
1419488310,1.0065313274573707e+31,4.862505671207115e-43,-117.80812072753906,5437495706
1420488290,1.0065917737483515e+31,4.862505671207115e-43,-117.80812072753906,5437497344
1421488280,1.0066522200393322e+31,4.862505671207115e-43,-117.80812072753906,5437497344
1422488240,1.0067126663303129e+31,4.862505671207115e-43,-117.80812072753906,5437502259
1423488240,1.0067731126212937e+31,4.862505671207115e-43,-117.80812072753906,5437503898
1424488240,1.0068335589122744e+31,4.862505671207115e-43,-117.80812072753906,5437503898
1425488290,1.0068940052032551e+31,4.862505671207115e-43,-117.80812072753906,5437500621
1426488240,1.0069544514942358e+31,4.862505671207115e-43,-117.80812072753906,5437492429
1427488240,1.0070148977852166e+31,4.862505671207115e-43,-117.80812072753906,5437490790
1428488280,1.0070753440761973e+31,4.862505671207115e-43,-117.80812072753906,5437485875
1429488290,1.007135790367178e+31,4.862505671207115e-43,-117.80812072753906,5437487514
1430488280,1.0071962366581588e+31,4.862505671207115e-43,-117.80812072753906,5437485875
1431490210,1.0072566829491395e+31,4.862505671207115e-43,-117.80812072753906,5437485875
1432488240,1.0073171292401202e+31,4.862505671207115e-43,-117.80812072753906,5437485875
1433488300,1.007377575531101e+31,4.862505671207115e-43,-117.80811309814453,5437484237
1434488280,1.0074380218220817e+31,4.862505671207115e-43,-117.80811309814453,5437484237
1435488300,1.0074984681130624e+31,4.862505671207115e-43,-117.80812072753906,5437479322
1436488270,1.0075589144040432e+31,4.862505671207115e-43,-117.80812072753906,5437474406
1437488290,1.0076193606950239e+31,4.862505671207115e-43,-117.80812072753906,5437471130
1438488240,1.0076798069860046e+31,4.862505671207115e-43,-117.80812072753906,5437469491
