Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
23.24044,23.24044,0.7468725,0.0248692,0.466453,0.002834929,0,55.62567,9.503466,0.05770602,-37.41640157,-37.3744,-1.77238,788.0369483,743.8473,248.4436,70.74628,71.53078,25272.04,5844.098
23.25044,23.25044,0.7465544,0.02491099,0.4664735,0.002839665,0,55.62567,9.492505,0.0577332,-37.41010611,-37.36816,-1.771061,787.678367,743.4736,248.4259,70.73856,71.52335,25279.48,5846.582
23.26044,23.26044,0.7462363,0.02495007,0.4664941,0.002844427,0,55.62567,9.481552,0.05776074,-37.40380068,-37.36191,-1.769742,787.3198946,743.1,248.4082,70.73083,71.51592,25286.91,5849.066
23.27044,23.27044,0.7459182,0.0249894,0.4665146,0.002848881,0,55.62567,9.470613,0.05778188,-37.39751517,-37.35568,-1.768421,786.9614367,742.7264,248.3905,70.72311,71.50848,25294.34,5851.55
23.28044,23.28044,0.7456001,0.02502604,0.4665351,0.002853363,0,55.62567,9.459684,0.05780344,-37.39122974,-37.34945,-1.767101,786.6030876,742.3529,248.3728,70.71537,71.50105,25301.76,5854.034
23.29044,23.29044,0.7452821,0.02506147,0.4665556,0.002857538,0,55.62567,9.448769,0.05781868,-37.38495418,-37.34323,-1.765778,786.2448474,741.9795,248.3551,70.70762,71.4936,25309.18,5856.518
23.30044,23.30044,0.7449641,0.02510346,0.4665761,0.002861574,0,55.62567,9.437865,0.05783097,-37.37868863,-37.33702,-1.764455,785.886652,741.6061,248.3375,70.69987,71.48613,25316.6,5859.001
23.31044,23.31044,0.7446463,0.02514383,0.4665966,0.002866359,0,55.62567,9.42697,0.05785826,-37.37242359,-37.33081,-1.763142,785.5285706,741.2328,248.3199,70.69211,71.47867,25324.01,5861.484
23.32044,23.32044,0.7443284,0.02518153,0.4666172,0.00287096,0,55.62567,9.416091,0.05788168,-37.36616852,-37.32461,-1.761828,785.1705981,740.8596,248.3023,70.68434,71.4712,25331.42,5863.967
23.33044,23.33044,0.7440106,0.02521699,0.4666377,0.002875256,0,55.62567,9.405222,0.05789883,-37.35992336,-37.31842,-1.760512,784.8127295,740.4865,248.2847,70.67657,71.46373,25338.82,5866.45
23.34044,23.34044,0.7436929,0.0252538,0.4666582,0.002879296,0,55.62567,9.394369,0.05791072,-37.35367815,-37.31223,-1.759194,784.4548805,740.1134,248.2671,70.66879,71.45625,25346.22,5868.933
23.35044,23.35044,0.7433752,0.02528691,0.4666787,0.00288349,0,55.62567,9.383523,0.05792554,-37.34744309,-37.30605,-1.757879,784.0971354,739.7404,248.2495,70.661,71.44876,25353.62,5871.416
23.36044,23.36044,0.7430574,0.02532285,0.4666992,0.002887261,0,55.62567,9.372687,0.05793176,-37.34121781,-37.29988,-1.756559,783.73941,739.3674,248.2319,70.65321,71.44127,25361.01,5873.898
23.37044,23.37044,0.7427398,0.02537078,0.4667197,0.002891355,0,55.62567,9.361866,0.05794438,-37.33500278,-37.29372,-1.755244,783.3817297,738.9944,248.2144,70.64542,71.43377,25368.4,5876.38
23.38044,23.38044,0.7424222,0.02541608,0.4667402,0.002896819,0,55.62567,9.351054,0.05798427,-37.3287786,-37.28755,-1.753946,783.0241583,738.6215,248.1969,70.63762,71.42625,25375.79,5878.862
23.39044,23.39044,0.7421046,0.02546023,0.4667608,0.002901982,0,55.62567,9.340253,0.05801795,-37.32256429,-37.28139,-1.752645,782.666696,738.2487,248.1794,70.62981,71.41874,25383.17,5881.344
23.40044,23.40044,0.7417871,0.02550324,0.4667813,0.002907015,0,55.62567,9.329467,0.0580489,-37.31636998,-37.27525,-1.751344,782.3093427,737.876,248.1619,70.62199,71.41122,25390.55,5883.826
23.41044,23.41044,0.7414697,0.02554512,0.4668018,0.002911916,0,55.62567,9.318691,0.05807704,-37.31016571,-37.2691,-1.750043,781.9520041,737.5033,248.1444,70.61417,71.40369,25397.93,5886.308
23.42044,23.42044,0.7411523,0.02558692,0.4668223,0.002916688,0,55.62567,9.307925,0.05810244,-37.3039814,-37.26297,-1.748741,781.5947796,737.1307,248.1269,70.60635,71.39616,25405.3,5888.789
23.43044,23.43044,0.740835,0.02562655,0.4668428,0.002921452,0,55.62567,9.297173,0.05812753,-37.29779716,-37.25684,-1.74744,781.2375648,736.7581,248.1094,70.59852,71.38862,25412.67,5891.27
23.44044,23.44044,0.7405175,0.02566505,0.4668633,0.002925967,0,55.62567,9.286428,0.05814753,-37.29161286,-37.25071,-1.746137,780.8804591,736.3856,248.0919,70.59068,71.38108,25420.03,5893.751
23.45044,23.45044,0.7402002,0.02570879,0.4668838,0.002930355,0,55.62567,9.275699,0.05816488,-37.28544852,-37.2446,-1.744833,780.523493,736.0132,248.0745,70.58282,71.37352,25427.39,5896.232
23.46044,23.46044,0.7398831,0.02575247,0.4669043,0.002935339,0,55.62567,9.264981,0.05819392,-37.27928463,-37.23849,-1.743538,780.1665467,735.6408,248.0571,70.57497,71.36596,25434.74,5898.712
23.47044,23.47044,0.7395658,0.02579507,0.4669248,0.002940318,0,55.62567,9.254277,0.05822271,-37.27313084,-37.23239,-1.742245,779.8097096,735.2685,248.0397,70.56711,71.35839,25442.1,5901.193
23.48044,23.48044,0.7392486,0.02583702,0.4669454,0.002945172,0,55.62567,9.243578,0.05824882,-37.26697694,-37.22629,-1.740949,779.4528822,734.8962,248.0223,70.55924,71.35082,25449.45,5903.673
23.49044,23.49044,0.7389315,0.02587744,0.4669659,0.002949952,0,55.62567,9.232894,0.05827336,-37.26083316,-37.2202,-1.739655,779.0961691,734.524,248.0049,70.55137,71.34325,25456.79,5906.153
23.50044,23.50044,0.7386145,0.02591529,0.4669864,0.002954558,0,55.62567,9.222222,0.05829431,-37.25469929,-37.21412,-1.738359,778.7395652,734.1519,247.9875,70.54349,71.33566,25464.13,5908.633
23.51044,23.51044,0.7382975,0.02595401,0.4670069,0.002958871,0,55.62567,9.21156,0.05830934,-37.24857535,-37.20805,-1.737061,778.382971,733.7798,247.9701,70.5356,71.32807,25471.47,5911.113
23.52044,23.52044,0.7379805,0.02599122,0.4670274,0.002963282,0,55.62567,9.200911,0.05832617,-37.24245158,-37.20198,-1.735766,778.0264911,733.4078,247.9527,70.5277,71.32048,25478.81,5913.593
23.53044,23.53044,0.7376636,0.02602738,0.4670479,0.002967521,0,55.62567,9.190269,0.05833948,-37.23633768,-37.19592,-1.734468,777.6700262,733.0358,247.9353,70.5198,71.31288,25486.14,5916.072
23.54044,23.54044,0.7373466,0.02607034,0.4670684,0.00297164,0,55.62567,9.179641,0.05835032,-37.23022386,-37.18986,-1.733171,777.313701,732.6639,247.918,70.51189,71.30526,25493.46,5918.552
23.55044,23.55044,0.7370298,0.02610926,0.4670889,0.002976536,0,55.62567,9.169025,0.0583763,-37.22412056,-37.18381,-1.731885,776.957485,732.2921,247.9007,70.50397,71.29765,25500.79,5921.031
23.56044,23.56044,0.736713,0.02615121,0.4671095,0.00298097,0,55.62567,9.15842,0.05839306,-37.21801702,-37.17776,-1.730593,776.6012892,731.9203,247.8834,70.49605,71.29002,25508.1,5923.51
23.57044,23.57044,0.7363963,0.02618957,0.4671299,0.00298575,0,55.62567,9.147829,0.05841648,-37.21193376,-37.17173,-1.729307,776.2451975,731.5486,247.8661,70.48812,71.28239,25515.42,5925.988
23.58044,23.58044,0.7360795,0.02622841,0.4671505,0.00299012,0,55.62567,9.137247,0.05843171,-37.20585034,-37.1657,-1.728017,775.8891209,731.1769,247.8488,70.48018,71.27476,25522.73,5928.467
23.59044,23.59044,0.7357628,0.02626472,0.467171,0.002994545,0,55.62567,9.126675,0.0584479,-37.19977703,-37.15968,-1.726729,775.5331535,730.8053,247.8315,70.47224,71.26711,25530.04,5930.945
23.60044,23.60044,0.7354461,0.02630002,0.4671915,0.002998682,0,55.62567,9.116115,0.05845835,-37.1937036,-37.15366,-1.725438,775.1772954,730.4338,247.8142,70.46429,71.25948,25537.35,5933.423
23.61045,23.61045,0.7351296,0.02634176,0.467212,0.003002703,0,55.62567,9.105565,0.05846642,-37.1876402,-37.14765,-1.724147,774.8214881,730.0623,247.797,70.45633,71.25181,25544.65,5935.901
23.62045,23.62045,0.7348131,0.0263825,0.4672325,0.003007458,0,55.62567,9.095028,0.05848867,-37.18157728,-37.14164,-1.722866,774.4657902,729.6909,247.7798,70.44836,71.24415,25551.94,5938.379
23.63045,23.63045,0.7344967,0.02642226,0.467253,0.0030121,0,55.62567,9.084506,0.0585086,-37.17553437,-37.13565,-1.721585,774.1102017,729.3196,247.7626,70.4404,71.23647,25559.24,5940.857
23.64045,23.64045,0.7341802,0.02646103,0.4672735,0.00301663,0,55.62567,9.073991,0.05852617,-37.16948141,-37.12965,-1.720302,773.7546282,728.9483,247.7454,70.43242,71.22881,25566.53,5943.334
23.65045,23.65045,0.7338638,0.02649776,0.4672941,0.003021047,0,55.62567,9.063487,0.05854145,-37.16344849,-37.12367,-1.71902,773.3991591,728.5771,247.7282,70.42443,71.22112,25573.81,5945.812
23.66045,23.66045,0.7335474,0.0265361,0.4673145,0.003025232,0,55.62567,9.052998,0.05855209,-37.15741556,-37.11769,-1.717737,773.0437102,728.2059,247.711,70.41644,71.21343,25581.09,5948.289
23.67045,23.67045,0.7332311,0.02657196,0.467335,0.0030296,0,55.62567,9.042516,0.05856617,-37.15139274,-37.11172,-1.716456,772.6883707,727.8348,247.6938,70.40845,71.20574,25588.37,5950.766
23.68045,23.68045,0.7329149,0.02661478,0.4673556,0.003033684,0,55.62567,9.032046,0.05857465,-37.14536985,-37.10575,-1.715173,772.3330772,727.4637,247.6767,70.40044,71.19804,25595.65,5953.243
23.69045,23.69045,0.7325986,0.0266562,0.4673761,0.003038563,0,55.62567,9.021585,0.05859832,-37.1393574,-37.09979,-1.713899,771.9778982,727.0927,247.6596,70.39243,71.19032,25602.92,5955.72
23.70045,23.70045,0.7322824,0.02669562,0.4673966,0.003043283,0,55.62567,9.011139,0.05861879,-37.133355,-37.09384,-1.712626,771.6228236,726.7218,247.6425,70.38441,71.18261,25610.19,5958.196
23.71045,23.71045,0.7319663,0.02673257,0.4674171,0.003047773,0,55.62567,9.000703,0.05863471,-37.1273525,-37.08789,-1.71135,771.2678584,726.351,247.6254,70.37638,71.17488,25617.45,5960.673
23.72045,23.72045,0.7316504,0.02677118,0.4674376,0.003051982,0,55.62567,8.990282,0.05864511,-37.12136001,-37.08195,-1.710074,770.9129136,725.9802,247.6083,70.36835,71.16715,25624.71,5963.149
23.73045,23.73045,0.7313343,0.02681086,0.4674581,0.003056381,0,55.62567,8.979867,0.05865901,-37.11537758,-37.07602,-1.708799,770.557979,725.6094,247.5912,70.36031,71.15942,25631.96,5965.625
23.74045,23.74045,0.7310182,0.02684963,0.4674786,0.003060901,0,55.62567,8.969467,0.05867512,-37.10940536,-37.0701,-1.707528,770.2030597,725.2386,247.5741,70.35226,71.15168,25639.22,5968.101
23.75045,23.75045,0.7307022,0.02688703,0.4674991,0.003065318,0,55.62567,8.95907,0.0586891,-37.10342308,-37.06417,-1.706255,769.8482551,724.8679,247.557,70.34422,71.14393,25646.46,5970.576
23.76045,23.76045,0.7303861,0.02692888,0.4675196,0.003069578,0,55.62567,8.94869,0.05869999,-37.09745081,-37.05825,-1.704982,769.4935857,724.4973,247.54,70.33615,71.13617,25653.71,5973.052
23.77045,23.77045,0.7300702,0.02696448,0.4675401,0.003074346,0,55.62567,8.938319,0.05872045,-37.09149887,-37.05235,-1.703716,769.1390001,724.1268,247.5229,70.32809,71.12842,25660.95,5975.527
23.78045,23.78045,0.7297544,0.02700562,0.4675606,0.003078401,0,55.62567,8.927962,0.05872718,-37.0855466,-37.04645,-1.702442,768.7844608,723.7563,247.5059,70.32001,71.12064,25668.19,5978.002
23.79045,23.79045,0.7294386,0.02704435,0.4675811,0.003083088,0,55.62567,8.917614,0.05874583,-37.07959476,-37.04055,-1.701177,768.4300311,723.3859,247.4889,70.31194,71.11286,25675.42,5980.477
23.80045,23.80045,0.7291229,0.02708112,0.4676016,0.003087499,0,55.62567,8.907279,0.05875912,-37.07365285,-37.03466,-1.69991,768.0757058,723.0156,247.4719,70.30385,71.10508,25682.65,5982.952
23.81045,23.81045,0.7288072,0.02711964,0.4676222,0.003091688,0,55.62567,8.896954,0.05876803,-37.0677209,-37.02878,-1.698642,767.7214011,722.6453,247.4549,70.29575,71.0973,25689.88,5985.426
23.82045,23.82045,0.7284915,0.0271573,0.4676427,0.003096076,0,55.62567,8.886639,0.05878062,-37.06178908,-37.0229,-1.697376,767.367206,722.2751,247.4379,70.28765,71.0895,25697.1,5987.901
23.83045,23.83045,0.7281759,0.02719411,0.4676632,0.003100365,0,55.62567,8.876337,0.05879122,-37.05586732,-37.01703,-1.696111,767.0130264,721.9049,247.4209,70.27955,71.0817,25704.32,5990.375
23.84045,23.84045,0.7278603,0.02723007,0.4676837,0.003104558,0,55.62567,8.866043,0.05879986,-37.04995552,-37.01117,-1.694845,766.6589564,721.5348,247.4039,70.27143,71.0739,25711.54,5992.849
23.85045,23.85045,0.7275448,0.02726634,0.4677042,0.003108653,0,55.62567,8.855761,0.05880655,-37.04404376,-37.00531,-1.693579,766.304933,721.1647,247.387,70.26331,71.06608,25718.75,5995.323
23.86045,23.86045,0.7272292,0.02730131,0.4677247,0.003112784,0,55.62567,8.845491,0.05881383,-37.0381421,-36.99946,-1.692315,765.9510243,720.7947,247.3701,70.25517,71.05825,25725.96,5997.797
23.87045,23.87045,0.7269139,0.02733593,0.4677452,0.003116767,0,55.62567,8.835231,0.05881816,-37.03224047,-36.99361,-1.691051,765.5971261,720.4247,247.3532,70.24702,71.05042,25733.16,6000.271
23.88045,23.88045,0.7265983,0.02736927,0.4677657,0.003120709,0,55.62567,8.824982,0.05882166,-37.02634886,-36.98777,-1.689787,765.2433427,720.0548,247.3363,70.23888,71.04258,25740.36,6002.744
23.89045,23.89045,0.726283,0.02740072,0.4677862,0.003124505,0,55.62567,8.814745,0.0588223,-37.0204772,-36.98195,-1.688522,764.8896639,719.685,247.3194,70.23072,71.03474,25747.56,6005.217
23.90045,23.90045,0.7259677,0.02743398,0.4678067,0.003128086,0,55.62567,8.804518,0.05881878,-37.01459554,-36.97612,-1.687256,764.5360059,719.3152,247.3025,70.22256,71.02689,25754.75,6007.69
23.91045,23.91045,0.7256523,0.02746383,0.4678272,0.003131874,0,55.62567,8.794303,0.0588191,-37.00872408,-36.9703,-1.685994,764.1824524,718.9455,247.2856,70.21439,71.01904,25761.94,6010.164
23.92045,23.92045,0.725337,0.02749887,0.4678477,0.003135271,0,55.62567,8.784098,0.058812,-37.00286245,-36.96449,-1.684728,763.8290449,718.5759,247.2688,70.20621,71.01118,25769.13,6012.636
23.93045,23.93045,0.725022,0.02753312,0.4678682,0.003139261,0,55.62567,8.773904,0.05881592,-36.99700117,-36.95868,-1.683469,763.4757472,718.2064,247.252,70.19804,71.0033,25776.31,6015.109
23.94045,23.94045,0.7247069,0.02756815,0.4678887,0.003143162,0,55.62567,8.763724,0.05881807,-36.99114999,-36.95288,-1.682212,763.1224652,717.8369,247.2352,70.18984,70.99542,25783.49,6017.582
23.95045,23.95045,0.7243919,0.02760086,0.4679093,0.003147151,0,55.62567,8.753551,0.05882178,-36.98530883,-36.94709,-1.680955,762.769293,717.4675,247.2184,70.18165,70.98754,25790.66,6020.054
23.96045,23.96045,0.7240769,0.02763591,0.4679298,0.003150875,0,55.62567,8.743394,0.05882045,-36.9794677,-36.9413,-1.679698,762.4161366,717.0981,247.2016,70.17345,70.97965,25797.83,6022.526
23.97045,23.97045,0.7237619,0.02767022,0.4679502,0.003154867,0,55.62567,8.733244,0.058824,-36.97363667,-36.93552,-1.678443,762.0629959,716.7287,247.1848,70.16524,70.97175,25805,6024.998
23.98045,23.98045,0.7234469,0.02770378,0.4679708,0.003158773,0,55.62567,8.723103,0.05882585,-36.96780572,-36.92974,-1.677189,761.709965,716.3594,247.168,70.15702,70.96385,25812.16,6027.47
23.99045,23.99045,0.7231318,0.02773659,0.4679913,0.003162594,0,55.62567,8.712975,0.05882603,-36.96199472,-36.92398,-1.675934,761.35695,715.9901,247.1512,70.1488,70.95594,25819.32,6029.941
24.00045,24.00045,0.7228169,0.02776868,0.4680117,0.003166331,0,55.62567,8.702854,0.05882454,-36.95617381,-36.91821,-1.67468,761.0040448,715.6209,247.1344,70.14056,70.94802,25826.48,6032.413
24.01045,24.01045,0.7225021,0.0278076,0.4680323,0.003169983,0,55.62567,8.692745,0.05882141,-36.95037286,-36.91246,-1.673425,760.6512859,715.2518,247.1177,70.13232,70.9401,25833.63,6034.884
24.02045,24.02045,0.7221873,0.02784472,0.4680527,0.003174416,0,55.62567,8.682652,0.05883266,-36.9445624,-36.9067,-1.67218,760.2985376,714.8827,247.101,70.12408,70.93217,25840.78,6037.355
24.03045,24.03045,0.7218726,0.02788221,0.4680733,0.003178644,0,55.62567,8.672565,0.05884,-36.9387719,-36.90096,-1.670934,759.9459045,714.5137,247.0843,70.11583,70.92422,25847.93,6039.826
24.04045,24.04045,0.7215579,0.02791792,0.4680938,0.003182914,0,55.62567,8.662489,0.05884798,-36.93297152,-36.89521,-1.66969,759.593282,714.1447,247.0676,70.10757,70.91628,25855.07,6042.296
24.05046,24.05046,0.7212431,0.02795402,0.4681143,0.003186981,0,55.62567,8.652423,0.05885213,-36.92719102,-36.88948,-1.668443,759.2407747,713.7758,247.0509,70.09931,70.90833,25862.21,6044.767
24.06046,24.06046,0.7209285,0.02798834,0.4681348,0.003191092,0,55.62567,8.642369,0.05885697,-36.92141068,-36.88375,-1.667199,758.8883722,713.407,247.0342,70.09104,70.90037,25869.34,6047.237
24.07046,24.07046,0.720614,0.02802306,0.4681553,0.003194999,0,55.62567,8.632328,0.05885798,-36.9156503,-36.87804,-1.665954,758.5359908,713.0382,247.0175,70.08276,70.8924,25876.47,6049.708
24.08046,24.08046,0.7202994,0.0280636,0.4681758,0.003198952,0,55.62567,8.622297,0.05885974,-36.90987995,-36.87232,-1.664709,758.1837507,712.6695,247.0009,70.07448,70.88443,25883.6,6052.178
24.09046,24.09046,0.7199849,0.02810506,0.4681963,0.003203571,0,55.62567,8.612274,0.0588736,-36.90412003,-36.86661,-1.663473,757.8315266,712.3008,246.9843,70.06618,70.87644,25890.72,6054.647
24.10046,24.10046,0.7196705,0.02814428,0.4682168,0.003208293,0,55.62567,8.602265,0.05888927,-36.89836027,-36.8609,-1.66224,757.4794125,711.9322,246.9677,70.05788,70.86845,25897.84,6057.117
24.11046,24.11046,0.7193561,0.02818127,0.4682373,0.00321276,0,55.62567,8.592265,0.05890011,-36.89262038,-36.85521,-1.661004,757.1274084,711.5637,246.9511,70.04958,70.86046,25904.96,6059.587
24.12046,24.12046,0.7190418,0.02821761,0.4682578,0.003216972,0,55.62567,8.582274,0.05890619,-36.88687043,-36.84951,-1.659766,756.7755144,711.1953,246.9345,70.04127,70.85246,25912.07,6062.056
24.13046,24.13046,0.7187275,0.02825489,0.4682783,0.00322111,0,55.62567,8.572299,0.0589108,-36.88114054,-36.84383,-1.658529,756.4236365,710.8269,246.9179,70.03295,70.84446,25919.17,6064.525
24.14046,24.14046,0.7184132,0.02829419,0.4682988,0.003225356,0,55.62567,8.562335,0.05891728,-36.87542075,-36.83816,-1.657294,756.0717799,710.4585,246.9013,70.02462,70.83644,25926.28,6066.995
24.15046,24.15046,0.7180989,0.0283399,0.4683193,0.003229833,0,55.62567,8.552375,0.05892784,-36.86969113,-36.83248,-1.656062,755.7199656,710.0901,246.8848,70.01629,70.82841,25933.38,6069.463
24.16046,24.16046,0.7177847,0.02837689,0.4683398,0.00323504,0,55.62567,8.542426,0.05895159,-36.86397189,-36.82681,-1.654838,755.36823,709.7218,246.8682,70.00795,70.82038,25940.48,6071.932
24.17046,24.17046,0.7174705,0.02842088,0.4683603,0.003239252,0,55.62567,8.532489,0.05895709,-36.85826226,-36.82115,-1.653605,755.0166411,709.3536,246.8517,69.9996,70.81235,25947.57,6074.401
24.18046,24.18046,0.7171565,0.02846427,0.4683808,0.003244264,0,55.62567,8.522566,0.05897701,-36.8525531,-36.81549,-1.652382,754.6650685,708.9854,246.8352,69.99125,70.8043,25954.66,6076.869
24.19046,24.19046,0.7168424,0.02850598,0.4684013,0.003249206,0,55.62567,8.512649,0.05899556,-36.84685396,-36.80984,-1.651159,754.3136007,708.6173,246.8187,69.98289,70.79625,25961.75,6079.337
24.20046,24.20046,0.7165284,0.02854659,0.4684218,0.003253957,0,55.62567,8.502743,0.05901046,-36.84116475,-36.8042,-1.649934,753.9622484,708.2493,246.8022,69.97453,70.78819,25968.83,6081.806
24.21046,24.21046,0.7162144,0.02858981,0.4684424,0.003258583,0,55.62567,8.49285,0.059023,-36.8354756,-36.79856,-1.64871,753.6109123,707.8813,246.7857,69.96615,70.78012,25975.91,6084.273
24.22046,24.22046,0.7159004,0.02862818,0.4684628,0.003263507,0,55.62567,8.482966,0.0590408,-36.82978662,-36.79292,-1.647489,753.2596812,707.5134,246.7692,69.95777,70.77206,25982.98,6086.741
24.23046,24.23046,0.7155866,0.02866708,0.4684833,0.003267877,0,55.62567,8.473096,0.05904847,-36.82411746,-36.7873,-1.646264,752.9085655,707.1456,246.7527,69.94938,70.76398,25990.05,6089.209
24.24046,24.24046,0.7152727,0.02871514,0.4685038,0.003272306,0,55.62567,8.463235,0.05905709,-36.81844837,-36.78168,-1.64504,752.5574976,706.7778,246.7363,69.94099,70.75589,25997.12,6091.676
24.25046,24.25046,0.714959,0.02875583,0.4685243,0.003277782,0,55.62567,8.453382,0.05908445,-36.81277984,-36.77606,-1.643828,752.2064461,706.41,246.7199,69.93258,70.7478,26004.19,6094.144
24.26046,24.26046,0.7146451,0.02879548,0.4685448,0.003282417,0,55.62567,8.443539,0.0590965,-36.80712093,-36.77045,-1.642607,751.85551,706.0423,246.7035,69.92416,70.73969,26011.25,6096.611
24.27046,24.27046,0.7143315,0.02883509,0.4685653,0.003286932,0,55.62567,8.433709,0.05910627,-36.80147207,-36.76485,-1.641387,751.5045851,705.6746,246.6871,69.91574,70.73159,26018.3,6099.078
24.28046,24.28046,0.7140177,0.02887418,0.4685858,0.003291443,0,55.62567,8.423888,0.05911589,-36.79583328,-36.75926,-1.640168,751.1537705,705.307,246.6707,69.90731,70.72346,26025.36,6101.544
24.29046,24.29046,0.713704,0.02891115,0.4686064,0.003295895,0,55.62567,8.414076,0.0591243,-36.79019451,-36.75367,-1.638949,750.8030662,704.9395,246.6543,69.89888,70.71535,26032.41,6104.011
24.30046,24.30046,0.7133905,0.02894921,0.4686269,0.003300105,0,55.62567,8.404278,0.05912827,-36.78456572,-36.74809,-1.637729,750.4523783,704.572,246.6379,69.89043,70.70722,26039.45,6106.478
24.31046,24.31046,0.7130769,0.02898785,0.4686473,0.003304438,0,55.62567,8.394489,0.05913436,-36.77893703,-36.74251,-1.636511,750.1018061,704.2046,246.6215,69.88199,70.69909,26046.49,6108.944
24.32046,24.32046,0.7127634,0.0290249,0.4686678,0.003308838,0,55.62567,8.384711,0.05914152,-36.77331846,-36.73694,-1.635295,749.751245,703.8372,246.6051,69.87354,70.69095,26053.53,6111.41
24.33046,24.33046,0.7124498,0.02906911,0.4686883,0.003313057,0,55.62567,8.374941,0.05914532,-36.76769982,-36.73137,-1.634077,749.4008311,703.4699,246.5888,69.86507,70.6828,26060.57,6113.876
24.34046,24.34046,0.7121365,0.02911015,0.4687089,0.003318094,0,55.62567,8.365182,0.05916364,-36.76209159,-36.72581,-1.632868,749.0505224,703.1027,246.5725,69.8566,70.67464,26067.6,6116.342
24.35046,24.35046,0.7118232,0.02915502,0.4687293,0.003322768,0,55.62567,8.355436,0.05917533,-36.75648335,-36.72025,-1.631658,748.7002355,702.7355,246.5562,69.84812,70.66647,26074.63,6118.808
24.36046,24.36046,0.7115099,0.02919943,0.4687499,0.003327879,0,55.62567,8.345698,0.05919466,-36.75089528,-36.71471,-1.630452,748.3499651,702.3683,246.5399,69.83964,70.6583,26081.65,6121.273
24.37046,24.37046,0.7111965,0.02924177,0.4687704,0.003332937,0,55.62567,8.335972,0.05921295,-36.7452973,-36.70916,-1.629247,747.9998052,702.0012,246.5236,69.83115,70.65012,26088.67,6123.738
24.38046,24.38046,0.7108833,0.02928255,0.4687909,0.003337759,0,55.62567,8.326255,0.0592269,-36.73970924,-36.70362,-1.62804,747.6497505,701.6342,246.5073,69.82265,70.64194,26095.69,6126.204
24.39046,24.39046,0.71057,0.0293256,0.4688113,0.003342404,0,55.62567,8.316548,0.05923756,-36.73413116,-36.69809,-1.626832,747.2997176,701.2672,246.491,69.81415,70.63374,26102.7,6128.668
24.40046,24.40046,0.7102569,0.0293666,0.4688319,0.003347308,0,55.62567,8.306851,0.05925269,-36.72856327,-36.69257,-1.625628,746.9497953,700.9003,246.4747,69.80564,70.62555,26109.71,6131.133
24.41046,24.41046,0.7099437,0.02941698,0.4688523,0.003351976,0,55.62567,8.297165,0.05926355,-36.72299531,-36.68705,-1.624422,746.5999212,700.5334,246.4585,69.79712,70.61734,26116.71,6133.598
24.42046,24.42046,0.7096306,0.02946482,0.4688729,0.003357717,0,55.62567,8.287492,0.05929323,-36.71742791,-36.68153,-1.623228,746.250163,700.1666,246.4423,69.7886,70.60912,26123.71,6136.062
24.43046,24.43046,0.7093176,0.02951113,0.4688933,0.003363166,0,55.62567,8.277828,0.0593176,-36.71187048,-36.67602,-1.622033,745.90051,699.7999,246.4261,69.78007,70.6009,26130.71,6138.527
24.44046,24.44046,0.7090046,0.02955866,0.4689139,0.003368442,0,55.62567,8.268174,0.05933875,-36.70631299,-36.67051,-1.620836,745.5508738,699.4332,246.4099,69.77153,70.59267,26137.71,6140.991
24.45046,24.45046,0.7086918,0.0296069,0.4689344,0.003373857,0,55.62567,8.258529,0.0593622,-36.70077563,-36.66502,-1.619642,745.2013534,699.0666,246.3937,69.76299,70.58443,26144.7,6143.455
24.46046,24.46046,0.7083788,0.02965363,0.4689549,0.003379352,0,55.62567,8.248895,0.0593869,-36.69522835,-36.65952,-1.618449,744.8518444,698.7,246.3775,69.75443,70.57619,26151.68,6145.919
24.47046,24.47046,0.7080659,0.02969315,0.4689753,0.003384676,0,55.62567,8.239272,0.05940847,-36.68970104,-36.65404,-1.617255,744.5024461,698.3335,246.3613,69.74587,70.56794,26158.67,6148.383
24.48046,24.48046,0.7077531,0.02973392,0.4689958,0.003389176,0,55.62567,8.229656,0.05941541,-36.68417343,-36.64856,-1.616054,744.1530646,697.967,246.3451,69.7373,70.55968,26165.65,6150.846
24.49047,24.49047,0.7074403,0.02977543,0.4690164,0.003393819,0,55.62567,8.220052,0.05942475,-36.67865598,-36.64309,-1.614856,743.8037052,697.6005,246.3289,69.72872,70.55142,26172.62,6153.31
24.50047,24.50047,0.7071275,0.02982482,0.4690368,0.003398546,0,55.62567,8.210458,0.05943546,-36.6731386,-36.63762,-1.613659,743.4544882,697.2341,246.3128,69.72013,70.54315,26179.6,6155.773
24.51047,24.51047,0.7068147,0.02987386,0.4690574,0.003404172,0,55.62567,8.200873,0.05946174,-36.66763163,-36.63216,-1.612471,743.1052882,696.8677,246.2967,69.71154,70.53487,26186.56,6158.236
24.52047,24.52047,0.706502,0.02991983,0.4690779,0.00340976,0,55.62567,8.1913,0.0594872,-36.66212476,-36.6267,-1.611285,742.7561935,696.5014,246.2806,69.70294,70.52657,26193.53,6160.699
