# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (oz),Propellant mass (oz),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
175.22,1820.7,-46.523,0.030774,46.538,0.10154,843.12,1.3237,843.12,0.089952,7.7054,0.096767,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041983,1135289,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0058007,NaN,NaN,NaN,NaN,7.8053,51.521,939.05,1108.5,0.5,0.29686
175.72,1797.5,-46.503,0.040386,46.536,0.76525,839.17,1.3232,839.17,0.090345,8.0875,0.76418,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041978,1135860,0,22.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0058002,NaN,NaN,NaN,NaN,8.8187,51.604,939.85,1108.6,0.5,0.29694
176.22,1774.2,-46.49,0.025147,46.503,0.064699,835.13,1.3228,835.13,0.090751,8.0577,0.059612,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041944,1135670,0,22.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0058088,NaN,NaN,NaN,NaN,8.0095,51.687,940.64,1108.7,0.5,0.29703
176.72,1751,-46.475,0.029832,46.49,0.15996,831.12,1.3223,831.12,0.091157,7.9791,0.15715,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04193,1135999,0,22.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0058064,NaN,NaN,NaN,NaN,7.8388,51.77,941.43,1108.8,0.5,0.29713
177.22,1727.8,-46.456,0.037792,46.485,0.68854,827.22,1.3219,827.22,0.091556,7.6354,0.6875,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041922,1136502,0,22.841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0058024,NaN,NaN,NaN,NaN,6.9941,51.853,942.22,1108.9,0.5,0.29721
177.72,1704.5,-46.443,0.026117,46.456,0.048944,823.4,1.3214,823.4,0.09195,7.6561,0.041393,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041892,1136410,0,22.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057902,NaN,NaN,NaN,NaN,7.7034,51.936,943.01,1109,0.5,0.2973
178.22,1681.3,-46.423,0.039642,46.457,0.80719,819.67,1.321,819.67,0.092336,7.253,0.80621,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041889,1137064,0,22.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057893,NaN,NaN,NaN,NaN,6.5004,52.018,943.8,1109,0.5,0.29738
178.72,1658.1,-46.41,0.025787,46.426,0.36087,816.09,1.3205,816.09,0.092711,7.073,0.35994,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041858,1136918,0,22.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057758,NaN,NaN,NaN,NaN,6.7415,52.101,944.59,1109.1,0.5,0.29747
179.22,1634.9,-46.397,0.027574,46.41,0.028409,812.55,1.3201,812.55,0.093084,7.0764,0.0068379,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04184,1137155,0,22.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057695,NaN,NaN,NaN,NaN,7.0911,52.184,945.38,1109.2,0.5,0.29755
179.72,1611.7,-46.381,0.030391,46.397,0.15476,809.03,1.3197,809.03,0.093459,7.0005,0.15174,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041825,1137449,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005768,NaN,NaN,NaN,NaN,6.8657,52.267,946.17,1109.3,0.5,0.29764
180.22,1588.5,-46.366,0.030608,46.381,0.073792,805.54,1.3193,805.54,0.093835,6.967,0.067145,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041807,1137687,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057642,NaN,NaN,NaN,NaN,6.9119,52.349,946.96,1109.4,0.5,0.29772
180.72,1565.3,-46.351,0.030989,46.366,0.10194,802.07,1.3188,802.07,0.094211,6.9184,0.097112,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04179,1137933,0,22.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057614,NaN,NaN,NaN,NaN,6.8352,52.432,947.75,1109.5,0.5,0.29781
181.22,1542.2,-46.333,0.034457,46.356,0.4875,798.67,1.3184,798.67,0.094583,6.6753,0.48628,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041777,1138293,0,22.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057583,NaN,NaN,NaN,NaN,6.2259,52.515,948.54,1109.6,0.5,0.2979
181.72,1519,-46.319,0.028605,46.334,0.11074,795.32,1.318,795.32,0.094953,6.7288,0.10698,33,107,32.132,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041754,1138368,0,22.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057502,NaN,NaN,NaN,NaN,6.8376,52.597,949.33,1109.7,0.5,0.29799
182.22,1495.8,-46.304,0.03001,46.319,0.030723,791.96,1.3176,791.96,0.095328,6.7255,0.006579,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041737,1138626,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057498,NaN,NaN,NaN,NaN,6.7274,52.68,950.12,1109.8,0.5,0.29814
182.72,1472.7,-46.285,0.038415,46.315,0.70479,788.5,1.3173,788.51,0.095716,7.0773,0.70374,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04173,1139149,0,22.843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057479,NaN,NaN,NaN,NaN,7.7466,52.763,950.91,1109.9,0.5,0.29824
183.22,1449.6,-46.272,0.025487,46.285,0.10287,784.98,1.3169,784.98,0.096118,7.0275,0.099661,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.0417,1139020,0,22.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057545,NaN,NaN,NaN,NaN,6.942,52.845,951.7,1110,0.5,0.29832
183.72,1426.4,-46.257,0.030707,46.275,0.3385,781.51,1.3165,781.51,0.096516,6.859,0.3371,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041687,1139376,0,22.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057517,NaN,NaN,NaN,NaN,6.5507,52.928,952.49,1110.1,0.5,0.29841
184.22,1403.3,-46.241,0.0311,46.26,0.36549,778.03,1.3161,778.03,0.096918,7.041,0.36416,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04167,1139626,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057455,NaN,NaN,NaN,NaN,7.3908,53.01,953.27,1110.1,0.5,0.2985
184.72,1380.2,-46.225,0.031444,46.245,0.42832,774.56,1.3157,774.57,0.097322,6.8275,0.42717,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041653,1139878,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057483,NaN,NaN,NaN,NaN,6.435,53.093,954.06,1110.2,0.5,0.29858
185.22,1357.1,-46.21,0.031925,46.23,0.47828,771.21,1.3153,771.21,0.097716,6.5889,0.47721,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041637,1140141,0,22.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005741,NaN,NaN,NaN,NaN,6.1498,53.175,954.86,1110.3,0.5,0.29866
185.72,1334,-46.195,0.029078,46.21,0.13194,767.9,1.3149,767.9,0.098108,6.6532,0.1287,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041615,1140292,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057331,NaN,NaN,NaN,NaN,6.7819,53.257,955.69,1110.4,0.5,0.29876
186.22,1310.9,-46.178,0.034904,46.2,0.50117,764.64,1.3145,764.64,0.098498,6.4032,0.49996,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041603,1140715,0,22.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057329,NaN,NaN,NaN,NaN,5.9433,53.34,956.51,1110.5,0.5,0.29885
186.72,1287.8,-46.157,0.041148,46.195,0.86934,761.33,1.3141,761.33,0.098897,6.8374,0.86837,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041594,1141226,0,22.848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057248,NaN,NaN,NaN,NaN,7.6577,53.422,957.34,1110.6,0.5,0.29895
187.22,1264.7,-46.143,0.027074,46.163,0.49742,757.85,1.3137,757.85,0.099323,7.0858,0.49668,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041562,1141091,0,22.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005733,NaN,NaN,NaN,NaN,7.5584,53.505,958.16,1110.7,0.5,0.29908
187.72,1241.7,-46.128,0.029994,46.148,0.46263,754.36,1.3133,754.36,0.099752,6.8549,0.46165,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041546,1141385,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057377,NaN,NaN,NaN,NaN,6.4315,53.587,958.99,1110.8,0.5,0.29918
188.22,1218.6,-46.113,0.030941,46.132,0.4234,750.99,1.313,750.99,0.10017,6.6438,0.42227,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041528,1141649,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00573,NaN,NaN,NaN,NaN,6.2574,53.669,959.81,1110.9,0.5,0.29927
188.72,1195.5,-46.098,0.029038,46.113,0.034437,747.66,1.3126,747.66,0.10059,6.653,0.018512,33,107,32.133,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041507,1141822,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057228,NaN,NaN,NaN,NaN,6.6784,53.751,960.64,1111,0.5,0.29936
189.22,1172.5,-46.083,0.031501,46.099,0.15159,744.32,1.3122,744.32,0.10101,6.7272,0.14828,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041491,1142127,0,22.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057213,NaN,NaN,NaN,NaN,6.8736,53.834,961.46,1111.1,0.5,0.29947
189.72,1149.5,-46.066,0.032918,46.085,0.31069,740.99,1.3118,740.99,0.10143,6.5727,0.30894,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041475,1142425,0,22.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057212,NaN,NaN,NaN,NaN,6.2927,53.916,962.28,1111.1,0.5,0.29957
190.22,1126.4,-46.05,0.032225,46.068,0.31125,737.74,1.3114,737.74,0.10185,6.4179,0.30958,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041457,1142667,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057154,NaN,NaN,NaN,NaN,6.1374,53.998,963.11,1111.2,0.5,0.29965
190.72,1103.4,-46.031,0.037701,46.06,0.67456,734.45,1.311,734.45,0.10228,6.7547,0.6735,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041446,1143120,0,22.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057097,NaN,NaN,NaN,NaN,7.3901,54.08,963.93,1111.3,0.5,0.29974
191.22,1080.4,-46.017,0.027705,46.033,0.27698,731.04,1.3107,731.04,0.10272,6.8925,0.27559,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041418,1143089,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057157,NaN,NaN,NaN,NaN,7.1572,54.162,964.75,1111.4,0.5,0.29985
191.72,1057.4,-46.002,0.030605,46.019,0.29278,727.63,1.3103,727.63,0.10318,6.7469,0.29117,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041403,1143393,0,22.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057176,NaN,NaN,NaN,NaN,6.4839,54.244,965.58,1111.5,0.5,0.29995
192.22,1034.4,-45.987,0.030102,46.002,0.030414,724.26,1.3099,724.26,0.10363,6.7447,0.0043413,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041384,1143614,0,22.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005712,NaN,NaN,NaN,NaN,6.7487,54.326,966.4,1111.6,0.5,0.30004
192.72,1011.4,-45.971,0.031765,45.988,0.18793,720.86,1.3095,720.86,0.10408,6.8373,0.18523,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041368,1143905,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057101,NaN,NaN,NaN,NaN,7.0176,54.408,967.22,1111.7,0.5,0.30014
193.22,988.43,-45.952,0.037979,45.981,0.66049,717.36,1.3091,717.36,0.10456,7.167,0.6594,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041358,1144379,0,22.843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057106,NaN,NaN,NaN,NaN,7.7876,54.49,968.04,1111.8,0.5,0.30023
193.72,965.46,-45.935,0.033451,45.962,0.65645,713.69,1.3087,713.69,0.10507,7.4948,0.65559,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041337,1144547,0,22.839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057169,NaN,NaN,NaN,NaN,8.1116,54.572,968.86,1111.9,0.5,0.30034
194.22,942.49,-45.92,0.031157,45.944,0.60723,709.87,1.3084,709.87,0.1056,7.798,0.60643,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041318,1144739,0,22.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057238,NaN,NaN,NaN,NaN,8.3689,54.654,969.69,1112,0.5,0.30044
194.72,919.54,-45.906,0.027041,45.922,0.30224,705.93,1.3079,705.94,0.10616,7.9486,0.30103,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041295,1144837,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057306,NaN,NaN,NaN,NaN,8.2359,54.736,970.51,1112.1,0.5,0.30053
195.22,896.59,-45.891,0.030487,45.909,0.33942,701.92,1.3075,701.92,0.10673,8.1176,0.33804,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04128,1145155,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057333,NaN,NaN,NaN,NaN,8.4391,54.818,971.33,1112.1,0.5,0.30063
195.72,873.65,-45.875,0.031913,45.895,0.41879,697.91,1.3071,697.91,0.10731,7.9088,0.41757,33,107,32.134,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041264,1145443,0,22.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057365,NaN,NaN,NaN,NaN,7.5298,54.9,972.15,1112.2,0.5,0.30072
196.22,850.71,-45.86,0.030785,45.878,0.35155,693.91,1.3066,693.91,0.10789,8.0839,0.3502,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041245,1145660,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057284,NaN,NaN,NaN,NaN,8.4163,54.981,972.97,1112.3,0.5,0.30083
196.72,827.79,-45.845,0.029238,45.86,0.071597,689.86,1.3062,689.86,0.10848,8.1166,0.065355,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041226,1145847,0,22.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057318,NaN,NaN,NaN,NaN,8.1851,55.063,973.79,1112.4,0.5,0.30095
197.22,804.87,-45.807,0.076587,45.911,1.7316,686.02,1.3057,686.02,0.10905,7.2516,1.7299,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041268,1147758,0,22.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005731,NaN,NaN,NaN,NaN,5.6624,55.145,974.61,1112.5,0.5,0.30104
197.72,781.97,-45.808,-0.0014269,45.807,0.055419,682.4,1.3053,682.4,0.1096,7.2239,0.0554,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041171,1145797,0,22.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057017,NaN,NaN,NaN,NaN,7.1806,55.227,975.43,1112.6,0.5,0.30114
198.22,759.07,-45.795,0.024788,45.813,0.46651,678.73,1.3049,678.73,0.11015,7.4569,0.46585,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041173,1146572,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005701,NaN,NaN,NaN,NaN,7.8955,55.308,976.24,1112.7,0.5,0.30124
198.72,736.17,-45.781,0.027893,45.798,0.36736,674.96,1.3044,674.96,0.11073,7.64,0.3663,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041157,1146851,0,22.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057059,NaN,NaN,NaN,NaN,7.9864,55.39,977.06,1112.8,0.5,0.30132
199.22,713.29,-45.767,0.028127,45.782,0.10952,671.12,1.304,671.13,0.11133,7.6929,0.10584,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041138,1147066,0,22.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057094,NaN,NaN,NaN,NaN,7.7986,55.472,977.88,1112.9,0.5,0.30141
199.23,713.03,-44.127,289.53,45.77,289.55,671.08,1.304,671.08,0.11133,7.6722,3.6512,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041125,1147414,0,228.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057092,NaN,NaN,NaN,NaN,7.1742,55.553,978.7,1113,0.0056654,0.30158
199.23,712.77,-42.487,266.88,44.13,266.91,671.03,1.304,671.03,0.11134,7.6517,3.3441,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.039651,1106295,0,212.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005512,NaN,NaN,NaN,NaN,7.1795,55.554,978.71,1113,0.0061461,0.30167
199.24,712.49,-40.846,245.07,42.489,245.09,670.98,1.304,670.98,0.11135,7.6313,3.0479,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.038177,1065177,0,196.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053151,NaN,NaN,NaN,NaN,7.1853,55.555,978.72,1113,0.0066932,0.30176
199.25,712.19,-39.206,224.08,40.849,224.1,670.93,1.304,670.93,0.11136,7.6111,2.7628,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.036703,1024057,0,181.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051185,NaN,NaN,NaN,NaN,7.1916,55.556,978.73,1113,0.0073201,0.30185
199.25,711.89,-37.566,203.92,39.208,203.93,670.87,1.304,670.87,0.11137,7.591,2.4885,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.035229,982938,0,167.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0049222,NaN,NaN,NaN,NaN,7.1985,55.557,978.74,1113,0.008044,0.30195
199.26,711.56,-35.925,184.58,37.568,184.59,670.8,1.304,670.8,0.11138,7.5709,2.2623,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.033755,941820,0,153.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0047262,NaN,NaN,NaN,NaN,7.1997,55.558,978.75,1113,0.0088867,0.30203
199.27,711.21,-34.285,166.07,35.927,166.08,670.72,1.304,670.72,0.11139,7.5504,2.0757,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.032281,900703,0,140.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0045307,NaN,NaN,NaN,NaN,7.1955,55.56,978.76,1113,0.0098771,0.30212
199.28,710.84,-32.645,148.39,34.287,148.4,670.64,1.304,670.64,0.1114,7.5295,1.8975,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.030807,859586,0,128.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0043357,NaN,NaN,NaN,NaN,7.1908,55.561,978.77,1113,0.011054,0.3022
199.3,710.45,-31.005,131.53,32.647,131.54,670.55,1.304,670.55,0.11142,7.5079,1.7277,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.029333,818469,0,116.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0041411,NaN,NaN,NaN,NaN,7.1856,55.562,978.79,1113,0.012471,0.30228
199.31,710.02,-29.364,115.5,31.006,115.51,670.44,1.304,670.44,0.11144,7.4857,1.5663,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.027859,777352,0,104.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039472,NaN,NaN,NaN,NaN,7.1798,55.563,978.8,1113,0.014202,0.30236
199.33,709.55,-27.724,100.29,29.366,100.3,670.32,1.3039,670.32,0.11146,7.464,1.3278,33,107,32.135,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.026385,736230,0,94.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037539,NaN,NaN,NaN,NaN,7.192,55.565,978.82,1113,0.016355,0.30245
