# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
146.6,3331.3,-25.783,0.034721,25.8,0.040454,1845.1,2.2392,1845.1,0.069532,1.8748,0.02076,28.61,-80.581,9.7782,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.080022,4118159,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033147,NaN,NaN,NaN,NaN,1.8393,-14.662,572.58,322.41,0.5,1.3943
147.1,3318.5,-25.765,0.035048,25.784,0.09192,1844.2,2.239,1844.2,0.069562,1.9173,0.084976,28.61,-80.581,9.7782,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079959,4.12e6,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033124,NaN,NaN,NaN,NaN,2.1068,-14.579,573.53,322.46,0.5,1.3944
147.6,3305.6,-25.748,0.034453,25.765,0.037866,1843.2,2.2388,1843.2,0.069593,1.9252,0.01571,28.61,-80.581,9.7782,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079889,4121580,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033107,NaN,NaN,NaN,NaN,1.9672,-14.495,574.49,322.52,0.5,1.3944
148.1,3292.7,-25.731,0.034398,25.748,0.034432,1842.3,2.2386,1842.3,0.069623,1.9259,0.0015336,28.61,-80.581,9.7783,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079823,4123295,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033086,NaN,NaN,NaN,NaN,1.9378,-14.411,575.45,322.57,0.5,1.3945
148.6,3279.8,-25.713,0.035038,25.733,0.11943,1841.3,2.2385,1841.3,0.069655,1.983,0.11418,28.61,-80.581,9.7783,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079763,4125302,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033064,NaN,NaN,NaN,NaN,2.2339,-14.327,576.4,322.62,0.5,1.3945
149.1,3267,-25.696,0.034605,25.715,0.10608,1840.3,2.2383,1840.3,0.069687,2.0331,0.10027,28.61,-80.581,9.7784,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079695,4126909,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033049,NaN,NaN,NaN,NaN,2.2544,-14.244,577.36,322.67,0.5,1.3945
149.6,3254.2,-25.679,0.034852,25.696,0.063649,1839.3,2.2381,1839.3,0.06972,2.0065,0.053259,28.61,-80.581,9.7784,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079625,4128772,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033033,NaN,NaN,NaN,NaN,1.9023,-14.16,578.36,322.72,0.5,1.3946
150.1,3241.3,-25.661,0.035697,25.68,0.098138,1838.3,2.2379,1838.3,0.069753,2.0522,0.091415,28.61,-80.581,9.7784,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079561,4130914,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033007,NaN,NaN,NaN,NaN,2.2543,-14.077,579.37,322.77,0.5,1.3946
150.6,3228.5,-25.643,0.035451,25.661,0.046382,1837.2,2.2377,1837.2,0.069786,2.0672,0.029908,28.61,-80.581,9.7785,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.07949,4132665,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032991,NaN,NaN,NaN,NaN,2.139,-13.993,580.37,322.82,0.5,1.3947
151.1,3215.7,-25.625,0.0356,25.643,0.039068,1836.2,2.2376,1836.2,0.06982,2.0591,0.016092,28.61,-80.581,9.7785,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079423,4134567,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003297,NaN,NaN,NaN,NaN,2.0337,-13.91,581.38,322.87,0.5,1.3947
151.6,3202.9,-25.607,0.035786,25.626,0.060343,1835.2,2.2374,1835.2,0.069853,2.0348,0.048586,28.61,-80.581,9.7786,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079356,4136503,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032946,NaN,NaN,NaN,NaN,1.9408,-13.827,582.38,322.92,0.5,1.3947
152.1,3190.1,-25.59,0.035654,25.607,0.037118,1834.2,2.2372,1834.2,0.069886,2.0297,0.010322,28.61,-80.581,9.7786,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079287,4138324,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003292,NaN,NaN,NaN,NaN,2.0165,-13.743,583.38,322.97,0.5,1.3948
152.6,3177.3,-25.572,0.035732,25.59,0.05533,1833.1,2.237,1833.1,0.069919,2.0508,0.042245,28.61,-80.581,9.7786,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079221,4140226,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032897,NaN,NaN,NaN,NaN,2.1484,-13.66,584.38,323.02,0.5,1.3948
153.1,3164.5,-25.554,0.03557,25.572,0.047613,1832.1,2.2368,1832.1,0.069952,2.035,0.03165,28.61,-80.581,9.7787,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079152,4142035,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032877,NaN,NaN,NaN,NaN,1.9769,-13.577,585.38,323.07,0.5,1.3949
153.6,3151.7,-25.536,0.035451,25.554,0.039284,1831.1,2.2366,1831.1,0.069985,2.0265,0.016925,28.61,-80.581,9.7787,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079085,4143855,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032852,NaN,NaN,NaN,NaN,1.9994,-13.494,586.38,323.12,0.5,1.3949
154.1,3139,-25.519,0.035368,25.536,0.04011,1830.1,2.2365,1830.1,0.070018,2.0171,0.018919,28.61,-80.581,9.7788,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.079018,4145683,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032828,NaN,NaN,NaN,NaN,1.9858,-13.411,587.38,323.17,0.5,1.3949
154.6,3126.2,-25.501,0.035307,25.519,0.050033,1829.1,2.2363,1829.1,0.070051,1.9993,0.035451,28.61,-80.581,9.7788,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078951,4147518,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032805,NaN,NaN,NaN,NaN,1.9334,-13.328,588.38,323.22,0.5,1.395
155.1,3113.5,-25.483,0.035159,25.501,0.044477,1828.1,2.2361,1828.1,0.070083,1.9857,0.027241,28.61,-80.581,9.7788,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078884,4149316,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003278,NaN,NaN,NaN,NaN,1.937,-13.245,589.38,323.27,0.5,1.395
155.6,3100.7,-25.466,0.035018,25.483,0.036037,1827.1,2.2359,1827.1,0.070115,1.9815,0.0085082,28.61,-80.581,9.7789,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078817,4151108,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032756,NaN,NaN,NaN,NaN,1.9721,-13.162,590.38,323.32,0.5,1.3951
156.1,3088,-25.448,0.035534,25.467,0.11285,1826.1,2.2357,1826.1,0.070148,2.035,0.10711,28.61,-80.581,9.7789,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078756,4153170,0,239.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032733,NaN,NaN,NaN,NaN,2.2678,-13.079,591.37,323.37,0.5,1.3951
156.6,3075.3,-25.431,0.034593,25.448,0.038296,1825.1,2.2355,1825.1,0.070182,2.0432,0.01643,28.61,-80.581,9.779,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078684,4154658,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032717,NaN,NaN,NaN,NaN,2.0861,-12.997,592.37,323.42,0.5,1.3951
157.1,3062.6,-25.413,0.03475,25.431,0.069517,1824,2.2354,1824,0.070216,2.0733,0.060208,28.61,-80.581,9.779,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078619,4156540,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032696,NaN,NaN,NaN,NaN,2.2077,-12.914,593.36,323.47,0.5,1.3952
157.6,3049.9,-25.396,0.034474,25.414,0.050897,1823,2.2352,1823,0.07025,2.0546,0.037444,28.61,-80.581,9.779,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078552,4158254,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032678,NaN,NaN,NaN,NaN,1.9848,-12.831,594.36,323.52,0.5,1.3952
158.1,3037.2,-25.379,0.03437,25.396,0.040539,1822,2.235,1822,0.070283,2.0654,0.021496,28.61,-80.581,9.7791,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078487,4.16e6,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032653,NaN,NaN,NaN,NaN,2.1187,-12.749,595.35,323.57,0.5,1.3953
158.6,3024.5,-25.362,0.034388,25.379,0.062944,1821,2.2348,1821,0.070317,2.039,0.05272,28.61,-80.581,9.7791,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078422,4161840,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032633,NaN,NaN,NaN,NaN,1.9374,-12.666,596.34,323.62,0.5,1.3953
159.1,3011.8,-25.345,0.034481,25.363,0.092598,1819.9,2.2346,1819.9,0.07035,1.996,0.085939,28.61,-80.581,9.7791,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078359,4163694,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032608,NaN,NaN,NaN,NaN,1.8253,-12.584,597.34,323.67,0.5,1.3954
159.6,2999.1,-25.327,0.034254,25.345,0.085077,1818.9,2.2344,1818.9,0.070384,2.035,0.077877,28.61,-80.581,9.7792,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078293,4165425,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003258,NaN,NaN,NaN,NaN,2.2055,-12.502,598.33,323.72,0.5,1.3955
160.1,2986.5,-25.31,0.034018,25.328,0.08178,1817.9,2.2342,1817.9,0.070417,1.9978,0.07437,28.61,-80.581,9.7792,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078228,4167133,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032563,NaN,NaN,NaN,NaN,1.8514,-12.419,599.32,323.77,0.5,1.3955
160.6,2973.8,-25.293,0.03393,25.311,0.079896,1816.9,2.2341,1816.9,0.07045,2.0339,0.072333,28.61,-80.581,9.7793,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078164,4168892,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032537,NaN,NaN,NaN,NaN,2.1927,-12.337,600.31,323.82,0.5,1.3956
161.1,2961.2,-25.277,0.033719,25.294,0.068311,1815.9,2.2339,1815.9,0.070484,2.0636,0.059409,28.61,-80.581,9.7793,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078098,4170590,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003252,NaN,NaN,NaN,NaN,2.1954,-12.255,601.3,323.87,0.5,1.3956
161.6,2948.5,-25.26,0.033451,25.277,0.039024,1814.9,2.2337,1814.9,0.070518,2.0536,0.020098,28.61,-80.581,9.7793,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.078033,4172251,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032502,NaN,NaN,NaN,NaN,2.0202,-12.172,602.29,323.92,0.5,1.3957
162.1,2935.9,-25.243,0.033447,25.26,0.040981,1813.8,2.2335,1813.8,0.070553,2.0654,0.02368,28.61,-80.581,9.7794,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077969,4174008,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003248,NaN,NaN,NaN,NaN,2.1229,-12.09,603.28,323.97,0.5,1.3957
162.6,2923.3,-25.226,0.033461,25.243,0.060876,1812.8,2.2333,1812.8,0.070587,2.04,0.050855,28.61,-80.581,9.7794,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077906,4175774,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003246,NaN,NaN,NaN,NaN,1.9429,-12.008,604.27,324.02,0.5,1.3957
163.1,2910.7,-25.21,0.03323,25.226,0.033414,1811.8,2.2331,1811.8,0.070621,2.0418,0.0034943,28.61,-80.581,9.7795,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077842,4177443,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032435,NaN,NaN,NaN,NaN,2.0573,-11.926,605.25,324.07,0.5,1.3958
163.6,2898.1,-25.193,0.033688,25.211,0.10403,1810.8,2.233,1810.8,0.070655,2.091,0.098422,28.61,-80.581,9.7795,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077783,4179388,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032414,NaN,NaN,NaN,NaN,2.3029,-11.844,606.24,324.12,0.5,1.3958
164.1,2885.5,-25.176,0.032994,25.193,0.06021,1809.7,2.2328,1809.7,0.07069,2.0658,0.050365,28.61,-80.581,9.7795,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077716,4180881,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032399,NaN,NaN,NaN,NaN,1.9699,-11.762,607.23,324.17,0.5,1.3959
164.6,2872.9,-25.16,0.032855,25.177,0.040322,1808.7,2.2326,1808.7,0.070724,2.0775,0.023375,28.61,-80.581,9.7796,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077652,4182561,0,239.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032375,NaN,NaN,NaN,NaN,2.134,-11.681,608.21,324.22,0.5,1.3959
165.1,2860.3,-25.143,0.03377,25.163,0.14065,1807.6,2.2324,1807.6,0.07076,2.1457,0.13654,28.61,-80.581,9.7796,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077597,4184679,0,239.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032355,NaN,NaN,NaN,NaN,2.4358,-11.599,609.2,324.27,0.5,1.3959
165.6,2847.8,-25.127,0.03249,25.143,0.060568,1806.5,2.2322,1806.5,0.070796,2.1713,0.051116,28.61,-80.581,9.7796,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077527,4185938,0,239.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032343,NaN,NaN,NaN,NaN,2.285,-11.517,610.18,324.32,0.5,1.396
166.1,2835.2,-25.11,0.032739,25.128,0.09563,1805.5,2.232,1805.5,0.070832,2.1264,0.089851,28.61,-80.582,9.7797,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077467,4187749,0,239.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032326,NaN,NaN,NaN,NaN,1.9495,-11.435,611.16,324.37,0.5,1.396
166.6,2822.7,-25.094,0.032471,25.111,0.073617,1804.4,2.2318,1804.4,0.070869,2.1594,0.066068,28.61,-80.582,9.7797,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077403,4189366,0,239.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032299,NaN,NaN,NaN,NaN,2.3037,-11.354,612.14,324.42,0.5,1.3961
167.1,2810.1,-25.078,0.032345,25.095,0.069779,1803.3,2.2317,1803.3,0.070905,2.1285,0.061829,28.61,-80.582,9.7798,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077341,4191022,0,239.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032283,NaN,NaN,NaN,NaN,2.0095,-11.272,613.13,324.47,0.5,1.3961
167.6,2797.6,-25.062,0.032949,25.08,0.13525,1802.3,2.2315,1802.3,0.07094,2.0629,0.13118,28.61,-80.582,9.7798,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077285,4192985,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032258,NaN,NaN,NaN,NaN,1.8015,-11.191,614.11,324.52,0.5,1.3961
168.1,2785.1,-25.046,0.031964,25.062,0.071348,1801.3,2.2313,1801.3,0.070974,2.031,0.063787,28.61,-80.582,9.7798,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077217,4194325,0,239.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032228,NaN,NaN,NaN,NaN,1.9082,-11.109,615.09,324.57,0.5,1.3962
168.6,2772.5,-25.03,0.031801,25.046,0.03396,1800.2,2.2311,1800.2,0.071008,2.037,0.011913,28.61,-80.582,9.7799,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077155,4195935,0,239.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032203,NaN,NaN,NaN,NaN,2.0696,-11.028,616.07,324.62,0.5,1.3962
169.1,2760,-25.014,0.03239,25.03,0.03262,1799.2,2.2309,1799.2,0.071043,2.0389,0.0038612,28.61,-80.582,9.7799,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077094,4197854,0,239.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032184,NaN,NaN,NaN,NaN,2.055,-10.946,617.08,324.67,0.5,1.3963
169.6,2747.5,-24.997,0.033338,25.014,0.091155,1798.2,2.2307,1798.2,0.071077,1.9965,0.08484,28.61,-80.582,9.78,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.077035,4.2e6,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032164,NaN,NaN,NaN,NaN,1.8308,-10.865,618.12,324.71,0.5,1.3963
170.1,2735,-24.98,0.033601,24.998,0.093028,1797.2,2.2305,1797.2,0.071111,2.0399,0.086748,28.61,-80.582,9.78,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076973,4201899,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032137,NaN,NaN,NaN,NaN,2.2256,-10.784,619.15,324.76,0.5,1.3963
170.6,2722.5,-24.963,0.033446,24.981,0.06865,1796.2,2.2304,1796.2,0.071145,2.0698,0.059951,28.61,-80.582,9.78,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076908,4203660,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032121,NaN,NaN,NaN,NaN,2.2006,-10.703,620.18,324.81,0.5,1.3964
171.1,2710.1,-24.947,0.033472,24.964,0.062565,1795.1,2.2302,1795.1,0.071181,2.0963,0.052859,28.61,-80.582,9.7801,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076844,4205490,0,239.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032104,NaN,NaN,NaN,NaN,2.2124,-10.621,621.21,324.86,0.5,1.3964
171.6,2697.6,-24.93,0.034129,24.949,0.13314,1794.1,2.23,1794.1,0.071216,2.0319,0.12869,28.61,-80.582,9.7801,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076786,4207596,0,239.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032086,NaN,NaN,NaN,NaN,1.7773,-10.54,622.24,324.91,0.5,1.3965
172.1,2685.1,-24.913,0.033104,24.93,0.053338,1793.1,2.2298,1793.1,0.07125,2.011,0.041823,28.61,-80.582,9.7801,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076716,4209044,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032056,NaN,NaN,NaN,NaN,1.9338,-10.459,623.26,324.96,0.5,1.3965
172.6,2672.7,-24.896,0.033125,24.913,0.043285,1792.1,2.2296,1792.1,0.071284,1.9971,0.027862,28.61,-80.582,9.7802,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076653,4210857,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032032,NaN,NaN,NaN,NaN,1.9484,-10.378,624.29,325.01,0.5,1.3965
173.1,2660.2,-24.88,0.033452,24.897,0.091427,1791.1,2.2294,1791.1,0.071318,1.9545,0.085087,28.61,-80.582,9.7802,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076593,4212805,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032009,NaN,NaN,NaN,NaN,1.7893,-10.297,625.32,325.06,0.5,1.3966
173.6,2647.8,-24.863,0.032978,24.88,0.038452,1790.1,2.2293,1790.1,0.071351,1.9644,0.019775,28.61,-80.582,9.7803,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076528,4214442,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031982,NaN,NaN,NaN,NaN,2.0127,-10.216,626.35,325.11,0.5,1.3966
174.1,2635.4,-24.847,0.033269,24.864,0.0897,1789.2,2.2291,1789.2,0.071384,1.9228,0.083302,28.61,-80.582,9.7803,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076468,4216369,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031962,NaN,NaN,NaN,NaN,1.7614,-10.136,627.37,325.16,0.5,1.3967
174.6,2623,-24.83,0.033262,24.848,0.1068,1788.2,2.2289,1788.2,0.071416,1.872,0.10148,28.61,-80.582,9.7803,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076406,4218198,0,239.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031935,NaN,NaN,NaN,NaN,1.6739,-10.055,628.4,325.21,0.5,1.3967
175.1,2610.6,-24.814,0.032641,24.83,0.049954,1787.3,2.2287,1787.3,0.071448,1.8909,0.037815,28.61,-80.582,9.7804,NaN,NaN,NaN,NaN,24445,0,NaN,NaN,NaN,NaN,NaN,0.076341,4219767,0,239.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031908,NaN,NaN,NaN,NaN,1.9758,-9.9741,629.42,325.25,0.5,1.3967
