# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
144.32,442.92,-10.465,56.948,10.991,57.139,303.84,0.99625,303.84,0.18786,9.3949,4.6625,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.032922,2240776,0,1527.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019574,NaN,NaN,NaN,NaN,10.12,4.1956,829.14,333.84,0.0087506,2.0757
144.33,442.82,-9.9671,51.012,10.49,51.179,303.75,0.99624,303.75,0.18792,9.4353,4.1332,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.031421,2138666,0,1391.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019164,NaN,NaN,NaN,NaN,10.107,4.1962,829.15,333.84,0.0097696,2.0757
144.34,442.71,-9.4687,45.352,9.9887,45.497,303.64,0.99623,303.65,0.18798,9.4752,3.6275,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.02992,2036542,0,1261.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018767,NaN,NaN,NaN,NaN,10.091,4.1969,829.16,333.84,0.01099,2.0758
144.35,442.6,-8.9703,39.968,9.4876,40.092,303.53,0.99623,303.53,0.18805,9.5144,3.1454,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.028419,1934401,0,1138.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018383,NaN,NaN,NaN,NaN,10.074,4.1976,829.17,333.84,0.012471,2.0759
144.36,442.47,-8.4717,34.86,8.9865,34.963,303.39,0.99622,303.39,0.18814,9.5528,2.6865,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.026918,1832243,0,1021.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018012,NaN,NaN,NaN,NaN,10.054,4.1983,829.18,333.84,0.014301,2.076
144.38,442.34,-7.9733,30.035,8.487,30.13,303.23,0.99621,303.23,0.18823,9.5924,2.3881,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.025422,1730413,0,910.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017656,NaN,NaN,NaN,NaN,10.061,4.1991,829.2,333.84,0.016595,2.0761
144.4,442.19,-7.475,25.488,7.9877,25.576,303.04,0.9962,303.04,0.18835,9.6339,2.1214,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.023927,1628640,0,806.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017318,NaN,NaN,NaN,NaN,10.072,4.2,829.21,333.84,0.019549,2.0763
144.42,442.02,-6.977,21.218,7.4886,21.3,302.82,0.99619,302.82,0.18849,9.6778,1.8711,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.022432,1526899,0,709.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017,NaN,NaN,NaN,NaN,10.085,4.201,829.23,333.84,0.023474,2.0764
144.45,441.82,-6.4798,17.237,6.993,17.334,302.54,0.99618,302.54,0.18866,9.7307,1.8318,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.020947,1425857,0,618.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016704,NaN,NaN,NaN,NaN,10.151,4.2021,829.24,333.85,0.028844,2.0765
144.49,441.59,-5.9838,13.535,6.4978,13.646,302.18,0.99616,302.18,0.18888,9.7945,1.7411,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.019463,1324912,0,533.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016438,NaN,NaN,NaN,NaN,10.215,4.2034,829.26,333.85,0.03664,2.0767
144.54,441.31,-5.4839,10.048,5.984,10.049,301.69,0.99614,301.69,0.18918,9.8023,0.15821,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.017924,1220175,0,452.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016209,NaN,NaN,NaN,NaN,9.8424,4.2048,829.29,333.85,0.049756,2.0768
144.61,440.93,-4.9839,6.8721,5.484,6.8725,300.98,0.99612,300.98,0.18963,9.8072,0.06636,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.016426,1118231,0,380.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015927,NaN,NaN,NaN,NaN,9.8244,4.2067,829.31,333.85,0.072754,2.0769
144.73,440.34,-4.4923,3.9934,4.9911,4.0617,299.78,0.99608,299.78,0.19038,9.7159,0.74143,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.01495,1017770,0,315.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015662,NaN,NaN,NaN,NaN,9.5392,4.2092,829.35,333.85,0.1231,2.077
144.89,439.65,-4.2235,1.6871,4.6102,3.1372,298.19,0.99603,298.2,0.19138,10.137,2.645,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013809,940142,0,268.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015293,NaN,NaN,NaN,NaN,10.752,4.213,829.41,333.85,0.15938,2.0773
145.36,437.7,-4.1524,0.1529,4.2477,1.0764,293.37,0.9959,293.37,0.1945,10.632,1.0655,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012723,866259,0,228.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015742,NaN,NaN,NaN,NaN,10.59,4.2175,829.48,333.85,0.4645,2.0774
145.86,435.6,-4.2679,-0.23086,4.1527,0.25462,288.07,0.99574,288.07,0.19805,10.579,0.10739,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012438,847018,0,218.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016393,NaN,NaN,NaN,NaN,10.586,4.2301,829.68,333.86,0.5,2.0775
145.98,435.09,-4.1485,0.98439,4.5533,4.1242,286.81,0.9957,286.82,0.19891,10.093,4.005,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013638,928890,0,262.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016367,NaN,NaN,NaN,NaN,8.9919,4.2438,829.89,333.87,0.12124,2.0777
146.12,434.5,-4.1044,0.3106,4.3911,3.5168,285.41,0.99566,285.42,0.19987,9.5951,3.5031,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013152,895826,0,244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015649,NaN,NaN,NaN,NaN,8.654,4.2471,829.94,333.87,0.14217,2.0778
146.37,433.47,-4.1656,-0.24648,4.1932,2.0112,283.09,0.99558,283.09,0.2015,9.0989,1.9961,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012559,855501,0,222.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014948,NaN,NaN,NaN,NaN,8.7365,4.2509,830,333.87,0.2486,2.0779
146.87,431.37,-4.2429,-0.15459,4.1709,0.50913,278.48,0.99544,278.48,0.20481,9.3414,0.48509,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012492,851026,0,220.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014302,NaN,NaN,NaN,NaN,9.3089,4.2576,830.11,333.88,0.5,2.0781
147.1,430.4,-4.1482,0.40847,4.3334,2.1553,276.26,0.99538,276.26,0.20644,9.8323,2.1162,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012979,884332,0,237.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014667,NaN,NaN,NaN,NaN,10.222,4.2713,830.32,333.89,0.23199,2.0782
147.52,428.65,-4.2202,-0.17227,4.1795,1.1956,272.04,0.99526,272.04,0.20961,10.327,1.1832,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012518,852984,0,221.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015292,NaN,NaN,NaN,NaN,10.343,4.2776,830.42,333.89,0.41819,2.0784
147.63,428.18,-4.1208,0.88364,4.5586,4.4464,270.91,0.99523,270.91,0.21049,9.8371,4.3577,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013653,930476,0,263.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016001,NaN,NaN,NaN,NaN,8.6037,4.289,830.6,333.9,0.11245,2.0785
147.84,427.34,-4.1359,-0.073624,4.2495,2.447,268.95,0.99517,268.95,0.21201,9.3373,2.4458,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012727,867416,0,228.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015286,NaN,NaN,NaN,NaN,8.7996,4.292,830.64,333.9,0.20434,2.0787
148.06,426.41,-4.1473,-0.051072,4.2435,2.2352,266.8,0.9951,266.81,0.2137,9.8372,2.2346,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012709,866260,0,228.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014611,NaN,NaN,NaN,NaN,10.287,4.2975,830.73,333.9,0.2237,2.0788
148.34,425.27,-4.169,-0.078784,4.2194,1.8194,264.17,0.99502,264.17,0.21581,9.3377,1.8177,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012636,861394,0,225.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015298,NaN,NaN,NaN,NaN,9.0608,4.3035,830.82,333.91,0.27482,2.079
148.84,423.17,-4.2394,-0.14077,4.1702,0.27327,259.47,0.99488,259.47,0.21969,9.4548,0.23422,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012489,851436,0,220.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014627,NaN,NaN,NaN,NaN,9.4391,4.311,830.94,333.91,0.5,2.0791
149.18,421.71,-4.1406,0.2842,4.2808,1.4388,256.1,0.99478,256.1,0.22256,9.9449,1.4104,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.01282,874157,0,232.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014819,NaN,NaN,NaN,NaN,10.049,4.3246,831.15,333.92,0.34752,2.0793
149.61,419.93,-4.2265,-0.20194,4.1707,1.1753,251.97,0.99466,251.98,0.22617,9.4524,1.1578,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.01249,851773,0,220.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015442,NaN,NaN,NaN,NaN,9.4449,4.3341,831.3,333.93,0.42543,2.0794
149.84,418.96,-4.1462,0.34753,4.3194,2.1651,249.85,0.99459,249.85,0.22808,8.9588,2.137,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012935,882278,0,236.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001481,NaN,NaN,NaN,NaN,8.5613,4.3457,831.48,333.93,0.23093,2.0795
150.3,417.05,-4.2296,-0.18248,4.1724,1.0945,245.64,0.99447,245.64,0.23196,9.4518,1.0792,28.61,-80.597,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012494,852307,0,220.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014103,NaN,NaN,NaN,NaN,9.425,4.3519,831.58,333.94,0.45684,2.0797
150.8,414.95,-4.1561,0.147,4.2296,0.15156,240.92,0.99433,240.92,0.23647,9.4334,0.036888,28.61,-80.598,9.7871,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012666,864138,0,226.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001481,NaN,NaN,NaN,NaN,9.4364,4.3644,831.77,333.94,0.5,2.0798
151.3,412.85,-4.2527,-0.19327,4.1561,0.19593,236.21,0.99419,236.21,0.24115,9.4173,0.032207,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012445,849262,0,219.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014751,NaN,NaN,NaN,NaN,9.4197,4.378,831.98,333.95,0.5,2.08
151.53,411.88,-4.144,0.47177,4.3424,2.1686,233.98,0.99412,233.98,0.24343,9.9053,2.1167,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013003,887471,0,239.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014774,NaN,NaN,NaN,NaN,10.295,4.3917,832.19,333.96,0.23056,2.0801
152.03,409.78,-4.2618,-0.23571,4.1486,0.50844,228.97,0.99398,228.97,0.24872,10.131,0.4505,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012422,847929,0,218.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001539,NaN,NaN,NaN,NaN,10.101,4.398,832.29,333.96,0.5,2.0803
152.4,408.21,-4.1176,0.3858,4.2955,1.3373,225.1,0.99386,225.1,0.25298,10.609,1.2805,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012862,878101,0,234.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001575,NaN,NaN,NaN,NaN,10.667,4.4116,832.51,333.97,0.37388,2.0804
152.78,406.65,-4.221,-0.27585,4.1561,1.3332,221.21,0.99375,221.21,0.25739,10.12,1.3044,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012444,849712,0,219.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016346,NaN,NaN,NaN,NaN,10.045,4.4218,832.66,333.98,0.37503,2.0806
153.28,404.56,-4.1495,0.14304,4.2322,0.736,216.06,0.99359,216.06,0.26349,10.481,0.72197,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012672,865378,0,227.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015718,NaN,NaN,NaN,NaN,10.427,4.432,832.82,333.98,0.5,2.0807
153.45,403.82,-4.122,0.15335,4.3087,2.7842,214.22,0.99354,214.22,0.26573,9.9819,2.7799,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012901,881169,0,235.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016183,NaN,NaN,NaN,NaN,9.3207,4.4456,833.03,333.99,0.17959,2.0809
153.63,403.1,-4.1118,0.058935,4.296,2.8919,212.54,0.99349,212.54,0.26782,9.482,2.8913,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012862,878624,0,234.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015485,NaN,NaN,NaN,NaN,8.7715,4.4504,833.11,334,0.17289,2.081
153.97,401.66,-4.2096,-0.28239,4.1571,1.4429,209.34,0.99339,209.34,0.27189,8.9916,1.415,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012446,850259,0,219.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014797,NaN,NaN,NaN,NaN,8.87,4.455,833.18,334,0.34652,2.0811
154.47,399.57,-4.1746,0.070143,4.2105,0.21161,204.87,0.99325,204.87,0.27778,8.8918,0.19965,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012606,861284,0,225.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014178,NaN,NaN,NaN,NaN,8.9066,4.4644,833.33,334,0.5,2.0813
154.77,398.31,-4.1613,0.044304,4.2339,1.6641,202.27,0.99317,202.27,0.28133,8.392,1.6635,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012676,866211,0,227.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014026,NaN,NaN,NaN,NaN,8.1856,4.478,833.54,334.01,0.30046,2.0814
155.27,396.22,-4.2337,-0.14497,4.1652,0.4426,198.13,0.99304,198.13,0.28717,8.1829,0.41819,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.01247,852236,0,220.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013348,NaN,NaN,NaN,NaN,8.2117,4.4862,833.67,334.02,0.5,2.0816
155.45,395.49,-4.1378,0.55285,4.3893,2.881,196.66,0.993,196.67,0.2893,8.6736,2.8275,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013141,898242,0,244.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013107,NaN,NaN,NaN,NaN,9.341,4.4998,833.88,334.03,0.17355,2.0817
155.68,394.52,-4.1454,-0.032605,4.2364,2.1418,194.58,0.99294,194.58,0.29238,9.1736,2.1415,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012683,867010,0,228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013714,NaN,NaN,NaN,NaN,9.5824,4.5045,833.95,334.03,0.23345,2.0818
156.18,392.42,-4.2465,-0.20218,4.1547,0.67337,190.07,0.99281,190.08,0.29927,8.8524,0.6423,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012438,850351,0,219.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014393,NaN,NaN,NaN,NaN,8.896,4.5108,834.05,334.03,0.5,2.082
156.42,391.41,-4.139,0.44239,4.3277,2.0574,187.86,0.99274,187.87,0.30277,9.3407,2.0092,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012956,885908,0,238.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014009,NaN,NaN,NaN,NaN,9.6868,4.5244,834.26,334.04,0.24303,2.0821
156.92,389.31,-4.2575,-0.23704,4.1447,0.55608,183.13,0.9926,183.13,0.31055,9.5922,0.50302,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012408,848523,0,218.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014617,NaN,NaN,NaN,NaN,9.559,4.5311,834.37,334.04,0.5,2.0822
157.42,387.22,-4.087,0.34104,4.2724,0.91429,178.44,0.99246,178.44,0.31867,9.1681,0.8483,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.01279,874804,0,232.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015014,NaN,NaN,NaN,NaN,9.2358,4.5447,834.58,334.05,0.5,2.0824
157.7,386.1,-4.1727,-0.31566,4.1612,1.8411,176.02,0.99238,176.02,0.32303,8.6755,1.8138,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012456,852182,0,220.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014358,NaN,NaN,NaN,NaN,8.3855,4.5583,834.79,334.06,0.27158,2.0825
158.2,384.01,-4.1996,-0.053784,4.188,0.8353,171.57,0.99225,171.58,0.33135,9.0923,0.83356,28.61,-80.598,9.7872,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012536,857743,0,223.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013734,NaN,NaN,NaN,NaN,9.0331,4.5656,834.9,334.07,0.5,2.0827
158.7,381.91,-4.1625,0.074288,4.2151,0.84964,166.92,0.99212,166.93,0.34054,9.5154,0.84639,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012617,863428,0,225.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014309,NaN,NaN,NaN,NaN,9.453,4.5792,835.11,334.07,0.5,2.0828
159.03,380.52,-4.1692,-0.020131,4.2111,1.4976,163.83,0.99203,163.83,0.34694,9.0155,1.4975,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012605,862754,0,225.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014866,NaN,NaN,NaN,NaN,8.8774,4.5928,835.33,334.08,0.33386,2.083
159.53,378.43,-4.2194,-0.10042,4.1692,0.10142,159.32,0.99189,159.32,0.35671,9.0226,0.014235,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012479,854266,0,221.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014191,NaN,NaN,NaN,NaN,9.0218,4.6018,835.47,334.09,0.5,2.0831
159.86,377.06,-4.1384,0.24829,4.267,1.5327,156.46,0.9918,156.46,0.3632,8.5292,1.5124,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012772,874456,0,231.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014224,NaN,NaN,NaN,NaN,8.3869,4.6154,835.68,334.1,0.32623,2.0832
160.05,376.26,-4.123,0.079082,4.2766,2.5728,154.85,0.99175,154.85,0.36696,8.0295,2.5716,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.0128,876521,0,232.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013521,NaN,NaN,NaN,NaN,7.4507,4.6243,835.82,334.1,0.19434,2.0834
160.48,374.46,-4.2282,-0.24357,4.1519,1.1574,151.48,0.99164,151.49,0.37506,7.5406,1.1315,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.012427,851007,0,219.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012845,NaN,NaN,NaN,NaN,7.5408,4.6295,835.9,334.1,0.43199,2.0835
160.66,373.7,-4.134,0.52054,4.372,2.7605,150.16,0.9916,150.17,0.37835,7.0496,2.711,28.61,-80.598,9.7873,NaN,NaN,NaN,NaN,22832,0,NaN,NaN,NaN,NaN,NaN,0.013085,896254,0,243.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012258,NaN,NaN,NaN,NaN,6.4287,4.6412,836.08,334.11,0.18113,2.0836
