# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
20.016,2717.9,36.513,-10.006,45.372,10.01,598.5,0.39539,598.5,0.037851,26.933,0.29078,28.61,-80.594,9.7801,0.96728,0,6.4813,-3.0736e-5,22338,0,34.436,0.10586,261.45,206.51,3.9194,0.13966,7646676,0,7.7476,0.58989,0.59155,0.36767,0.099685,0.12254,0.17786,0.63989,-4.0908e-5,0,0,0,0,0.057726,0.0061042,14.016,154.28,54.554,0.076795,NaN,-10.591,621.59,324.88,0.01,0.93885
20.026,2718.3,36.413,-10.004,45.29,10.008,598.77,0.39575,598.77,0.037869,26.93,0.29064,28.61,-80.594,9.7801,0.97454,0,6.5009,-4.1847e-5,22338,0,34.436,0.10586,261.42,206.51,3.9173,0.13941,7632575,0,7.7195,0.58988,0.59156,0.36767,0.099682,0.12253,0.17927,0.64347,1.6148e-4,0,0,0,0,0.058286,0.0060941,14.016,154.28,54.489,0.076835,NaN,-10.594,621.56,324.88,0.01,0.93919
20.036,2718.7,36.313,-10.002,45.208,10.007,599.04,0.39611,599.04,0.037887,26.927,0.29051,28.61,-80.594,9.7801,0.98186,0,6.5205,-4.8268e-5,22338,0,34.436,0.10586,261.39,206.51,3.9151,0.13915,7618490,0,7.6914,0.58987,0.59158,0.36768,0.09968,0.12252,0.18068,0.64875,1.0573e-4,0,0,0,0,0.058852,0.006084,14.016,154.28,54.424,0.076875,NaN,-10.596,621.53,324.88,0.01,0.93955
20.046,2719,36.213,-10.001,45.126,10.005,599.31,0.39648,599.31,0.037905,26.924,0.29037,28.61,-80.594,9.7801,0.98923,0,6.5402,-6.3497e-5,22338,0,34.436,0.10586,261.36,206.51,3.9129,0.1389,7604421,0,7.6634,0.58986,0.59159,0.36768,0.099677,0.12251,0.18211,0.65323,1.2566e-4,0,0,0,0,0.059423,0.006074,14.016,154.28,54.359,0.076915,NaN,-10.598,621.5,324.88,0.01,0.9399
20.056,2719.4,36.113,-9.9992,45.044,10.003,599.58,0.39684,599.58,0.037922,26.921,0.29024,28.61,-80.594,9.7801,0.99666,0,6.56,-7.8467e-5,22338,0,34.436,0.10586,261.33,206.51,3.9107,0.13865,7590369,0,7.6355,0.58986,0.59161,0.36768,0.099675,0.1225,0.18354,0.65777,1.5885e-4,0,0,0,0,0.060001,0.0060639,14.016,154.28,54.293,0.076955,NaN,-10.601,621.47,324.87,0.01,0.94025
20.066,2719.7,36.013,-9.9976,44.962,10.002,599.85,0.39721,599.85,0.03794,26.918,0.29011,28.61,-80.594,9.7801,1.0041,0,6.5798,-9.2902e-5,22338,0,34.436,0.10586,261.3,206.51,3.9085,0.1384,7576332,0,7.6077,0.58985,0.59163,0.36768,0.099673,0.12249,0.18499,0.66202,2.1188e-4,0,0,0,0,0.060584,0.0060539,14.016,154.28,54.228,0.076995,NaN,-10.603,621.44,324.87,0.01,0.9406
20.076,2720.1,35.913,-9.996,44.88,10,600.12,0.39757,600.12,0.037958,26.916,0.28998,28.61,-80.594,9.7801,1.0117,0,6.5997,-1.1144e-4,22338,0,34.436,0.10586,261.26,206.51,3.9062,0.13815,7562312,0,7.58,0.58984,0.59164,0.36769,0.09967,0.12248,0.18646,0.66708,1.4991e-5,0,0,0,0,0.061173,0.0060439,14.016,154.28,54.162,0.077035,NaN,-10.605,621.41,324.87,0.01,0.94097
20.086,2720.5,35.813,-9.9944,44.798,9.9986,600.39,0.39794,600.39,0.037976,26.913,0.28985,28.61,-80.594,9.7801,1.0193,0,6.6197,-1.3027e-4,22338,0,34.436,0.10586,261.23,206.51,3.904,0.1379,7548308,0,7.5524,0.58983,0.59166,0.36769,0.099668,0.12247,0.18793,0.67204,2.6425e-5,0,0,0,0,0.061769,0.0060339,14.016,154.28,54.096,0.077075,NaN,-10.608,621.38,324.87,0.01,0.94134
20.096,2720.8,35.714,-9.9928,44.717,9.997,600.66,0.3983,600.66,0.037993,26.91,0.28972,28.61,-80.594,9.7801,1.027,0,6.6397,-1.4385e-4,22338,0,34.436,0.10586,261.2,206.51,3.9017,0.13765,7534320,0,7.5248,0.58982,0.59168,0.36769,0.099665,0.12246,0.18942,0.67659,1.9664e-4,0,0,0,0,0.06237,0.0060239,14.016,154.28,54.029,0.077116,NaN,-10.61,621.35,324.87,0.01,0.94171
20.106,2721.2,35.614,-9.9912,44.635,9.9954,600.92,0.39867,600.93,0.038011,26.907,0.28959,28.61,-80.594,9.7801,1.0347,0,6.6598,-1.5772e-4,22338,0,34.436,0.10586,261.17,206.51,3.8995,0.1374,7520349,0,7.4974,0.58981,0.5917,0.36769,0.099663,0.12245,0.19092,0.68176,1.5245e-4,0,0,0,0,0.062978,0.0060139,14.016,154.28,53.963,0.077156,NaN,-10.612,621.32,324.87,0.01,0.94207
20.116,2721.5,35.514,-9.9896,44.554,9.9938,601.19,0.39903,601.19,0.038029,26.904,0.28947,28.61,-80.594,9.7801,1.0425,0,6.68,-1.7758e-4,22338,0,34.436,0.10586,261.14,206.51,3.8972,0.13715,7506395,0,7.47,0.5898,0.59172,0.3677,0.09966,0.12245,0.19243,0.68642,-2.8863e-4,0,0,0,0,0.063592,0.006004,14.016,154.28,53.896,0.077196,NaN,-10.615,621.29,324.87,0.01,0.94244
20.126,2721.9,35.414,-9.988,44.473,9.9922,601.46,0.3994,601.46,0.038047,26.901,0.28934,28.61,-80.594,9.7801,1.0503,0,6.7002,-1.9311e-4,22338,0,34.436,0.10586,261.1,206.51,3.8949,0.1369,7492456,0,7.4427,0.58979,0.59174,0.3677,0.099658,0.12244,0.19395,0.6912,-1.1384e-4,0,0,0,0,0.064212,0.005994,14.016,154.28,53.829,0.077237,NaN,-10.617,621.26,324.86,0.01,0.94282
20.136,2722.2,35.314,-9.9864,44.391,9.9906,601.73,0.39976,601.73,0.038065,26.898,0.28922,28.61,-80.594,9.7801,1.0582,0,6.7205,-2.1086e-4,22338,0,34.436,0.10586,261.07,206.51,3.8925,0.13665,7478535,0,7.4155,0.58979,0.59176,0.3677,0.099656,0.12243,0.19549,0.69598,-2.1008e-4,0,0,0,0,0.064838,0.0059841,14.016,154.28,53.762,0.077277,NaN,-10.619,621.23,324.86,0.01,0.94319
20.146,2722.6,35.214,-9.9849,44.31,9.989,602,0.40013,602,0.038082,26.895,0.2891,28.61,-80.594,9.7801,1.0661,0,6.7409,-2.2217e-4,22338,0,34.436,0.10586,261.04,206.51,3.8902,0.1364,7464630,0,7.3884,0.58978,0.59178,0.3677,0.099653,0.12242,0.19704,0.70104,1.0176e-4,0,0,0,0,0.065471,0.0059742,14.016,154.28,53.695,0.077317,NaN,-10.622,621.2,324.86,0.01,0.94356
20.156,2722.9,35.114,-9.9833,44.229,9.9875,602.27,0.40049,602.27,0.0381,26.892,0.28898,28.61,-80.594,9.7801,1.0742,0,6.7614,-2.3189e-4,22338,0,34.436,0.10586,261.01,206.51,3.8879,0.13615,7450741,0,7.3614,0.58977,0.5918,0.36771,0.099651,0.12241,0.1986,0.70641,3.1734e-6,0,0,0,0,0.066111,0.0059642,14.016,154.28,53.627,0.077358,NaN,-10.624,621.17,324.86,0.01,0.94393
20.166,2723.3,35.014,-9.9817,44.148,9.9859,602.54,0.40086,602.54,0.038118,26.889,0.28886,28.61,-80.594,9.7801,1.0822,0,6.7819,-2.4386e-4,22338,0,34.436,0.10586,260.97,206.51,3.8855,0.1359,7436870,0,7.3344,0.58976,0.59182,0.36771,0.099649,0.1224,0.20018,0.71134,-2.5456e-4,0,0,0,0,0.066757,0.0059543,14.016,154.28,53.56,0.077398,NaN,-10.626,621.15,324.86,0.01,0.9443
20.176,2723.6,34.915,-9.9801,44.067,9.9843,602.81,0.40123,602.81,0.038136,26.887,0.28874,28.61,-80.594,9.7801,1.0904,0,6.8025,-2.5482e-4,22338,0,34.436,0.10586,260.94,206.51,3.8831,0.13565,7423015,0,7.3076,0.58975,0.59184,0.36771,0.099646,0.12239,0.20177,0.71559,2.5802e-4,0,0,0,0,0.067409,0.0059444,14.016,154.28,53.492,0.077439,NaN,-10.628,621.12,324.86,0.01,0.94467
20.186,2724,34.815,-9.9785,43.986,9.9827,603.08,0.40159,603.08,0.038153,26.884,0.28863,28.61,-80.594,9.7801,1.0986,0,6.8231,-2.6987e-4,22338,0,34.436,0.10586,260.91,206.51,3.8807,0.1354,7409177,0,7.2808,0.58974,0.59186,0.36771,0.099644,0.12238,0.20337,0.72114,4.5821e-4,0,0,0,0,0.068069,0.0059346,14.016,154.28,53.424,0.077479,NaN,-10.631,621.09,324.86,0.01,0.94503
20.196,2724.3,34.715,-9.9769,43.906,9.9811,603.35,0.40196,603.35,0.038171,26.881,0.28851,28.61,-80.594,9.7801,1.1068,0,6.8439,-2.8142e-4,22338,0,34.436,0.10586,260.87,206.51,3.8783,0.13515,7395356,0,7.2541,0.58973,0.59189,0.36772,0.099641,0.12237,0.20499,0.7265,1.7217e-4,0,0,0,0,0.068735,0.0059247,14.016,154.28,53.355,0.077519,NaN,-10.633,621.06,324.86,0.01,0.94538
20.206,2724.7,34.615,-9.9754,43.825,9.9795,603.61,0.40232,603.61,0.038189,26.878,0.2884,28.61,-80.594,9.7801,1.1152,0,6.8647,-2.8975e-4,22338,0,34.436,0.10586,260.84,206.51,3.8759,0.13491,7381552,0,7.2275,0.58972,0.59191,0.36772,0.099639,0.12237,0.20662,0.73159,-1.7243e-4,0,0,0,0,0.069408,0.0059149,14.016,154.28,53.287,0.07756,NaN,-10.635,621.03,324.85,0.01,0.94572
20.216,2725,34.516,-9.9738,43.745,9.9779,603.88,0.40269,603.88,0.038207,26.875,0.28829,28.61,-80.594,9.7801,1.1236,0,6.8855,-2.9186e-4,22338,0,34.436,0.10586,260.8,206.51,3.8734,0.13466,7367765,0,7.201,0.58972,0.59193,0.36772,0.099637,0.12236,0.20827,0.73619,3.2782e-4,0,0,0,0,0.070088,0.005905,14.016,154.28,53.218,0.0776,NaN,-10.638,621,324.85,0.01,0.94608
20.226,2725.4,34.416,-9.9722,43.664,9.9764,604.15,0.40306,604.15,0.038225,26.872,0.28818,28.61,-80.594,9.7801,1.132,0,6.9064,-3.0417e-4,22338,0,34.436,0.10586,260.77,206.51,3.8709,0.13441,7353995,0,7.1746,0.58971,0.59196,0.36772,0.099634,0.12235,0.20992,0.742,-2.3176e-4,0,0,0,0,0.070774,0.0058952,14.016,154.28,53.149,0.07764,NaN,-10.64,620.97,324.85,0.01,0.94644
20.236,2725.7,34.316,-9.9706,43.584,9.9748,604.42,0.40342,604.42,0.038242,26.869,0.28807,28.61,-80.594,9.7801,1.1405,0,6.9274,-3.0937e-4,22338,0,34.436,0.10586,260.73,206.51,3.8685,0.13417,7340242,0,7.1482,0.5897,0.59198,0.36773,0.099632,0.12234,0.21159,0.7471,-9.5747e-5,0,0,0,0,0.071468,0.0058854,14.016,154.28,53.08,0.07768,NaN,-10.642,620.95,324.85,0.01,0.94678
20.246,2726.1,34.216,-9.9691,43.504,9.9732,604.69,0.40379,604.69,0.03826,26.866,0.28796,28.61,-80.594,9.7801,1.1491,0,6.9485,-3.1915e-4,22338,0,34.436,0.10586,260.7,206.51,3.866,0.13392,7326507,0,7.122,0.58969,0.59201,0.36773,0.09963,0.12233,0.21328,0.75239,-4.6834e-4,0,0,0,0,0.072169,0.0058756,14.016,154.28,53.01,0.07772,NaN,-10.644,620.92,324.85,0.01,0.94713
20.256,2726.4,34.117,-9.9675,43.424,9.9716,604.96,0.40416,604.96,0.038278,26.864,0.28785,28.61,-80.594,9.7801,1.1578,0,6.9696,-3.3085e-4,22338,0,34.436,0.10586,260.66,206.51,3.8634,0.13367,7312788,0,7.0958,0.58968,0.59203,0.36773,0.099628,0.12232,0.21498,0.75798,1.8937e-4,0,0,0,0,0.072877,0.0058658,14.016,154.28,52.941,0.07776,NaN,-10.646,620.89,324.85,0.01,0.94749
20.266,2726.7,34.017,-9.9659,43.343,9.9701,605.23,0.40453,605.23,0.038296,26.861,0.28775,28.61,-80.594,9.7801,1.1665,0,6.9909,-3.3892e-4,22338,0,34.436,0.10586,260.63,206.51,3.8609,0.13343,7299088,0,7.0697,0.58967,0.59206,0.36773,0.099625,0.12231,0.2167,0.76302,-1.5553e-4,0,0,0,0,0.073592,0.005856,14.016,154.28,52.871,0.0778,NaN,-10.649,620.86,324.85,0.01,0.94784
20.276,2727.1,33.917,-9.9643,43.264,9.9685,605.49,0.40489,605.5,0.038314,26.858,0.28765,28.61,-80.594,9.7801,1.1753,0,7.0121,-3.485e-4,22338,0,34.436,0.10586,260.59,206.51,3.8584,0.13318,7285404,0,7.0437,0.58967,0.59208,0.36774,0.099623,0.12231,0.21842,0.76811,4.7007e-4,0,0,0,0,0.074315,0.0058463,14.016,154.28,52.801,0.07784,NaN,-10.651,620.83,324.84,0.01,0.94819
20.286,2727.4,33.818,-9.9628,43.184,9.9669,605.76,0.40526,605.76,0.038331,26.855,0.28754,28.61,-80.594,9.7801,1.1841,0,7.0335,-3.6521e-4,22338,0,34.436,0.10586,260.56,206.51,3.8558,0.13294,7271738,0,7.0178,0.58966,0.59211,0.36774,0.099621,0.1223,0.22017,0.77341,-3.2414e-4,0,0,0,0,0.075045,0.0058365,14.016,154.28,52.731,0.07788,NaN,-10.653,620.8,324.84,0.01,0.94853
20.296,2727.8,33.718,-9.9612,43.104,9.9653,606.03,0.40563,606.03,0.038349,26.852,0.28744,28.61,-80.594,9.7801,1.193,0,7.0549,-3.7122e-4,22338,0,34.436,0.10586,260.52,206.51,3.8532,0.13269,7258089,0,6.992,0.58965,0.59214,0.36774,0.099618,0.12229,0.22193,0.7792,-1.984e-4,0,0,0,0,0.075782,0.0058268,14.016,154.28,52.66,0.077919,NaN,-10.655,620.78,324.84,0.01,0.94889
20.306,2728.1,33.619,-9.9596,43.024,9.9638,606.3,0.406,606.3,0.038367,26.849,0.28734,28.61,-80.594,9.7801,1.202,0,7.0764,-3.794e-4,22338,0,34.436,0.10586,260.48,206.51,3.8506,0.13245,7244458,0,6.9662,0.58964,0.59217,0.36774,0.099616,0.12228,0.2237,0.78527,1.3384e-4,0,0,0,0,0.076527,0.0058171,14.016,154.28,52.59,0.077959,NaN,-10.657,620.75,324.84,0.01,0.94925
20.316,2728.4,33.519,-9.9581,42.945,9.9622,606.57,0.40636,606.57,0.038385,26.846,0.28724,28.61,-80.594,9.7801,1.2111,0,7.098,-3.8878e-4,22338,0,34.436,0.10586,260.45,206.51,3.848,0.1322,7230845,0,6.9406,0.58963,0.5922,0.36775,0.099614,0.12227,0.22549,0.79056,1.5575e-4,0,0,0,0,0.07728,0.0058074,14.016,154.28,52.519,0.077999,NaN,-10.66,620.72,324.84,0.01,0.94959
20.326,2728.8,33.419,-9.9565,42.865,9.9606,606.84,0.40673,606.84,0.038402,26.843,0.28715,28.61,-80.594,9.7801,1.2202,0,7.1196,-3.9555e-4,22338,0,34.436,0.10586,260.41,206.51,3.8454,0.13196,7217249,0,6.915,0.58962,0.59223,0.36775,0.099612,0.12226,0.22729,0.79593,-9.541e-6,0,0,0,0,0.078041,0.0057977,14.016,154.28,52.448,0.078039,NaN,-10.662,620.69,324.84,0.01,0.94995
20.336,2729.1,33.32,-9.9549,42.786,9.9591,607.11,0.4071,607.11,0.03842,26.841,0.28705,28.61,-80.594,9.7801,1.2294,0,7.1413,-4.0173e-4,22338,0,34.436,0.10586,260.37,206.51,3.8427,0.13171,7203671,0,6.8895,0.58962,0.59226,0.36775,0.099609,0.12226,0.22911,0.80192,4.4798e-4,0,0,0,0,0.078809,0.005788,14.016,154.28,52.376,0.078079,NaN,-10.664,620.67,324.84,0.01,0.95028
20.346,2729.4,33.22,-9.9534,42.707,9.9575,607.37,0.40747,607.37,0.038438,26.838,0.28696,28.61,-80.594,9.7801,1.2386,0,7.1631,-4.0961e-4,22338,0,34.436,0.10586,260.34,206.51,3.8401,0.13147,7190111,0,6.8641,0.58961,0.59229,0.36775,0.099607,0.12225,0.23094,0.80682,3.3582e-4,0,0,0,0,0.079585,0.0057783,14.016,154.28,52.305,0.078118,NaN,-10.666,620.64,324.84,0.01,0.9505
20.356,2729.8,33.121,-9.9518,42.627,9.9559,607.64,0.40784,607.64,0.038456,26.835,0.28686,28.61,-80.594,9.78,1.2479,0,7.185,-4.2476e-4,22338,0,34.436,0.10586,260.3,206.51,3.8374,0.13123,7176569,0,6.8388,0.5896,0.59232,0.36776,0.099605,0.12224,0.23279,0.81258,-5.6503e-5,0,0,0,0,0.080369,0.0057687,14.016,154.28,52.233,0.078158,NaN,-10.668,620.61,324.83,0.01,0.95074
20.366,2730.1,33.021,-9.9503,42.548,9.9544,607.91,0.40821,607.91,0.038474,26.832,0.28677,28.61,-80.594,9.78,1.2573,0,7.2069,-4.3135e-4,22338,0,34.436,0.10586,260.26,206.51,3.8347,0.13099,7163045,0,6.8136,0.58959,0.59235,0.36776,0.099603,0.12223,0.23466,0.81828,-1.3888e-4,0,0,0,0,0.081161,0.005759,14.016,154.28,52.161,0.078198,NaN,-10.67,620.58,324.83,0.01,0.95097
20.376,2730.4,32.922,-9.9487,42.469,9.9528,608.18,0.40857,608.18,0.038491,26.829,0.28668,28.61,-80.594,9.78,1.2668,0,7.2289,-4.4199e-4,22338,0,34.436,0.10586,260.22,206.51,3.832,0.13074,7149539,0,6.7885,0.58958,0.59238,0.36776,0.0996,0.12222,0.23654,0.82415,-4.5785e-4,0,0,0,0,0.081962,0.0057494,14.016,154.28,52.089,0.078237,NaN,-10.673,620.56,324.83,0.01,0.95119
20.386,2730.8,32.822,-9.9471,42.39,9.9513,608.45,0.40894,608.45,0.038509,26.826,0.28659,28.61,-80.594,9.78,1.2763,0,7.2509,-4.49e-4,22338,0,34.436,0.10586,260.18,206.51,3.8292,0.1305,7136051,0,6.7634,0.58957,0.59242,0.36776,0.099598,0.12221,0.23844,0.83045,2.7053e-4,0,0,0,0,0.08277,0.0057398,14.016,154.28,52.017,0.078277,NaN,-10.675,620.53,324.83,0.01,0.95142
20.396,2731.1,32.723,-9.9456,42.312,9.9497,608.72,0.40931,608.72,0.038527,26.823,0.28651,28.61,-80.594,9.78,1.286,0,7.2731,-4.5638e-4,22338,0,34.436,0.10586,260.15,206.51,3.8265,0.13026,7122581,0,6.7384,0.58957,0.59245,0.36776,0.099596,0.12221,0.24035,0.83563,4.4231e-4,0,0,0,0,0.083586,0.0057302,14.016,154.28,51.944,0.078317,NaN,-10.677,620.5,324.83,0.01,0.95165
20.406,2731.4,32.623,-9.944,42.233,9.9481,608.98,0.40968,608.98,0.038545,26.82,0.28642,28.61,-80.594,9.78,1.2956,0,7.2953,-4.6439e-4,22338,0,34.436,0.10586,260.11,206.51,3.8237,0.13002,7109129,0,6.7135,0.58956,0.59248,0.36777,0.099594,0.1222,0.24228,0.84162,3.2199e-4,0,0,0,0,0.084411,0.0057206,14.016,154.28,51.871,0.078356,NaN,-10.679,620.48,324.83,0.01,0.95188
20.416,2731.7,32.524,-9.9425,42.154,9.9466,609.25,0.41005,609.25,0.038562,26.818,0.28634,28.61,-80.594,9.78,1.3054,0,7.3176,-4.7508e-4,22338,0,34.436,0.10586,260.07,206.51,3.8209,0.12978,7095696,0,6.6887,0.58955,0.59252,0.36777,0.099592,0.12219,0.24422,0.84815,-3.1638e-4,0,0,0,0,0.085245,0.005711,14.016,154.28,51.798,0.078396,NaN,-10.681,620.45,324.83,0.01,0.95211
20.426,2732.1,32.425,-9.9409,42.076,9.945,609.52,0.41042,609.52,0.03858,26.815,0.28625,28.61,-80.594,9.78,1.3152,0,7.3399,-4.7892e-4,22338,0,34.436,0.10586,260.03,206.51,3.8181,0.12953,7082281,0,6.664,0.58954,0.59255,0.36777,0.099589,0.12218,0.24618,0.85349,-3.0663e-6,0,0,0,0,0.086087,0.0057015,14.016,154.28,51.725,0.078435,NaN,-10.683,620.42,324.82,0.01,0.95233
20.436,2732.4,32.325,-9.9393,41.997,9.9435,609.79,0.41079,609.79,0.038598,26.812,0.28617,28.61,-80.594,9.78,1.3251,0,7.3624,-4.8341e-4,22338,0,34.436,0.10586,259.99,206.51,3.8153,0.12929,7068885,0,6.6394,0.58953,0.59259,0.36777,0.099587,0.12217,0.24816,0.85993,6.8628e-5,0,0,0,0,0.086937,0.0056919,14.016,154.28,51.651,0.078475,NaN,-10.685,620.4,324.82,0.01,0.95256
20.446,2732.7,32.226,-9.9378,41.919,9.9419,610.06,0.41116,610.06,0.038616,26.809,0.28609,28.61,-80.594,9.78,1.3351,0,7.3849,-4.8512e-4,22338,0,34.436,0.10586,259.95,206.51,3.8124,0.12905,7055507,0,6.6148,0.58953,0.59263,0.36778,0.099585,0.12217,0.25016,0.86598,2.9889e-4,0,0,0,0,0.087796,0.0056824,14.016,154.28,51.578,0.078514,NaN,-10.687,620.37,324.82,0.01,0.95279
20.456,2733,32.126,-9.9362,41.841,9.9404,610.32,0.41153,610.32,0.038634,26.806,0.28601,28.61,-80.594,9.78,1.3452,0,7.4074,-4.8808e-4,22338,0,34.436,0.10586,259.91,206.51,3.8096,0.12881,7042147,0,6.5904,0.58952,0.59267,0.36778,0.099583,0.12216,0.25217,0.87202,-3.6595e-5,0,0,0,0,0.088664,0.0056729,14.016,154.28,51.504,0.078554,NaN,-10.689,620.34,324.82,0.01,0.95302
20.466,2733.4,32.027,-9.9347,41.763,9.9388,610.59,0.4119,610.59,0.038651,26.803,0.28593,28.61,-80.594,9.78,1.3553,0,7.4301,-4.9323e-4,22338,0,34.436,0.10586,259.87,206.51,3.8067,0.12857,7028806,0,6.566,0.58951,0.5927,0.36778,0.099581,0.12215,0.2542,0.87797,1.81e-4,0,0,0,0,0.089541,0.0056634,14.016,154.28,51.429,0.078593,NaN,-10.692,620.32,324.82,0.01,0.95324
20.476,2733.7,31.928,-9.9331,41.685,9.9372,610.86,0.41227,610.86,0.038669,26.8,0.28585,28.61,-80.594,9.78,1.3655,0,7.4528,-5.0438e-4,22338,0,34.436,0.10586,259.83,206.51,3.8038,0.12833,7015484,0,6.5417,0.5895,0.59274,0.36778,0.099578,0.12214,0.25624,0.88417,4.7698e-4,0,0,0,0,0.090427,0.0056539,14.016,154.28,51.355,0.078632,NaN,-10.694,620.29,324.82,0.01,0.95347
20.486,2734,31.828,-9.9316,41.607,9.9357,611.13,0.41264,611.13,0.038687,26.798,0.28578,28.61,-80.594,9.78,1.3758,0,7.4756,-5.1218e-4,22338,0,34.436,0.10586,259.79,206.51,3.8009,0.12809,7002181,0,6.5175,0.58949,0.59278,0.36779,0.099576,0.12213,0.25831,0.89051,1.0246e-4,0,0,0,0,0.091322,0.0056445,14.016,154.28,51.28,0.078671,NaN,-10.696,620.26,324.82,0.01,0.95369
20.496,2734.3,31.729,-9.93,41.529,9.9341,611.4,0.41301,611.4,0.038705,26.795,0.28571,28.61,-80.594,9.78,1.3861,0,7.4985,-5.2032e-4,22338,0,34.436,0.10586,259.75,206.51,3.7979,0.12786,6988897,0,6.4934,0.58949,0.59282,0.36779,0.099574,0.12213,0.26039,0.89653,-4.8028e-4,0,0,0,0,0.092226,0.005635,14.016,154.28,51.205,0.07871,NaN,-10.698,620.24,324.82,0.01,0.95394
20.506,2734.6,31.63,-9.9285,41.452,9.9326,611.66,0.41338,611.66,0.038722,26.792,0.28563,28.61,-80.594,9.78,1.3966,0,7.5214,-5.2367e-4,22338,0,34.436,0.10586,259.7,206.51,3.795,0.12762,6975631,0,6.4694,0.58948,0.59286,0.36779,0.099572,0.12212,0.26249,0.90303,-2.8616e-4,0,0,0,0,0.093139,0.0056256,14.016,154.28,51.13,0.07875,NaN,-10.7,620.21,324.81,0.01,0.95417
20.516,2734.9,31.53,-9.9269,41.374,9.931,611.93,0.41375,611.93,0.03874,26.789,0.28556,28.61,-80.594,9.78,1.4071,0,7.5444,-5.2512e-4,22338,0,34.436,0.10586,259.66,206.51,3.792,0.12738,6962385,0,6.4454,0.58947,0.59291,0.36779,0.09957,0.12211,0.2646,0.90946,2.4066e-4,0,0,0,0,0.094061,0.0056161,14.016,154.28,51.055,0.078789,NaN,-10.702,620.18,324.81,0.01,0.95439
20.526,2735.3,31.431,-9.9254,41.297,9.9295,612.2,0.41413,612.2,0.038758,26.786,0.28549,28.61,-80.594,9.78,1.4177,0,7.5675,-5.3243e-4,22338,0,34.436,0.10586,259.62,206.51,3.789,0.12714,6949158,0,6.4215,0.58946,0.59295,0.36779,0.099568,0.1221,0.26674,0.916,1.7134e-4,0,0,0,0,0.094994,0.0056067,14.016,154.28,50.979,0.078828,NaN,-10.704,620.16,324.81,0.01,0.95461
20.536,2735.6,31.332,-9.9238,41.219,9.9279,612.47,0.4145,612.47,0.038776,26.783,0.28542,28.61,-80.594,9.78,1.4283,0,7.5907,-5.4003e-4,22338,0,34.436,0.10586,259.58,206.51,3.786,0.1269,6935950,0,6.3978,0.58946,0.59299,0.3678,0.099566,0.12209,0.26889,0.92218,3.4363e-4,0,0,0,0,0.095935,0.0055973,14.016,154.28,50.904,0.078867,NaN,-10.706,620.13,324.81,0.01,0.95484
20.546,2735.9,31.233,-9.9223,41.142,9.9264,612.74,0.41487,612.74,0.038793,26.78,0.28536,28.61,-80.594,9.78,1.4391,0,7.6139,-5.5422e-4,22338,0,34.436,0.10586,259.54,206.51,3.783,0.12667,6922761,0,6.3741,0.58945,0.59304,0.3678,0.099564,0.12209,0.27106,0.92855,-4.2008e-4,0,0,0,0,0.096886,0.0055879,14.016,154.28,50.828,0.078906,NaN,-10.708,620.11,324.81,0.01,0.95507
20.556,2736.2,31.134,-9.9207,41.065,9.9248,613,0.41524,613,0.038811,26.778,0.28529,28.61,-80.594,9.78,1.4499,0,7.6372,-5.5412e-4,22338,0,34.436,0.10586,259.49,206.51,3.7799,0.12643,6909591,0,6.3504,0.58944,0.59308,0.3678,0.099561,0.12208,0.27325,0.93454,-2.1759e-4,0,0,0,0,0.097846,0.0055786,14.016,154.28,50.751,0.078945,NaN,-10.71,620.08,324.81,0.01,0.9553
20.566,2736.5,31.034,-9.9192,40.988,9.9233,613.27,0.41561,613.27,0.038829,26.775,0.28522,28.61,-80.594,9.78,1.4608,0,7.6606,-5.5918e-4,22338,0,34.436,0.10586,259.45,206.51,3.7769,0.12619,6896441,0,6.3269,0.58943,0.59313,0.3678,0.099559,0.12207,0.27546,0.94163,6.5348e-5,0,0,0,0,0.098817,0.0055692,14.016,154.28,50.675,0.078984,NaN,-10.712,620.06,324.81,0.01,0.95552
