Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
261.6852,0.1032691,0,0.75,0,0,43.42574,0.6051166,0,0,0,0,0.257931796,0.257931796,0,-118.2901,-118.2901,0,0,-0.1316027,3789.796,9997.286
261.7852,0.1032425,0,0.75,0,0,43.42574,0.6051128,0,0,0,0,0.257696294,0.257696294,0,-118.2643,-118.2643,0,0,-0.1316027,3777.969,9997.286
261.8852,0.1032161,0,0.75,0,0,43.42574,0.6051099,0,0,0,0,0.257447907,0.257447907,0,-118.2386,-118.2386,0,0,-0.1316027,3766.146,9997.286
261.9852,0.1031896,0,0.75,0,0,43.42574,0.6051067,0,0,0,0,0.257249083,0.257249083,0,-118.2129,-118.2129,0,0,-0.1316027,3754.324,9997.286
262.0852,0.1031632,0,0.75,0,0,43.42574,0.6051034,0,0,0,0,0.257037405,0.257037405,0,-118.1872,-118.1872,0,0,-0.1316027,3742.506,9997.286
262.1852,0.1031367,0,0.75,0,0,43.42574,0.6050999,0,0,0,0,0.256820506,0.256820506,0,-118.1615,-118.1615,0,0,-0.1316027,3730.689,9997.286
262.2852,0.1031103,0,0.75,0,0,43.42574,0.605096,0,0,0,0,0.25657099,0.25657099,0,-118.1358,-118.1358,0,0,-0.1316027,3718.876,9997.286
262.3852,0.1030839,0,0.75,0,0,43.42574,0.6050928,0,0,0,0,0.256316279,0.256316279,0,-118.1102,-118.1102,0,0,-0.1316027,3707.065,9997.286
262.4852,0.1030576,0,0.75,0,0,43.42574,0.6050898,0,0,0,0,0.256123373,0.256123373,0,-118.0846,-118.0846,0,0,-0.1316027,3695.257,9997.286
262.5852,0.1030312,0,0.75,0,0,43.42574,0.605086,0,0,0,0,0.255885794,0.255885794,0,-118.059,-118.059,0,0,-0.1316027,3683.451,9997.286
262.6852,0.1030049,0,0.75,0,0,43.42574,0.6050824,0,0,0,0,0.255655179,0.255655179,0,-118.0334,-118.0334,0,0,-0.1316027,3671.647,9997.286
262.7852,0.1029786,0,0.75,0,0,43.42574,0.6050795,0,0,0,0,0.255419409,0.255419409,0,-118.0079,-118.0079,0,0,-0.1316027,3659.847,9997.286
262.8853,0.1029523,0,0.75,0,0,43.42574,0.6050762,0,0,0,0,0.255206054,0.255206054,0,-117.9824,-117.9824,0,0,-0.1316027,3648.048,9997.286
262.9853,0.1029261,0,0.75,0,0,43.42574,0.6050731,0,0,0,0,0.255007303,0.255007303,0,-117.9569,-117.9569,0,0,-0.1316027,3636.253,9997.286
263.0853,0.1028998,0,0.75,0,0,43.42574,0.6050694,0,0,0,0,0.254776097,0.254776097,0,-117.9314,-117.9314,0,0,-0.1316027,3624.459,9997.286
263.1853,0.1028736,0,0.75,0,0,43.42574,0.6050656,0,0,0,0,0.25453979,0.25453979,0,-117.9059,-117.9059,0,0,-0.1316027,3612.669,9997.286
263.2853,0.1028474,0,0.75,0,0,43.42574,0.6050627,0,0,0,0,0.254290758,0.254290758,0,-117.8805,-117.8805,0,0,-0.1316027,3600.881,9997.286
263.3853,0.1028213,0,0.75,0,0,43.42574,0.6050595,0,0,0,0,0.254091608,0.254091608,0,-117.8551,-117.8551,0,0,-0.1316027,3589.095,9997.286
263.4853,0.1027951,0,0.75,0,0,43.42574,0.6050562,0,0,0,0,0.253879763,0.253879763,0,-117.8297,-117.8297,0,0,-0.1316027,3577.312,9997.286
263.5853,0.102769,0,0.75,0,0,43.42574,0.6050524,0,0,0,0,0.253643194,0.253643194,0,-117.8043,-117.8043,0,0,-0.1316027,3565.532,9997.286
263.6853,0.1027429,0,0.75,0,0,43.42574,0.6050494,0,0,0,0,0.253393955,0.253393955,0,-117.779,-117.779,0,0,-0.1316027,3553.754,9997.286
263.7853,0.1027169,0,0.75,0,0,43.42574,0.6050466,0,0,0,0,0.253214345,0.253214345,0,-117.7537,-117.7537,0,0,-0.1316027,3541.979,9997.286
263.8853,0.1026908,0,0.75,0,0,43.42574,0.6050434,0,0,0,0,0.253002442,0.253002442,0,-117.7284,-117.7284,0,0,-0.1316027,3530.206,9997.286
263.9853,0.1026648,0,0.75,0,0,43.42574,0.6050399,0,0,0,0,0.252785532,0.252785532,0,-117.7031,-117.7031,0,0,-0.1316027,3518.436,9997.286
264.0853,0.1026387,0,0.75,0,0,43.42574,0.6050363,0,0,0,0,0.25255599,0.25255599,0,-117.6778,-117.6778,0,0,-0.1316027,3506.668,9997.286
264.1853,0.1026128,0,0.75,0,0,43.42574,0.6050331,0,0,0,0,0.252301838,0.252301838,0,-117.6526,-117.6526,0,0,-0.1316027,3494.902,9997.286
264.2853,0.1025868,0,0.75,0,0,43.42574,0.6050298,0,0,0,0,0.252090157,0.252090157,0,-117.6274,-117.6274,0,0,-0.1316027,3483.14,9997.286
264.3853,0.1025609,0,0.75,0,0,43.42574,0.6050268,0,0,0,0,0.251893118,0.251893118,0,-117.6022,-117.6022,0,0,-0.1316027,3471.379,9997.286
264.4854,0.1025349,0,0.75,0,0,43.42574,0.6050231,0,0,0,0,0.2516639,0.2516639,0,-117.577,-117.577,0,0,-0.1316027,3459.622,9997.286
264.5854,0.1025091,0,0.75,0,0,43.42574,0.6050203,0,0,0,0,0.251429738,0.251429738,0,-117.5519,-117.5519,0,0,-0.1316027,3447.866,9997.286
264.6854,0.1024832,0,0.75,0,0,43.42574,0.6050174,0,0,0,0,0.251241946,0.251241946,0,-117.5268,-117.5268,0,0,-0.1316027,3436.114,9997.286
264.7854,0.1024574,0,0.75,0,0,43.42574,0.605014,0,0,0,0,0.25102205,0.25102205,0,-117.5017,-117.5017,0,0,-0.1316027,3424.364,9997.286
264.8854,0.1024315,0,0.75,0,0,43.42574,0.6050107,0,0,0,0,0.250816813,0.250816813,0,-117.4766,-117.4766,0,0,-0.1316027,3412.616,9997.286
264.9854,0.1024057,0,0.75,0,0,43.42574,0.6050073,0,0,0,0,0.25059904,0.25059904,0,-117.4515,-117.4515,0,0,-0.1316027,3400.871,9997.286
265.0854,0.1023799,0,0.75,0,0,43.42574,0.6050044,0,0,0,0,0.25035683,0.25035683,0,-117.4265,-117.4265,0,0,-0.1316027,3389.128,9997.286
265.1854,0.1023542,0,0.75,0,0,43.42574,0.6050013,0,0,0,0,0.250157291,0.250157291,0,-117.4015,-117.4015,0,0,-0.1316027,3377.388,9997.286
265.2854,0.1023284,0,0.75,0,0,43.42574,0.6049978,0,0,0,0,0.249933377,0.249933377,0,-117.3765,-117.3765,0,0,-0.1316027,3365.65,9997.286
265.3854,0.1023027,0,0.75,0,0,43.42574,0.6049944,0,0,0,0,0.24971651,0.24971651,0,-117.3515,-117.3515,0,0,-0.1316027,3353.915,9997.286
265.4854,0.102277,0,0.75,0,0,43.42574,0.6049919,0,0,0,0,0.249494794,0.249494794,0,-117.3266,-117.3266,0,0,-0.1316027,3342.183,9997.286
265.5854,0.1022514,0,0.75,0,0,43.42574,0.6049891,0,0,0,0,0.249315834,0.249315834,0,-117.3017,-117.3017,0,0,-0.1316027,3330.452,9997.286
265.6854,0.1022257,0,0.75,0,0,43.42574,0.604986,0,0,0,0,0.24911257,0.24911257,0,-117.2768,-117.2768,0,0,-0.1316027,3318.725,9997.286
265.7854,0.1022001,0,0.75,0,0,43.42574,0.6049826,0,0,0,0,0.248900693,0.248900693,0,-117.2519,-117.2519,0,0,-0.1316027,3307,9997.286
265.8854,0.1021744,0,0.75,0,0,43.42574,0.604979,0,0,0,0,0.248676394,0.248676394,0,-117.227,-117.227,0,0,-0.1316027,3295.277,9997.286
265.9854,0.1021489,0,0.75,0,0,43.42574,0.6049764,0,0,0,0,0.248447304,0.248447304,0,-117.2022,-117.2022,0,0,-0.1316027,3283.557,9997.286
266.0854,0.1021233,0,0.75,0,0,43.42574,0.6049736,0,0,0,0,0.248261084,0.248261084,0,-117.1774,-117.1774,0,0,-0.1316027,3271.839,9997.286
266.1855,0.1020978,0,0.75,0,0,43.42574,0.6049702,0,0,0,0,0.24805066,0.24805066,0,-117.1526,-117.1526,0,0,-0.1316027,3260.124,9997.286
266.2855,0.1020723,0,0.75,0,0,43.42574,0.6049671,0,0,0,0,0.247847302,0.247847302,0,-117.1278,-117.1278,0,0,-0.1316027,3248.411,9997.286
266.3855,0.1020467,0,0.75,0,0,43.42574,0.6049634,0,0,0,0,0.247619764,0.247619764,0,-117.103,-117.103,0,0,-0.1316027,3236.7,9997.286
266.4855,0.1020213,0,0.75,0,0,43.42574,0.6049606,0,0,0,0,0.247379864,0.247379864,0,-117.0783,-117.0783,0,0,-0.1316027,3224.993,9997.286
266.5855,0.1019958,0,0.75,0,0,43.42574,0.604958,0,0,0,0,0.247209989,0.247209989,0,-117.0536,-117.0536,0,0,-0.1316027,3213.287,9997.286
266.6855,0.1019704,0,0.75,0,0,43.42574,0.6049545,0,0,0,0,0.246992774,0.246992774,0,-117.0289,-117.0289,0,0,-0.1316027,3201.584,9997.286
266.7855,0.1019449,0,0.75,0,0,43.42574,0.6049513,0,0,0,0,0.246782642,0.246782642,0,-117.0042,-117.0042,0,0,-0.1316027,3189.884,9997.286
266.8855,0.1019195,0,0.75,0,0,43.42574,0.6049479,0,0,0,0,0.246567815,0.246567815,0,-116.9795,-116.9795,0,0,-0.1316027,3178.186,9997.286
266.9855,0.1018941,0,0.75,0,0,43.42574,0.6049449,0,0,0,0,0.246321287,0.246321287,0,-116.9549,-116.9549,0,0,-0.1316027,3166.49,9997.286
267.0855,0.1018688,0,0.75,0,0,43.42574,0.6049418,0,0,0,0,0.246125488,0.246125488,0,-116.9303,-116.9303,0,0,-0.1316027,3154.797,9997.286
267.1855,0.1018434,0,0.75,0,0,43.42574,0.6049387,0,0,0,0,0.245921228,0.245921228,0,-116.9057,-116.9057,0,0,-0.1316027,3143.107,9997.286
267.2855,0.1018181,0,0.75,0,0,43.42574,0.6049356,0,0,0,0,0.245724051,0.245724051,0,-116.8811,-116.8811,0,0,-0.1316027,3131.418,9997.286
267.3855,0.1017929,0,0.75,0,0,43.42574,0.6049327,0,0,0,0,0.245483527,0.245483527,0,-116.8566,-116.8566,0,0,-0.1316027,3119.733,9997.286
267.4855,0.1017676,0,0.75,0,0,43.42574,0.6049301,0,0,0,0,0.245305538,0.245305538,0,-116.8321,-116.8321,0,0,-0.1316027,3108.05,9997.286
267.5855,0.1017424,0,0.75,0,0,43.42574,0.6049273,0,0,0,0,0.245122941,0.245122941,0,-116.8076,-116.8076,0,0,-0.1316027,3096.369,9997.286
267.6855,0.1017171,0,0.75,0,0,43.42574,0.6049239,0,0,0,0,0.244908787,0.244908787,0,-116.7831,-116.7831,0,0,-0.1316027,3084.691,9997.286
267.7856,0.1016919,0,0.75,0,0,43.42574,0.6049208,0,0,0,0,0.244709362,0.244709362,0,-116.7586,-116.7586,0,0,-0.1316027,3073.015,9997.286
267.8856,0.1016667,0,0.75,0,0,43.42574,0.6049182,0,0,0,0,0.244482219,0.244482219,0,-116.7342,-116.7342,0,0,-0.1316027,3061.342,9997.286
267.9856,0.1016416,0,0.75,0,0,43.42574,0.6049154,0,0,0,0,0.24429837,0.24429837,0,-116.7098,-116.7098,0,0,-0.1316027,3049.671,9997.286
268.0856,0.1016165,0,0.75,0,0,43.42574,0.6049122,0,0,0,0,0.244090679,0.244090679,0,-116.6854,-116.6854,0,0,-0.1316027,3038.002,9997.286
268.1856,0.1015913,0,0.75,0,0,43.42574,0.6049091,0,0,0,0,0.243890108,0.243890108,0,-116.661,-116.661,0,0,-0.1316027,3026.336,9997.286
268.2856,0.1015662,0,0.75,0,0,43.42574,0.6049058,0,0,0,0,0.243684992,0.243684992,0,-116.6366,-116.6366,0,0,-0.1316027,3014.673,9997.286
268.3856,0.1015411,0,0.75,0,0,43.42574,0.604903,0,0,0,0,0.243452255,0.243452255,0,-116.6123,-116.6123,0,0,-0.1316027,3003.012,9997.286
268.4856,0.1015161,0,0.75,0,0,43.42574,0.6049002,0,0,0,0,0.243262925,0.243262925,0,-116.588,-116.588,0,0,-0.1316027,2991.353,9997.286
268.5856,0.101491,0,0.75,0,0,43.42574,0.6048975,0,0,0,0,0.243088348,0.243088348,0,-116.5637,-116.5637,0,0,-0.1316027,2979.697,9997.286
268.6856,0.101466,0,0.75,0,0,43.42574,0.604894,0,0,0,0,0.242866966,0.242866966,0,-116.5394,-116.5394,0,0,-0.1316027,2968.043,9997.286
268.7856,0.101441,0,0.75,0,0,43.42574,0.6048906,0,0,0,0,0.242652715,0.242652715,0,-116.5151,-116.5151,0,0,-0.1316027,2956.391,9997.286
268.8856,0.101416,0,0.75,0,0,43.42574,0.6048882,0,0,0,0,0.242433978,0.242433978,0,-116.4909,-116.4909,0,0,-0.1316027,2944.742,9997.286
268.9856,0.1013911,0,0.75,0,0,43.42574,0.6048852,0,0,0,0,0.242239528,0.242239528,0,-116.4667,-116.4667,0,0,-0.1316027,2933.095,9997.286
269.0856,0.1013661,0,0.75,0,0,43.42574,0.6048824,0,0,0,0,0.242059847,0.242059847,0,-116.4425,-116.4425,0,0,-0.1316027,2921.451,9997.286
269.1856,0.1013412,0,0.75,0,0,43.42574,0.6048791,0,0,0,0,0.241852698,0.241852698,0,-116.4183,-116.4183,0,0,-0.1316027,2909.809,9997.286
269.2856,0.1013163,0,0.75,0,0,43.42574,0.6048757,0,0,0,0,0.241633487,0.241633487,0,-116.3941,-116.3941,0,0,-0.1316027,2898.17,9997.286
269.3857,0.1012914,0,0.75,0,0,43.42574,0.6048732,0,0,0,0,0.241409846,0.241409846,0,-116.37,-116.37,0,0,-0.1316027,2886.533,9997.286
269.4857,0.1012666,0,0.75,0,0,43.42574,0.6048705,0,0,0,0,0.241233635,0.241233635,0,-116.3459,-116.3459,0,0,-0.1316027,2874.898,9997.286
269.5857,0.1012417,0,0.75,0,0,43.42574,0.6048673,0,0,0,0,0.241026226,0.241026226,0,-116.3218,-116.3218,0,0,-0.1316027,2863.266,9997.286
269.6857,0.1012169,0,0.75,0,0,43.42574,0.6048642,0,0,0,0,0.240833597,0.240833597,0,-116.2977,-116.2977,0,0,-0.1316027,2851.636,9997.286
269.7857,0.1011921,0,0.75,0,0,43.42574,0.6048611,0,0,0,0,0.240628946,0.240628946,0,-116.2736,-116.2736,0,0,-0.1316027,2840.009,9997.286
269.8857,0.1011673,0,0.75,0,0,43.42574,0.6048585,0,0,0,0,0.240400759,0.240400759,0,-116.2496,-116.2496,0,0,-0.1316027,2828.384,9997.286
269.9857,0.1011426,0,0.75,0,0,43.42574,0.6048557,0,0,0,0,0.240220114,0.240220114,0,-116.2256,-116.2256,0,0,-0.1316027,2816.761,9997.286
270.0857,0.1011179,0,0.75,0,0,43.42574,0.6048527,0,0,0,0,0.240027495,0.240027495,0,-116.2016,-116.2016,0,0,-0.1316027,2805.141,9997.286
270.1857,0.1010931,0,0.75,0,0,43.42574,0.6048496,0,0,0,0,0.239830534,0.239830534,0,-116.1776,-116.1776,0,0,-0.1316027,2793.523,9997.286
270.2857,0.1010684,0,0.75,0,0,43.42574,0.6048465,0,0,0,0,0.239625421,0.239625421,0,-116.1536,-116.1536,0,0,-0.1316027,2781.908,9997.286
270.3857,0.1010438,0,0.75,0,0,43.42574,0.6048437,0,0,0,0,0.239389238,0.239389238,0,-116.1297,-116.1297,0,0,-0.1316027,2770.295,9997.286
270.4857,0.1010191,0,0.75,0,0,43.42574,0.6048412,0,0,0,0,0.239223621,0.239223621,0,-116.1058,-116.1058,0,0,-0.1316027,2758.684,9997.286
270.5857,0.1009945,0,0.75,0,0,43.42574,0.6048383,0,0,0,0,0.239030793,0.239030793,0,-116.0819,-116.0819,0,0,-0.1316027,2747.076,9997.286
270.6857,0.1009698,0,0.75,0,0,43.42574,0.604835,0,0,0,0,0.23882605,0.23882605,0,-116.058,-116.058,0,0,-0.1316027,2735.47,9997.286
270.7857,0.1009452,0,0.75,0,0,43.42574,0.6048318,0,0,0,0,0.238617024,0.238617024,0,-116.0341,-116.0341,0,0,-0.1316027,2723.867,9997.286
270.8857,0.1009207,0,0.75,0,0,43.42574,0.604829,0,0,0,0,0.238380837,0.238380837,0,-116.0103,-116.0103,0,0,-0.1316027,2712.266,9997.286
270.9857,0.1008961,0,0.75,0,0,43.42574,0.6048265,0,0,0,0,0.238207658,0.238207658,0,-115.9865,-115.9865,0,0,-0.1316027,2700.667,9997.286
271.0858,0.1008716,0,0.75,0,0,43.42574,0.6048233,0,0,0,0,0.238011177,0.238011177,0,-115.9627,-115.9627,0,0,-0.1316027,2689.071,9997.286
271.1858,0.1008471,0,0.75,0,0,43.42574,0.6048205,0,0,0,0,0.237825694,0.237825694,0,-115.9389,-115.9389,0,0,-0.1316027,2677.477,9997.286
271.2858,0.1008225,0,0.75,0,0,43.42574,0.604817,0,0,0,0,0.237609301,0.237609301,0,-115.9151,-115.9151,0,0,-0.1316027,2665.885,9997.286
271.3858,0.1007981,0,0.75,0,0,43.42574,0.6048149,0,0,0,0,0.237407712,0.237407712,0,-115.8914,-115.8914,0,0,-0.1316027,2654.296,9997.286
271.4858,0.1007737,0,0.75,0,0,43.42574,0.6048123,0,0,0,0,0.237231131,0.237231131,0,-115.8677,-115.8677,0,0,-0.1316027,2642.71,9997.286
271.5858,0.1007492,0,0.75,0,0,43.42574,0.6048092,0,0,0,0,0.237031342,0.237031342,0,-115.844,-115.844,0,0,-0.1316027,2631.125,9997.286
271.6858,0.1007248,0,0.75,0,0,43.42574,0.6048062,0,0,0,0,0.236842565,0.236842565,0,-115.8203,-115.8203,0,0,-0.1316027,2619.543,9997.286
271.7858,0.1007004,0,0.75,0,0,43.42574,0.6048031,0,0,0,0,0.236645785,0.236645785,0,-115.7966,-115.7966,0,0,-0.1316027,2607.964,9997.286
271.8858,0.100676,0,0.75,0,0,43.42574,0.6048006,0,0,0,0,0.2364182,0.2364182,0,-115.773,-115.773,0,0,-0.1316027,2596.386,9997.286
271.9858,0.1006517,0,0.75,0,0,43.42574,0.6047982,0,0,0,0,0.23626138,0.23626138,0,-115.7494,-115.7494,0,0,-0.1316027,2584.811,9997.286
272.0858,0.1006274,0,0.75,0,0,43.42574,0.604795,0,0,0,0,0.236058641,0.236058641,0,-115.7258,-115.7258,0,0,-0.1316027,2573.239,9997.286
272.1858,0.100603,0,0.75,0,0,43.42574,0.6047921,0,0,0,0,0.235863115,0.235863115,0,-115.7022,-115.7022,0,0,-0.1316027,2561.668,9997.286
272.2858,0.1005787,0,0.75,0,0,43.42574,0.6047888,0,0,0,0,0.235663454,0.235663454,0,-115.6786,-115.6786,0,0,-0.1316027,2550.101,9997.286
272.3858,0.1005545,0,0.75,0,0,43.42574,0.6047866,0,0,0,0,0.235455846,0.235455846,0,-115.6551,-115.6551,0,0,-0.1316027,2538.535,9997.286
272.4858,0.1005302,0,0.75,0,0,43.42574,0.6047843,0,0,0,0,0.235292487,0.235292487,0,-115.6316,-115.6316,0,0,-0.1316027,2526.972,9997.286
272.5858,0.100506,0,0.75,0,0,43.42574,0.6047814,0,0,0,0,0.23510609,0.23510609,0,-115.6081,-115.6081,0,0,-0.1316027,2515.411,9997.286
272.6859,0.1004818,0,0.75,0,0,43.42574,0.6047784,0,0,0,0,0.234911794,0.234911794,0,-115.5846,-115.5846,0,0,-0.1316027,2503.853,9997.286
272.7859,0.1004575,0,0.75,0,0,43.42574,0.6047751,0,0,0,0,0.234705787,0.234705787,0,-115.5611,-115.5611,0,0,-0.1316027,2492.297,9997.286
272.8859,0.1004333,0,0.75,0,0,43.42574,0.6047719,0,0,0,0,0.234495701,0.234495701,0,-115.5376,-115.5376,0,0,-0.1316027,2480.743,9997.286
272.9859,0.1004092,0,0.75,0,0,43.42574,0.6047693,0,0,0,0,0.234277726,0.234277726,0,-115.5142,-115.5142,0,0,-0.1316027,2469.191,9997.286
273.0859,0.1003851,0,0.75,0,0,43.42574,0.6047668,0,0,0,0,0.234104123,0.234104123,0,-115.4908,-115.4908,0,0,-0.1316027,2457.642,9997.286
273.1859,0.1003609,0,0.75,0,0,43.42574,0.6047641,0,0,0,0,0.233926474,0.233926474,0,-115.4674,-115.4674,0,0,-0.1316027,2446.096,9997.286
273.2859,0.1003368,0,0.75,0,0,43.42574,0.6047609,0,0,0,0,0.233722086,0.233722086,0,-115.444,-115.444,0,0,-0.1316027,2434.551,9997.286
273.3859,0.1003127,0,0.75,0,0,43.42574,0.6047575,0,0,0,0,0.233509859,0.233509859,0,-115.4206,-115.4206,0,0,-0.1316027,2423.009,9997.286
273.4859,0.1002886,0,0.75,0,0,43.42574,0.604755,0,0,0,0,0.233285981,0.233285981,0,-115.3973,-115.3973,0,0,-0.1316027,2411.469,9997.286
273.5859,0.1002646,0,0.75,0,0,43.42574,0.6047524,0,0,0,0,0.233114213,0.233114213,0,-115.374,-115.374,0,0,-0.1316027,2399.932,9997.286
273.6859,0.1002406,0,0.75,0,0,43.42574,0.6047497,0,0,0,0,0.232934638,0.232934638,0,-115.3507,-115.3507,0,0,-0.1316027,2388.397,9997.286
273.7859,0.1002166,0,0.75,0,0,43.42574,0.6047468,0,0,0,0,0.232743444,0.232743444,0,-115.3274,-115.3274,0,0,-0.1316027,2376.864,9997.286
273.8859,0.1001925,0,0.75,0,0,43.42574,0.6047437,0,0,0,0,0.232548263,0.232548263,0,-115.3041,-115.3041,0,0,-0.1316027,2365.334,9997.286
273.9859,0.1001686,0,0.75,0,0,43.42574,0.6047412,0,0,0,0,0.232326456,0.232326456,0,-115.2809,-115.2809,0,0,-0.1316027,2353.806,9997.286
274.0859,0.1001447,0,0.75,0,0,43.42574,0.6047389,0,0,0,0,0.232171873,0.232171873,0,-115.2577,-115.2577,0,0,-0.1316027,2342.28,9997.286
274.1859,0.1001207,0,0.75,0,0,43.42574,0.6047361,0,0,0,0,0.231986894,0.231986894,0,-115.2345,-115.2345,0,0,-0.1316027,2330.756,9997.286
274.2859,0.1000968,0,0.75,0,0,43.42574,0.6047332,0,0,0,0,0.231797978,0.231797978,0,-115.2113,-115.2113,0,0,-0.1316027,2319.235,9997.286
274.386,0.1000729,0,0.75,0,0,43.42574,0.6047301,0,0,0,0,0.231601314,0.231601314,0,-115.1881,-115.1881,0,0,-0.1316027,2307.716,9997.286
274.486,0.1000491,0,0.75,0,0,43.42574,0.604728,0,0,0,0,0.231393089,0.231393089,0,-115.165,-115.165,0,0,-0.1316027,2296.2,9997.286
274.586,0.1000252,0,0.75,0,0,43.42574,0.6047252,0,0,0,0,0.231218395,0.231218395,0,-115.1419,-115.1419,0,0,-0.1316027,2284.686,9997.286
274.686,0.1000014,0,0.75,0,0,43.42574,0.6047228,0,0,0,0,0.231054774,0.231054774,0,-115.1188,-115.1188,0,0,-0.1316027,2273.174,9997.286
274.786,0.09997758,0,0.75,0,0,43.42574,0.6047199,0,0,0,0,0.230864671,0.230864671,0,-115.0957,-115.0957,0,0,-0.1316027,2261.664,9997.286
274.886,0.09995376,0,0.75,0,0,43.42574,0.6047171,0,0,0,0,0.230681819,0.230681819,0,-115.0726,-115.0726,0,0,-0.1316027,2250.157,9997.286
274.986,0.09993003,0,0.75,0,0,43.42574,0.6047145,0,0,0,0,0.230457569,0.230457569,0,-115.0496,-115.0496,0,0,-0.1316027,2238.652,9997.286
