1.049999,1.049999,1.08286,0,0.6301259,0,0,5.067068,26.7391,0,28.46855,40.83035,5.723053,-201.6711081,-201.6711081,-0.000312556,1209.870472,1209.870472,0.002231271,89.99989,89.99989,978.342,0.001775076
1.059999,1.059999,1.081103,0,0.6302288,0,0,5.067068,26.6461,0,28.46855,40.82957,5.722695,-201.0818447,-201.0818447,-0.000311552,1207.859654,1207.859654,0.002228155,89.99989,89.99989,990.4207,0.001797373
1.069999,1.069999,1.079351,0,0.6303316,0,0,5.067068,26.55352,0,28.46855,40.82879,5.722331,-200.4953469,-200.4953469,-0.000310553,1205.8547,1205.8547,0.00222505,89.99989,89.99989,1002.479,0.001819639
1.079999,1.079999,1.077605,0,0.630434,0,0,5.067068,26.46138,0,28.46855,40.828,5.721967,-199.9115969,-199.9115969,-0.000309559,1203.855584,1203.855584,0.002221954,89.99989,89.99989,1014.518,0.001841874
1.089999,1.089999,1.075863,0,0.6305364,0,0,5.067068,26.36967,0,28.46855,40.82722,5.721605,-199.3304993,-199.3304993,-0.000308569,1201.862279,1201.862279,0.002218869,89.99989,89.99989,1026.536,0.001864078
1.099999,1.099999,1.074126,0,0.6306384,0,0,5.067068,26.2784,0,28.46855,40.82642,5.721236,-198.7522686,-198.7522686,-0.000307584,1199.874757,1199.874757,0.002215793,89.99989,89.99989,1038.535,0.001886251
1.109999,1.109999,1.072394,0,0.6307403,0,0,5.067068,26.18754,0,28.46855,40.82563,5.72087,-198.176603,-198.176603,-0.000306603,1197.892991,1197.892991,0.002212727,89.99989,89.99989,1050.514,0.001908394
1.119999,1.119999,1.070668,0,0.6308419,0,0,5.067068,26.09711,0,28.46855,40.82483,5.7205,-197.6036017,-197.6036017,-0.000305627,1195.916955,1195.916955,0.00220967,89.99989,89.99989,1062.473,0.001930506
1.129999,1.129999,1.068946,0,0.6309433,0,0,5.067068,26.0071,0,28.46855,40.82403,5.720129,-197.0333839,-197.0333839,-0.000304656,1193.946621,1193.946621,0.002206624,89.99989,89.99989,1074.413,0.001952587
1.139999,1.139999,1.067229,0,0.6310445,0,0,5.067068,25.91751,0,28.46855,40.82322,5.719752,-196.4656973,-196.4656973,-0.000303688,1191.981964,1191.981964,0.002203587,89.99989,89.99989,1086.333,0.001974638
1.149999,1.149999,1.065516,0,0.6311455,0,0,5.067068,25.82834,0,28.46855,40.82241,5.719376,-195.9007307,-195.9007307,-0.000302726,1190.022957,1190.022957,0.00220056,89.99989,89.99989,1098.233,0.001996659
1.159999,1.159999,1.063809,0,0.6312463,0,0,5.067068,25.73957,0,28.46855,40.82159,5.718997,-195.3382993,-195.3382993,-0.000301768,1188.069574,1188.069574,0.002197542,89.99989,89.99989,1110.114,0.00201865
1.169999,1.169999,1.062106,0,0.6313469,0,0,5.067068,25.65122,0,28.46855,40.82076,5.718615,-194.7784964,-194.7784964,-0.000300814,1186.121789,1186.121789,0.002194534,89.99989,89.99989,1121.975,0.00204061
1.179999,1.179999,1.060408,0,0.6314472,0,0,5.067068,25.56328,0,28.46855,40.81994,5.718235,-194.221336,-194.221336,-0.000299865,1184.179575,1184.179575,0.002191535,89.99989,89.99989,1133.817,0.00206254
1.189999,1.189999,1.058716,0,0.6315473,0,0,5.067068,25.47573,0,28.46855,40.81911,5.71785,-193.6666512,-193.6666512,-0.000298919,1182.242909,1182.242909,0.002188546,89.99989,89.99989,1145.639,0.002084441
1.199999,1.199999,1.057027,0,0.6316473,0,0,5.067068,25.3886,0,28.46855,40.81827,5.717462,-193.114587,-193.114587,-0.000297979,1180.311763,1180.311763,0.002185566,89.99989,89.99989,1157.442,0.002106311
1.209999,1.209999,1.055344,0,0.6317469,0,0,5.067068,25.30186,0,28.46855,40.81742,5.717068,-192.5649328,-192.5649328,-0.000297042,1178.386114,1178.386114,0.002182596,89.99989,89.99989,1169.226,0.002128152
