# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.118,0.27932,6.702,85.071,6.7523,85.71,0.034297,0,0.034297,0,0.8229,10.445,28.61,-80.6,9.7884,0,0,0,0,25782,3556,38.009,0.10999,NaN,220.92,NaN,0.020121,1426885,2460.5,0.2447,0.63929,0.63929,0.42022,0.099016,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6644e-4,14.016,154.28,83,0,NaN,7.0734,875.4,335.59,2e-3,0.058919
0.12,0.2929,6.8721,85.108,6.9237,85.748,0.035963,0,0.035963,0,0.84379,10.45,28.61,-80.6,9.7884,0,0,0,0,25780,3553.7,38.007,0.10999,NaN,220.91,NaN,0.020632,1463111,2461.3,0.25647,0.63728,0.63728,0.41821,0.099017,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8844e-4,14.016,154.28,83,0,NaN,7.0733,875.4,335.59,2e-3,0.059811
0.122,0.30681,7.0424,85.146,7.0952,85.785,0.037672,0,0.037672,0,0.86469,10.455,28.61,-80.6,9.7884,0,0,0,0,25778,3551.3,38.004,0.10999,NaN,220.9,NaN,0.021143,1499352,2462.1,0.26851,0.63533,0.63533,0.41626,0.099018,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1044e-4,14.016,154.28,83,0,NaN,7.0732,875.4,335.59,2e-3,0.060571
0.124,0.32107,7.2127,85.183,7.2668,85.823,0.039422,0,0.039422,0,0.8856,10.459,28.61,-80.6,9.7884,0,0,0,0,25775,3548.9,38.002,0.10998,NaN,220.89,NaN,0.021654,1535609,2462.8,0.28082,0.63344,0.63344,0.41436,0.099018,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3246e-4,14.016,154.28,83,0,NaN,7.0731,875.39,335.59,2e-3,0.061424
0.126,0.33566,7.383,85.221,7.4385,85.861,0.041214,0,0.041214,0,0.90652,10.464,28.61,-80.6,9.7884,0,0,0,0,25773,3546.6,38,0.10998,NaN,220.88,NaN,0.022166,1571882,2463.6,0.29339,0.63161,0.63161,0.41253,0.099019,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5449e-4,14.016,154.28,83,0,NaN,7.073,875.39,335.59,2e-3,0.062225
0.128,0.3506,7.5535,85.258,7.6102,85.898,0.043048,0,0.043048,0,0.92745,10.468,28.61,-80.6,9.7884,0,0,0,0,25771,3544.2,37.998,0.10998,NaN,220.88,NaN,0.022677,1608171,2464.3,0.30623,0.62983,0.62983,0.41075,0.09902,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7653e-4,14.016,154.28,83,0,NaN,7.0729,875.39,335.59,2e-3,0.063204
0.13,0.36588,7.724,85.296,7.782,85.936,0.044924,0,0.044924,0,0.94839,10.473,28.61,-80.6,9.7884,0,0,0,0,25768,3541.9,37.996,0.10997,NaN,220.87,NaN,0.023189,1644476,2465.1,0.31933,0.6281,0.6281,0.40901,0.099021,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9857e-4,14.016,154.28,83,0,NaN,7.0728,875.39,335.59,2e-3,0.064519
0.132,0.3815,7.8946,85.333,7.9539,85.974,0.046842,0,0.046842,0,0.96934,10.478,28.61,-80.6,9.7884,0,0,0,0,25766,3539.5,37.994,0.10997,NaN,220.86,NaN,0.023702,1680796,2465.9,0.3327,0.62642,0.62642,0.40733,0.099022,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010206,14.016,154.28,83,0,NaN,7.0727,875.39,335.58,2e-3,0.065733
0.134,0.39746,8.0653,85.37,8.1259,86.012,0.048801,0,0.048801,0,0.9903,10.482,28.61,-80.6,9.7884,0,0,0,0,25763,3537.1,37.992,0.10997,NaN,220.85,NaN,0.024214,1717132,2466.6,0.34634,0.62479,0.62479,0.40569,0.099022,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010427,14.016,154.28,83,0,NaN,7.0726,875.39,335.58,2e-3,0.067979
0.136,0.41376,8.2361,85.408,8.2979,86.049,0.050803,0,0.050803,0,1.0113,10.487,28.61,-80.6,9.7884,0,0,0,0,25761,3534.8,37.989,0.10997,NaN,220.84,NaN,0.024727,1753484,2467.4,0.36024,0.6232,0.6232,0.40409,0.099023,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010648,14.016,154.28,83,0,NaN,7.0725,875.39,335.58,2e-3,0.069454
0.138,0.4304,8.4069,85.445,8.47,86.087,0.052846,0,0.052846,0,1.0322,10.491,28.61,-80.6,9.7884,0,0,0,0,25759,3532.4,37.987,0.10996,NaN,220.83,NaN,0.02524,1789852,2468.1,0.3744,0.62164,0.62164,0.40254,0.099024,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010869,14.016,154.28,83,0,NaN,7.0724,875.38,335.58,2e-3,0.070663
0.14,0.44738,8.5778,85.483,8.6422,86.125,0.054932,0,0.054932,0,1.0532,10.496,28.61,-80.6,9.7884,0,0,0,0,25756,3530,37.985,0.10996,NaN,220.82,NaN,0.025753,1826235,2468.9,0.38883,0.62013,0.62013,0.40102,0.099025,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011089,14.016,154.28,83,0,NaN,7.0723,875.38,335.58,2e-3,0.071861
0.142,0.46471,8.7488,85.52,8.8145,86.162,0.057059,0,0.057059,0,1.0742,10.501,28.61,-80.6,9.7884,0,0,0,0,25754,3527.7,37.983,0.10996,NaN,220.82,NaN,0.026266,1862635,2469.7,0.40352,0.61866,0.61866,0.39954,0.099026,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011311,14.016,154.28,83,0,NaN,7.0722,875.38,335.58,2e-3,0.072908
0.144,0.48238,8.9198,85.558,8.9868,86.2,0.059229,0,0.059229,0,1.0952,10.505,28.61,-80.6,9.7884,0,0,0,0,25752,3525.3,37.981,0.10995,NaN,220.81,NaN,0.02678,1899050,2470.4,0.41848,0.61722,0.61722,0.3981,0.099027,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011532,14.016,154.28,83,0,NaN,7.0721,875.38,335.58,2e-3,0.073962
0.146,0.50039,9.091,85.595,9.1592,86.238,0.06144,0,0.06144,0,1.1162,10.51,28.61,-80.6,9.7884,0,0,0,0,25749,3522.9,37.979,0.10995,NaN,220.8,NaN,0.027293,1935481,2471.2,0.4337,0.61582,0.61582,0.39669,0.099028,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011753,14.016,154.28,83,0,NaN,7.0719,875.38,335.58,2e-3,0.075081
0.148,0.51874,9.2622,85.632,9.3317,86.275,0.063694,0,0.063694,0,1.1373,10.514,28.61,-80.6,9.7884,0,0,0,0,25747,3520.6,37.977,0.10995,NaN,220.79,NaN,0.027807,1971927,2471.9,0.44919,0.61445,0.61445,0.39532,0.099029,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011974,14.016,154.28,83,0,NaN,7.0718,875.37,335.58,2e-3,0.075988
0.15,0.53744,9.4335,85.67,9.5043,86.313,0.065989,0,0.065989,0,1.1583,10.519,28.61,-80.6,9.7884,0,0,0,0,25745,3518.2,37.974,0.10995,NaN,220.78,NaN,0.028322,2008390,2472.7,0.46494,0.61311,0.61311,0.39397,0.09903,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012196,14.016,154.28,83,0,NaN,7.0717,875.37,335.58,2e-3,0.076767
0.152,0.55648,9.6048,85.707,9.6769,86.351,0.068327,0,0.068327,0,1.1793,10.524,28.61,-80.6,9.7884,0,0,0,0,25742,3515.8,37.972,0.10994,NaN,220.77,NaN,0.028836,2044868,2473.4,0.48095,0.6118,0.6118,0.39266,0.099031,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012417,14.016,154.28,83,0,NaN,7.0716,875.37,335.58,2e-3,0.07759
0.154,0.57586,9.7762,85.745,9.8497,86.389,0.070707,0,0.070707,0,1.2004,10.528,28.61,-80.6,9.7884,0,0,0,0,25740,3513.5,37.97,0.10994,NaN,220.76,NaN,0.029351,2081362,2474.2,0.49723,0.61052,0.61052,0.39137,0.099032,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012639,14.016,154.28,83,0,NaN,7.0715,875.37,335.58,2e-3,0.078378
0.156,0.59558,9.9477,85.782,10.022,86.426,0.073128,0,0.073128,0,1.2214,10.533,28.61,-80.6,9.7884,0,0,0,0,25737,3511.1,37.968,0.10994,NaN,220.76,NaN,0.029866,2117872,2475,0.51377,0.60927,0.60927,0.39012,0.099033,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012861,14.016,154.28,83,0,NaN,7.0713,875.37,335.58,2e-3,0.079147
0.158,0.61565,10.119,85.819,10.195,86.464,0.075592,0,0.075592,0,1.2425,10.537,28.61,-80.6,9.7884,0,0,0,0,25735,3508.7,37.966,0.10993,NaN,220.75,NaN,0.030381,2154397,2475.7,0.53058,0.60804,0.60804,0.38889,0.099034,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013082,14.016,154.28,83,0,NaN,7.0712,875.36,335.58,2e-3,0.080061
0.16,0.63606,10.291,85.857,10.368,86.502,0.078098,0,0.078098,0,1.2636,10.542,28.61,-80.6,9.7884,0,0,0,0,25733,3506.4,37.964,0.10993,NaN,220.74,NaN,0.030896,2190938,2476.5,0.54765,0.60684,0.60684,0.38768,0.099035,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013304,14.016,154.28,83,0,NaN,7.0711,875.36,335.58,2e-3,0.080952
0.162,0.65681,10.463,85.894,10.541,86.539,0.080647,0,0.080647,0,1.2847,10.546,28.61,-80.6,9.7884,0,0,0,0,25730,3504,37.962,0.10993,NaN,220.73,NaN,0.031412,2227495,2477.2,0.56498,0.60567,0.60567,0.3865,0.099036,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013526,14.016,154.28,83,0,NaN,7.0709,875.36,335.58,2e-3,0.081744
0.164,0.67791,10.635,85.932,10.714,86.577,0.083237,0,0.083237,0,1.3058,10.551,28.61,-80.6,9.7884,0,0,0,0,25728,3501.7,37.959,0.10993,NaN,220.72,NaN,0.031928,2264068,2478,0.58258,0.60452,0.60452,0.38535,0.099038,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013748,14.016,154.28,83,0,NaN,7.0708,875.36,335.58,2e-3,0.082573
0.166,0.69935,10.806,85.969,10.888,86.615,0.08587,0,0.08587,0,1.3269,10.556,28.61,-80.6,9.7884,0,0,0,0,25726,3499.3,37.957,0.10992,NaN,220.71,NaN,0.032444,2300656,2478.8,0.60044,0.60339,0.60339,0.38422,0.099039,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013971,14.016,154.28,83,0,NaN,7.0707,875.35,335.58,2e-3,0.083437
0.168,0.72114,10.978,86.006,11.061,86.652,0.088544,0,0.088544,0,1.348,10.56,28.61,-80.6,9.7884,0,0,0,0,25723,3496.9,37.955,0.10992,NaN,220.7,NaN,0.03296,2337261,2479.5,0.61857,0.60229,0.60229,0.38311,0.09904,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014193,14.016,154.28,83,0,NaN,7.0705,875.35,335.58,2e-3,0.084198
0.17,0.74326,11.15,86.044,11.234,86.69,0.091261,0,0.091261,0,1.3691,10.565,28.61,-80.6,9.7884,0,0,0,0,25721,3494.6,37.953,0.10992,NaN,220.7,NaN,0.033476,2373880,2480.3,0.63696,0.6012,0.6012,0.38202,0.099041,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014415,14.016,154.28,83,0,NaN,7.0704,875.35,335.58,2e-3,0.085348
0.172,0.76574,11.322,86.081,11.407,86.727,0.094021,0,0.094021,0,1.3902,10.569,28.61,-80.6,9.7884,0,0,0,0,25719,3492.2,37.951,0.10991,NaN,220.69,NaN,0.033993,2410516,2481,0.65561,0.60014,0.60014,0.38095,0.099042,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014638,14.016,154.28,83,0,NaN,7.0702,875.35,335.58,2e-3,0.086183
0.174,0.78855,11.495,86.118,11.581,86.765,0.096822,0,0.096822,0,1.4114,10.574,28.61,-80.6,9.7884,0,0,0,0,25716,3489.8,37.949,0.10991,NaN,220.68,NaN,0.03451,2447167,2481.8,0.67452,0.5991,0.5991,0.3799,0.099044,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001486,14.016,154.28,83,0,NaN,7.0701,875.35,335.58,2e-3,0.086929
0.176,0.81172,11.667,86.156,11.755,86.803,0.099666,0,0.099666,0,1.4325,10.579,28.61,-80.6,9.7884,0,0,0,0,25714,3487.5,37.947,0.10991,NaN,220.67,NaN,0.035027,2483834,2482.6,0.6937,0.59808,0.59808,0.37887,0.099045,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015083,14.016,154.28,83,0,NaN,7.0699,875.34,335.58,2e-3,0.087843
0.178,0.83522,11.839,86.193,11.928,86.84,0.10255,0,0.10255,0,1.4537,10.583,28.61,-80.6,9.7884,0,0,0,0,25711,3485.1,37.944,0.10991,NaN,220.66,NaN,0.035544,2520517,2483.3,0.71315,0.59707,0.59707,0.37786,0.099046,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015306,14.016,154.28,83,0,NaN,7.0698,875.34,335.58,2e-3,0.088935
0.18,0.85907,12.012,86.23,12.102,86.878,0.10548,0,0.10548,0,1.4748,10.588,28.61,-80.6,9.7884,0,0,0,0,25709,3482.7,37.942,0.1099,NaN,220.65,NaN,0.036062,2557215,2484.1,0.73285,0.59609,0.59609,0.37687,0.099047,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015529,14.016,154.28,83,0,NaN,7.0696,875.34,335.58,2e-3,0.090368
0.182,0.88327,12.184,86.268,12.276,86.916,0.10845,0,0.10845,0,1.496,10.592,28.61,-80.6,9.7884,0,0,0,0,25707,3480.4,37.94,0.1099,NaN,220.64,NaN,0.03658,2593929,2484.8,0.75282,0.59512,0.59512,0.3759,0.099049,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015752,14.016,154.28,83,0,NaN,7.0695,875.34,335.58,2e-3,0.091252
0.184,0.90781,12.357,86.305,12.449,86.953,0.11147,0,0.11147,0,1.5172,10.597,28.61,-80.6,9.7884,0,0,0,0,25704,3478,37.938,0.1099,NaN,220.63,NaN,0.037098,2630659,2485.6,0.77306,0.59417,0.59417,0.37494,0.09905,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015975,14.016,154.28,83,0,NaN,7.0693,875.33,335.58,2e-3,0.092121
0.186,0.9327,12.529,86.343,12.623,86.991,0.11452,0,0.11452,0,1.5384,10.602,28.61,-80.6,9.7884,0,0,0,0,25702,3475.6,37.936,0.10989,NaN,220.63,NaN,0.037616,2667404,2486.4,0.79356,0.59323,0.59323,0.374,0.099051,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016198,14.016,154.28,83,0,NaN,7.0691,875.33,335.58,2e-3,0.092908
0.188,0.95793,12.702,86.38,12.797,87.029,0.11762,0,0.11762,0,1.5596,10.606,28.61,-80.6,9.7884,0,0,0,0,25700,3473.3,37.934,0.10989,NaN,220.62,NaN,0.038135,2704166,2487.1,0.81432,0.59232,0.59232,0.37307,0.099053,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016421,14.016,154.28,83,0,NaN,7.069,875.33,335.58,2e-3,0.093757
0.19,0.9835,12.875,86.417,12.971,87.066,0.12076,0,0.12076,0,1.5808,10.611,28.61,-80.6,9.7884,0,0,0,0,25697,3470.9,37.932,0.10989,NaN,220.61,NaN,0.038653,2740942,2487.9,0.83534,0.59141,0.59141,0.37216,0.099054,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016645,14.016,154.28,83,0,NaN,7.0688,875.32,335.58,2e-3,0.0946
0.192,1.0094,13.048,86.455,13.146,87.104,0.12394,0,0.12394,0,1.602,10.615,28.61,-80.6,9.7884,0,0,0,0,25695,3468.5,37.929,0.10989,NaN,220.6,NaN,0.039172,2777735,2488.6,0.85663,0.59052,0.59052,0.37127,0.099056,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016868,14.016,154.28,83,0,NaN,7.0686,875.32,335.58,2e-3,0.095528
0.194,1.0357,13.221,86.492,13.32,87.141,0.12717,0,0.12717,0,1.6233,10.62,28.61,-80.6,9.7884,0,0,0,0,25693,3466.2,37.927,0.10988,NaN,220.59,NaN,0.039692,2814543,2489.4,0.87819,0.58965,0.58965,0.37039,0.099057,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017092,14.016,154.28,83,0,NaN,7.0685,875.32,335.58,2e-3,0.096356
0.196,1.0623,13.394,86.529,13.494,87.179,0.13044,0,0.13044,0,1.6445,10.624,28.61,-80.6,9.7884,0,0,0,0,25690,3463.8,37.925,0.10988,NaN,220.58,NaN,0.040211,2851367,2490.1,0.90001,0.58879,0.58879,0.36952,0.099058,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017315,14.016,154.28,83,0,NaN,7.0683,875.32,335.58,2e-3,0.097123
0.198,1.0893,13.567,86.567,13.668,87.217,0.13375,0,0.13375,0,1.6658,10.629,28.61,-80.6,9.7884,0,0,0,0,25688,3461.5,37.923,0.10988,NaN,220.57,NaN,0.040731,2888206,2490.9,0.92209,0.58795,0.58795,0.36867,0.09906,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017539,14.016,154.28,83,0,NaN,7.0681,875.31,335.58,2e-3,0.097971
0.2,1.1166,13.74,86.604,13.843,87.254,0.1371,0,0.1371,0,1.687,10.634,28.61,-80.6,9.7884,0,0,0,0,25685,3459.1,37.921,0.10987,NaN,220.57,NaN,0.04125,2925061,2491.7,0.94523,0.58761,0.58761,0.36833,0.099061,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017763,14.016,154.28,83,0,NaN,7.0679,875.31,335.58,2e-3,0.098854
0.202,1.1442,13.913,86.641,14.017,87.292,0.14049,0,0.14049,0,1.7083,10.638,28.61,-80.6,9.7884,0,0,0,0,25683,3456.7,37.919,0.10987,NaN,220.56,NaN,0.04177,2961932,2492.4,0.96922,0.58762,0.58762,0.36833,0.099063,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017987,14.016,154.28,83,0,NaN,7.0678,875.31,335.58,2e-3,0.09964
0.204,1.1722,14.086,86.678,14.192,87.329,0.14393,0,0.14393,0,1.7296,10.643,28.61,-80.6,9.7884,0,0,0,0,25681,3454.4,37.917,0.10987,NaN,220.55,NaN,0.042291,2998818,2493.2,0.99352,0.58762,0.58762,0.36832,0.099064,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018211,14.016,154.28,83,0,NaN,7.0676,875.3,335.58,2e-3,0.10067
0.206,1.2006,14.26,86.716,14.367,87.367,0.14741,0,0.14741,0,1.7509,10.647,28.61,-80.6,9.7884,0,0,0,0,25678,3452,37.914,0.10987,NaN,220.54,NaN,0.042811,3035720,2493.9,1.0181,0.58763,0.58763,0.36832,0.099066,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018435,14.016,154.28,83,0,NaN,7.0674,875.3,335.58,2e-3,0.10181
0.208,1.2293,14.433,86.753,14.541,87.404,0.15093,0,0.15093,0,1.7722,10.652,28.61,-80.6,9.7884,0,0,0,0,25676,3449.6,37.912,0.10986,NaN,220.53,NaN,0.043332,3072638,2494.7,1.0431,0.58763,0.58763,0.36832,0.099068,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018659,14.016,154.28,83,0,NaN,7.0672,875.3,335.58,2e-3,0.10269
0.21,1.2583,14.607,86.791,14.716,87.442,0.1545,0,0.1545,0,1.7935,10.657,28.61,-80.6,9.7884,0,0,0,0,25674,3447.3,37.91,0.10986,NaN,220.52,NaN,0.043853,3109571,2495.5,1.0683,0.58764,0.58764,0.36832,0.099069,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018884,14.016,154.28,83,0,NaN,7.067,875.3,335.58,2e-3,0.10355
0.212,1.2877,14.78,86.831,14.891,87.483,0.15811,0,0.15811,0,1.8148,10.662,28.61,-80.6,9.7884,0,0,0,0,25671,3444.9,37.908,0.10986,NaN,220.51,NaN,0.044374,3146520,2496.3,1.0939,0.58764,0.58764,0.36832,0.099071,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019108,14.016,154.28,83,0,NaN,7.0668,875.29,335.58,2e-3,0.10447
0.214,1.3174,14.954,86.872,15.066,87.525,0.16176,0,0.16176,0,1.8361,10.667,28.61,-80.6,9.7884,0,0,0,0,25669,3442.5,37.906,0.10985,NaN,220.51,NaN,0.044896,3183486,2497.2,1.1197,0.58765,0.58765,0.36832,0.099072,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019332,14.016,154.28,83,0,NaN,7.0666,875.29,335.58,2e-3,0.10532
0.216,1.3475,15.128,86.913,15.241,87.566,0.16545,0,0.16545,0,1.8574,10.672,28.61,-80.6,9.7884,0,0,0,0,25666,3440.1,37.904,0.10985,NaN,220.5,NaN,0.045417,3220469,2498,1.1459,0.58766,0.58766,0.36831,0.099074,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019557,14.016,154.28,83,0,NaN,7.0664,875.29,335.58,2e-3,0.1066
0.218,1.3779,15.301,86.954,15.416,87.607,0.16919,0,0.16919,0,1.8788,10.677,28.61,-80.6,9.7884,0,0,0,0,25664,3437.6,37.901,0.10985,NaN,220.49,NaN,0.045939,3257470,2498.9,1.1724,0.58766,0.58766,0.36831,0.099076,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019782,14.016,154.28,83,0,NaN,7.0662,875.28,335.58,2e-3,0.10789
0.22,1.4087,15.475,86.995,15.592,87.649,0.17297,0,0.17297,0,1.9001,10.682,28.61,-80.6,9.7884,0,0,0,0,25662,3435.2,37.899,0.10985,NaN,220.48,NaN,0.046461,3294487,2499.7,1.1992,0.58767,0.58767,0.36831,0.099077,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020007,14.016,154.28,83,0,NaN,7.066,875.28,335.58,2e-3,0.10913
0.222,1.4398,15.649,87.037,15.767,87.69,0.17679,0,0.17679,0,1.9215,10.687,28.61,-80.6,9.7884,0,0,0,0,25659,3432.8,37.897,0.10984,NaN,220.47,NaN,0.046984,3331522,2500.6,1.2263,0.58767,0.58767,0.36831,0.099079,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020232,14.016,154.28,83,0,NaN,7.0658,875.28,335.58,2e-3,0.11024
0.224,1.4713,15.823,87.078,15.942,87.732,0.18065,0,0.18065,0,1.9429,10.692,28.61,-80.6,9.7884,0,0,0,0,25657,3430.4,37.895,0.10984,NaN,220.46,NaN,0.047507,3368574,2501.4,1.2538,0.58768,0.58768,0.36831,0.099081,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020457,14.016,154.28,83,0,NaN,7.0656,875.27,335.58,2e-3,0.11142
0.226,1.5031,15.998,87.119,16.118,87.773,0.18456,0,0.18456,0,1.9643,10.697,28.61,-80.6,9.7884,0,0,0,0,25654,3428,37.893,0.10984,NaN,220.45,NaN,0.04803,3405644,2502.3,1.2815,0.58769,0.58769,0.3683,0.099083,0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020682,14.016,154.28,83,0,NaN,7.0654,875.27,335.58,2e-3,0.11251
0.228,1.5353,16.172,87.16,16.293,87.814,0.18851,0,0.18851,0,1.9857,10.702,28.61,-80.6,9.7884,0,0,0,0,25652,3425.5,37.89,0.10983,NaN,220.44,NaN,0.048553,3442730,2503.2,1.3096,0.58769,0.58769,0.3683,0.099084,0.12031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020907,14.016,154.28,83,0,NaN,7.0652,875.27,335.58,2e-3,0.11369
0.23,1.5678,16.346,87.201,16.469,87.856,0.1925,0,0.1925,0,2.0071,10.707,28.61,-80.6,9.7884,0,0,0,0,25649,3423.1,37.888,0.10983,NaN,220.43,NaN,0.049076,3479834,2504,1.338,0.5877,0.5877,0.3683,0.099086,0.12031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021133,14.016,154.28,83,0,NaN,7.065,875.26,335.58,2e-3,0.11492
0.232,1.6007,16.521,87.242,16.645,87.897,0.19654,0,0.19654,0,2.0285,10.712,28.61,-80.6,9.7884,0,0,0,0,25647,3420.7,37.886,0.10983,NaN,220.43,NaN,0.0496,3516955,2504.9,1.3667,0.58771,0.58771,0.3683,0.099088,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021358,14.016,154.28,83,0,NaN,7.0648,875.26,335.58,2e-3,0.11613
0.234,1.6339,16.695,87.283,16.821,87.939,0.20062,0,0.20062,0,2.0499,10.717,28.61,-80.6,9.7884,0,0,0,0,25645,3418.3,37.884,0.10983,NaN,220.42,NaN,0.050124,3554094,2505.7,1.3958,0.58771,0.58771,0.3683,0.09909,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021584,14.016,154.28,83,0,NaN,7.0646,875.26,335.58,2e-3,0.11727
0.236,1.6675,16.87,87.324,16.996,87.98,0.20474,0,0.20474,0,2.0713,10.722,28.61,-80.6,9.7884,0,0,0,0,25642,3415.9,37.881,0.10982,NaN,220.41,NaN,0.050648,3591249,2506.6,1.4251,0.58772,0.58772,0.3683,0.099092,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021809,14.016,154.28,83,0,NaN,7.0644,875.25,335.58,2e-3,0.11857
